,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0711783225851789,0,0.0399652272372559,0,0,0,-0.0263289303183713,0,0,0,0.469593595547193,0,0,0,-0.132116759627601,0,0,0,0,0,0,0,0,0,0,0,0,0.0580435147809913,0,0,0,0,0,0,0,0.0499699544631167,0,0.0646860723875032,0,0,0,0.218238470571852,0,0,0,0,0.0229896310337809,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0151867645782515,0,0.0163147217957091,0,0,0.112768913048034,0,0.179759955717529,0,0,-0.0579268079427839,0.20192994078969,0.0571476604691595,0,0,0,0,0,0,-0.138890468858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18617015212721,0,0,-0.288782470702348,0.386678908306456,0,0.260555240030934,0,0.241834376240929,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.250591563810741,0,0,0.322960079314113,-0.0299191288088267,0.106824607839729,0,-0.0772560485261581,0,0,0,0,0,0,0.0691982175445147,0.0606618131639491,0,0,0,0,0,0,0.117057826994316,0,0,-0.0325343945747067,0,0,0,0,0,0,0,0,0,0,0,0,-0.10096475048557,0.382549913629707,0,0,0,0,0,0,0,-0.0015645431785303,0,0,0,0
X601288.CH.EQUITY,0.384874762232816,0,0.0896510236720349,0,0.101482314083467,0.165054696962412,0,0,0.00483244346847122,0,0,0,0,0,0,-0.132475409619918,0.0492108317764475,0,0,0,0,0,0,0,0,0,0.0248882969390574,0,0,0,0,0,0,0,0,0,0,0,0,0.295416989812754,0,0,0,0,0,0,0,0,0.0438673791544065,0,0,0
X5.HK.EQUITY,0,0,0.0507540808667426,0.221819531796263,0,0.139216553660992,0,-0.361572896057247,0,0,0,0,0.0908890027691701,0,0,0,0,0,-0.00801074306870205,0,0,0.392943274718048,0,0,0,0.458720651912514,0,0,0,0,0,0,0.0910347846680521,0,0,0,0,0,0,0,0,0,0.00102543667809994,-0.0843090960512543,0,0,0,0.152705836080376,-0.0605266118045909,0,0,0
X601988.CH.EQUITY,0.226764956005581,0.101854434164515,0.351079183343787,0,0,0,0,0,0.139376707142122,0,0,0.151123394043803,0,-0.152241015840798,0,0,0,0,-0.114222134076319,0,0,0,0,0.163231176995943,0,0,0.10402392365815,0,0,0,0,0,0,0.0310174397031975,0,0,0,0,0,0,0,0,0,0,0.0409880570602333,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0811112215267141,-0.0807305090467121,0,0.13959592340574,0,-0.0469448825120527,0.0295547255739011,0,0.37356268455029,0,0.237540886005345,0,0,0,0,0,0,0.0483779133646518,0,0,0,0,0,0,0,0,0,0.0369130474035799,0.00610344143524596,0,0,0,0.0601942687180229,0.079143642686554,0,0,0,0.127150384566498,0,0,0,0,0,0,0.0516449538830893,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.054582739066417,0,0,-0.00296733151565212,0,0,0,0,0,0.339849494416816,0,0.106079983974407,0,0,0,0,0.153519733699555,0,0,0,0,0,0,0,0,0,0,0,0.0162820873078459,0,0,0,0.139866185463058,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.010876993925761,0.264746071459621,0,0,0.0371207669942639,0.0987279288885517,0,0,0,0,0.0351135244905544,0,0,0,0,0,0,0,0.108676718465627,0,0,-0.106119388677128,0,0,0,0,0.1035188681418,0,0,0,-0.105514068044689,0,0,0,0,0,0,0,-0.188563726007594,0,0,0,0.17692024628049,0,0,0,0,0.121029074842195,0,0,0,0.0937403142875547
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159416333645529,0,0,0.00992002138222387,0,0,0,0,0,0.21466672473633,0,0,0,0,0,0.0963297586865446,-0.01520108819258,0,0,-0.0363992461362465,0.285784677742656,0,0,0,0,-0.182689137181007,0,0,0,0,0.0381356033665018,0,0,0,-0.150404919418869,0,0
