,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X823.HK.EQUITY,0,0,0.180060538128023,0,-0.0347160256904837,0,0.0627132720774856,0,0,0,0,0,0,0,0,0,0.741586316735197,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399223753455458,0,0,0.0287794211087262,0,0,0,0.151806906201383,-0.262409583310577,0,0,0,0,0,0,0,0.117183000212989,-0.0436953944193558
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144788691736642,0.858200500486078,0,0,0,0,0,0,0,0,-0.235057072676933,0,0,0,0.117234712541372,0,0,0,0,0,0,-6.93889390390723e-18,-0.035709432558131,0,0,0,0.185440863676963,0,0,-0.0381582084306633,0.0454425278952038,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.333433142315217,6.93889390390723e-18,0,0,0.0373903058654421,0,0,0.00573867299945005,0,0,0.184153541749111,0,0.129293412351843,0.180368341117616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782724926739508,0,0,0,0,0.063183388549895,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.133769821211427,0,0,0,0,0,0,0,0,0,0,0.0190282670099904,0.104882426817748,0.30075451138569,0,0,0,0,0,0,0,0,0.428915872229536,0,0.150944539392651,0,0,0.0599799800638155,0,0.0642263072247891,0,0,0,0,0,0.021378542330967,0,0,-0.110389869729507,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0677284925357425,0,0,0,0,0,0.0461706935395633,0,0,0,0.29470907759392,0,0,0,0,0,0,0.0911932333727894,0,0,0,0.00514696618297358,0,0.295268474697956,0,0,0.197883380934193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132345445051906,0.033267838827763,0,0,0,0.00982846048776017,0.00627231314782493,0,0,0,0,0,0,0,0,0,0,0,-0.0772139470775868,0,0,0,0,0,0.501342196032258,0,0,0,0,-0.0308251686200301,0,0,0,0,0.314755543656188,0,0,0.123884012940819,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.135134937794255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230764214637752,0,0.0129943493588608,0,0.16325719643182,0,0,0,0,-0.0843236077228811,0,0,0,0,0.143716014943441,0,0,0,0.181547586396972,0,0,0,0,0,-0.100177158068284
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.16456390774815,0,0,0,0,0,0,0,0,0,0,0,0.105433957009962,0,0,0,0,0.0596834410210702,-0.15015715210269,0,0,0,0,0,0,0,0,0,0,0,0.684556987975342,0,0,0,0,0,0,0,0,0,-0.0471172526188424
X601169.CH.EQUITY,0,0,0,0,0,0.000594546447931803,0,0,0,0.153039250902248,0,0,0.140304318081429,0,0,0,0,0,0,0,0,0.0614838444810714,0,0,0,0,0,0,0,0,0,0.149704287418573,0,0,-0.0255504656155313,0,0,0,0,0,0,0.159331139773269,0,0,0,0,0,0.0327664716302023,0.472714766747413,-0.057851219379769,0,0.0457376641762652
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0344308909434093,0,0.0154820137781199,0,0.0189446417414525,0.0991348839243983,0,0,-0.189899716128415,0,0,0,0,0,0,0,0,0,0,0,0,0.099754985609316,0,0,0.106616928202686,0,0,0,0,0,0,0,-0.00521424325225731,0,0,0,0.483654179248751,0,0,0.217186058766758,0,0.0274776971515366,0.0751381891064274,0.141748666671666,0
X600015.CH.EQUITY,0,0.170979408980262,0,0,0,0,0,-0.00956097604433214,0,0,0,0,0.298998395839671,0,0,0,0,0,0,0,0,0,0,0,-0.0673365899756404,0,0,0,0,0,0,0.116465726079264,0,0,0.279544216261764,0,0,0,0,0,0,0,0,0,0,-0.0427283392039501,0.186149955814654,0,0,0,0,0
X2891.TT.EQUITY,0.0913617210436426,0,0,0,0,0,0,0,0,-0.0526601056046748,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0167882642431746,0,0,0.0573359138516202,0,0,0,0,0,0.063106677713747,0,0.0824314425762912,0,0,0,0.0825038788469934,-0.043524111739103,0,0,0,0,0,0,0,0.517859567055848,0.0964209561280836,0,0.188382303665949,0
FXI.US.EQUITY,0,0,0,2.77555756156289e-17,-0.353983848333782,0,-0.219292940438531,0,0.473309409821056,0,-0.175155117327214,0,0,-0.486628345106372,0,-0.0552180773328791,0,0.385663783359775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14118076955868,0,0,0,0,0,0,0,0,0,0.277833562496369,0.284280443135176,0.045815749987109,0.27532639043441,0,0
CN2YR,0,0,0,0,0.19617987829274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773491545103767,0,0,0,0,0,0,0,0,-0.261139963130162,0.0613063419967879,0,0,0,2.16840434497101e-19,0,-0.0289245004474828,0,0,0,0,-0.0272495422360114,0,0,0,0,0,-0.0737024864089882,0,-6.93889390390723e-18,0
