,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0624005926159062,0,0,0,0,0,0.0237312893212275,0,0,0,0.205273250364542,0,0,0,0.449400445652783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148600235989659,0.465181742568628,0,0,0,0,0,0,0,0,0,0.0822373914560984,0.0304913758372734
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.145591709126981,0,0,0,0,0,0,0,0.100523574639699,0,0.0632776758848105,0.0552506093879645,0,0,0,0,0,0.107694469989027,0,0.00454274878459053,0,0,0,0,0,0,0,0.164724833652024,0,0,0,0.275899576096084,0,0,0,0,0.00915146087858156,0,0,0,0,0,0
X601939.CH.EQUITY,0.26234157616545,0,0,0,0,0,0,0,0,0.0274321044308817,0,0,0,0,0,-0.0263370917184701,-0.0911474216821494,0,0,0.180468061189822,0,0.135584023143152,0,0,0,-0.153087840612709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474047537280102,0,0,0,0,0,0,0,0,0,0.118952800480451
X601288.CH.EQUITY,0,0,0,0,-0.0934049870954652,0,0,0,0.135225102301948,0,0.253818877125578,0,0.0168243479318761,0.363401161812734,0,-0.0992943958612225,0,0,0,0,-0.0908238838403953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.118715232173821,0.398578148858025,0,0,0,0.010645515555999,0,0,0.135086328750164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165961232410719,0,0,0,0,0,0,0,0,0.102212633273049,0,0,0.252756302030259,0,0,0,0,0.0768584404300873,-0.120598656471426,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.248120491576698,0,0.0150564622085113,0,0.0869879206890161,0,0,0,0,0.187998130022157,0,0,0,0.143963271878669,0,0,0,0,0,0,0.129723893036819,0,0,0,0,0,-0.165368001374127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131030672514343,0
X1299.HK.EQUITY,0,0,0,0,0.232615559238837,0,0,0,0,0,0,0,0,0,0,0,0,0.0716514240127868,0.0689197667875858,0,0,0,0,0,0,0.134873073613852,0,0.133567494317929,0,0.0969649312356911,0,0,0,0,0,0,0.252859654082609,0,0,0,0,0,0,-0.04814801466808,-1.73472347597681e-18,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.215705396896896,-0.0347176439264307,0,0,0,-0.0624188835118125,0,0,0.340699098212071,0,0,0,0,0.0797114869903485,0.10182112229366,0,0,0,0,0.290070922859919,0,0,0,0,0,0,-0.0337306784490385,0.170529362808713,0,0,0,0,-0.186553887629184,0,0,0,-0.139961731694872,0,-0.0429560454031125,0,0,0,0.328649780867355,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.200275769962277,0.0154418873520339,0.0937467881931842,0,0,0,0,0,0,0,0,0,0,0,0,0.237259199219637,0,0,0,0,0,0.0999768489297485,0,0,0,0,0,0,0,0,0,0,0,0.182201390901717,0,0,0,0,0,0,0,0.0278793623681738,0.0903750103869421,0.057181136368646,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.751020098832664,0,0,0,0,0,0,0,0,0,0.0172293046590242,0,0,0.121756772850398,0,0,0,0,0,0.0367069650284445,0,0,0,0,0,0,0,0,0,0,0,-0.0161525045513905,0,0,0,0.021792784503793,0,0,-0.186962606080748,0,0,0,0.0501885546094591,0
