,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.257850936083238,0,0.247923407291965,0,0,0,0,0,0,0,0,0.284038970579844,0,0,0,0.055572531069853,0,0,0,0,-0.138451691607556,0,0,0,0,-0.0622346845440288,0,0,0,0,0,0,0,0,0,0.00611355276176953,0,0,0.072101563482996,0,0,0,0,0,0,0,0.071176138561048,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0,0
X601939.CH.EQUITY,0.610662957195768,0,0,0,0.0242841805426414,0,0,0,0,0,0.136884183511803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351215881839823,0.00598484664142676,0,0,0,0,0.043523857393062,0,0,0.259047011810307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321948618841732,0,0,0,0,0.405331546420213,0,0,0,0,0.0749164611004914,0,0,0,0,0,0.128931292528524,0.0450786392994365,0,-0.0701595645334012,0,0,0,0,0,-0.0147759266094218,-0.00604455261653498,0,0,0,0,0,0,0,0,-0.0832331018767727,0,0,0,0,0.169824701233922,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.155592667976969,-0.125947175244192,0,0.111827263671288,0,0.0278212846016229,0,-0.154228668648745,0,0,0,0.135806717282939,0.04822639132729,0,0,0,0,0,0,0,0.496826507772702,0.0381083853098973,0,0,0,0,0,0,0,0,0.278906303619366,0,0,0,0,0,0,0,0,0,0.00175890861236714,0,0,0,0,0,0,0.201716908460065,0,0,0.0729867691959398,0
X601988.CH.EQUITY,0.163385998123894,0.144715601116691,0.231024647207444,0,0,0,0,0,0.110531753092845,0,0,0.0748671702289195,0,-0.12560315109257,0,0,0,0,0,0,0.0322958920359227,0,0,0,0,0,0,0,0,0,0,0,0,0.150300217576432,0,0,0.14161864540384,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462573632191593,0,0,0,0,0,0.242722678306851,0,0,0,0.0929785373303034,0,0,0,0,0.330355442778453,0,0.18008513823614,-0.041132517223922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.267656765452428,0.143444994856035,0,0,0,0,0,0.116469050736655,0,0,0,0,0,0,0,0,0,0,0,0,-0.251762826672435,0.0602445281688428,0.0710314739676055,0,0,0.0127920554782781,0,0.033116912377475,0,0,0,0.148105811931954,0.108843545996397,0,0,0,-0.0608232601240836,0,0,0,0,0,0,0,0,0,0.0649292752026608,0,0,0,0,0.111795209165162
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0620840554226545,-0.385723772689958,0,0,0,-0.0764689824075611,0,0,0,0,0,0,0.77041702010364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.61663713999716,0.201878360529497,0,0,0.196235542377105,0,0,0.189058145059407,-0.0535859289980105,0,-0.0573460108033062,0,0.0148917090982835
