,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0.144711267990173,0,0,0,0,0.0981936438907698,0,0,0,-0.0611517574769948,0,0,0,0,0,0,0,0,0.240808080536878,0,0.0130120852096898,0,0,0,0,0,0,0,0,0,0.0434568418822258,0,0,0.118621193172766,0,0,0,0,0,0,-0.0579839785489829,0,0,-0.116952764410746,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.175179713100589,0,0.0933106634339525,0,0.314306081653461,0,0,0,-0.0391202836558265,0.000570008757632735,-0.0147737870005559,0,0,0,0,0,0,0,0,0,0.0789724781231925,0,0,0,0,0,0,-0.281581805638027,0.247387305785049,0,0.223891635723544,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.319320076076279,0,0,0,0.0817451608974497,0,0,0,0,0,0,0,0,0.153165022145056,0,0,0,0,0,0,0.0737212497735459,0,0,0,0,0.150945404688529,0,0,-0.00513725051472956,0,0,0,0,0.108214457905252,0,0,0,0,0.0414132023639026,0,0,0,0,0.112537292403109,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.211409117025206,0.065482117111156,0.0928429429426969,0,0.0283816017582259,0,0,0,0.0274670175343754,0,0,0,0,0,0,0,0,0,0,0,0.0836534448353158,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279402762600941,0,0,0,0.188407595609917,0,0,0.271650104973011,0,0,0,0,1.73472347597681e-18,0.147422918085289,0,0,0
X5.HK.EQUITY,0,-0.208389580370462,0,0.426617922922072,0,0,0,-0.121821877063792,-0.0416960521156284,0,0.185789333699087,0,0,0,0,0,0.079863038881328,0.124523164237751,0,0.017836324268835,0,-0.0844572787885341,0.467724068578884,0,0,0,-0.0253813686834137,-0.00797568629624359,0,0,0,-0.055397479016508,0,0,-0.19050009352111,0,0,0,0.0346966174002405,0,0,0,0.139158926508879,0,0,0,0,-0.208201194327952,0,0.0347125410950903,0
X601988.CH.EQUITY,0,0,0.0920657035204623,0.208277772718955,0,0,0,0,0.0554523193148284,0.155025803741846,0.389016761008335,0,0,0,0,0,-0.038904365583914,0,0,0,0,0,0,0.117165438463633,0,-0.0988625188242448,0.00267319517722279,0,0,0,0,0,-0.113033936524209,0.0319038435338999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286458842070503,0.157168545114125
X600036.CH.EQUITY,-0.0473431193912658,0.210675323687424,0,0,0,0,0,0,-0.0157792487811358,0,0,0.105451891053727,0,0.264855405079147,0,0,0,0,0.168517597396998,0,-3.46944695195361e-18,0,0.0476688215964576,0,0,0,-0.0492173005622862,0,0,-0.0193589635002526,0,0.144374698614192,0,0,0,0,0.0686238659499567,0,0,0.0734332549884295,0.214774245959678,0,0,0,0,0,0.0489732672137427,0,0,0.0985064070083892,0
X1299.HK.EQUITY,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0241798790423799,0,0,0,0.0833983193176427,0.156805928446333,0,0.227193305661517,0.105076187609584,0.058339451156196,0,0,0,0,0,0.175563203976496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634270372787516,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.00865120949333117,0,0.0343977956109253,0,0,0,0,0,0,0,0,0,0,0.124721478122462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551996762854279,0,0,0,0,0,0.298596950694371,0,0,0,0,0,0,0,0,0,0.156502504855564,0
X601166.CH.EQUITY,0,0,0,0.106857905483047,0,0.143374059577882,0,0,0.00397863652278316,0,0,0,0,0,0,0.200558433099756,0,0,0,0,0,0,0,0,0,0,0.1060066576374,0,0,0,0,0.370418166193809,0,0.143741926976203,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.161376221313047
X601328.CH.EQUITY,0,0,0.013993335488803,0,0.0472044075529526,0.292141439823191,0,0,0,0,0,0.172058489890625,0,0,0,0,0,0,0.0230089749560952,0.184377096437906,0,0,0,0.165169011264852,0.113541167495529,0,0,0.0403025608306701,0,0,0,0,-0.0036224346388161,0,0,0,0,0,0,0,0,0.092608030529704,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.162513551971915,0,0,0,0.0435025269377644,0.283711238348905,0,-0.0269105214873746,0,0.210315448797161,0,0,0.0242145333383753,0,0,-0.0426703957724778,0,-0.0377658788681629,0,0,0,0,0.190158801193201,0,0,0,0,0,0,0,0.0378352755222082,0,0,0.133646087294604,0,0,0,0,0,0,0,0,0,0,0,0,-0.111323972809427,0,0,0.046076918942693
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.185970555958168,0.0768733395354856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142413583732826,0.161093577241148,0,0,0.0547997171638066,0,0,0,0,0,0.0283638674345038,0.0821239208069742,0,0,-6.93889390390723e-18,0,0,0,0,0,-3.46944695195361e-18,0.232843665183745,0.142878003597939,0,0.020971924061273,0,0,0
X000001.CH.EQUITY,-0.0795140211703509,0,0,0,0,0,0,0,0,0,0,0,0.129743614927837,0,0,0,0,0,0,0,0.0107815312926649,0,0,0,0,0,-0.144866641114066,0,0,-0.0302144178746244,0,0.215694480330873,0,0,0.236458178398303,0,0,0,0.291552246782865,0,0,0,0,0,0,0,0,0,0,0,-0.16955452209049
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0.12886890843809,0,0,0,0,-0.0233850391420385,0,0,0,0,0,0,0,0,0.103801432911508,0,0,0,0.051956359471368,0,0.212355349811644,0,0,0,0,0,0.209164193694961,0,0,0,0,0,0.431290694417105,0,0.020059855120819,0,0,0,0.0848830613074474,0,0,0,0.0663250457030758
X601601.CH.EQUITY,0,0.274315781290665,0.218552877138517,0,0,0,0.101069623460368,0,0.0580947595780229,0,0,0,0,0.154963561204103,0,0,0,0,0,0,0,0,0,0,0,0,-0.043352333357313,0,0,0.186701387819186,0,0,0,0,0,0,0,0,0.057650305065571,0,0,0,-0.0736684166471809,0,0,-0.142400441515351,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.118062842525734,0,0,0,0.217464563906636,0,0,0,0,0.0637711873311147,0,0,0,0,0,0.0830359885381028,0,0,0,0,0,0,0,0,0,0.532747406269018,0,0,0,0.118770069610062,0,0,0,0,0,0.0707448816077491,0,0,0.0418810215938668,0.141931216772802,0,0,-0.38580396480789,0,0,0.0958046156298648,0
