,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.134511697705433,0,0,0,0,0,0,-0.00465033279501152,0,0,0,0,0,0,0,0,0,0,-0.0301826837845281,0.0176197911886043,0,0.365329400422883,-0.175426845924321,0.453943823043109,0.248692295108543,0,0,-0.101832341445793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251679111333231
X601318.CH.EQUITY,0,0,0,0,0,0.226010393337705,0,0,0,-0.0864519170652077,0,0,0,0.000632382456636368,0,0,0,0.0603238623420938,0,0,0,0,0,0,0,0,0,0,0,0.0747363172204083,0.19723798335342,0,0,0.0342436289711992,0,0.228614036631124,0,0.110040270816429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297684898116922
X601939.CH.EQUITY,0,0.0463501309763336,0,0.799018485176339,0,0,0.0142412389230647,0,0,0.0437341798289451,0,0.0227677890528268,-0.0292788768227013,-2.16840434497101e-19,0,0,0,0.0909054993736551,-1.73472347597681e-18,0,0,0,0.00162272186955104,0,0,0,0,0.0220307652857136,0,0,0.0309533412387541,0,0,0,0,0,0,0.0766157464363364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.922695856382497,0,-0.0555687643111837,0,0,0,0,0,0,0,0,0,0,0.00908041894237692,0,0,0.132352928253784,0,0,0,0,0,0,0,0,0.0305877688229101,0,0,0,0,0,0,0,0,0,0,0,-0.0750207641226369,0,-0.089186066487186,0,0,0,0.0328969250024215,0,0,0,0.00935256270419106,-0.042719245576032,0
X601628.CH.EQUITY,0.00553043628964076,0,0,0,0,0,0,0,0,0.284220002501361,0.123871936005924,0,0,0,0,0,0,0,0,0.445673315875242,0,0,0,0,0,0,0,-0.0312656296885019,0,0,0,0,0,0,0,0,0,0.0665621752095186,0,0,0,0,0,0,0,0.0137826551755707,0,0.278299937865598,0,0,0,0.0195834012082781
X600036.CH.EQUITY,0,0,0,0.35324359007776,0,0,0,0,0.0519619858988724,0,0,0,0,0,0,0,0.137578894257436,0.0527447317086011,0,0,0,0,0,0,0,0,0.129377505151067,0.0921392163133705,0,0,0,0,0,0.0444066918226807,0,0,0,0.0160590618763241,0,0,0,0,0,0.00650036861620383,0.0115635446989797,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0725623662036294,-0.0529122198793141,0,0,0.00681381233209172,0,0,-0.0515268400534894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00687114130714121,0,0,0,0,0,0,0,0,0.0121267086856247,-1.73472347597681e-18,0,-0.119781212433446,0,0.974758344554821,0.108118411782467,0,0
X1299.HK.EQUITY,0,0,0,0,0.119153479082802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294945168398705,0,0,0,0,0,0,0,0,0,0,0.104405828968796,0.324577705145403,0,0,0,0,0,0,0,0,0.0282498821411925,0.0559555733524664,0,0,0,0.0539939215648751,0,0,0,0.138022190077081
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136289126482338,0,0,0.0333843806756317,0,0,0,0,0,0.19723846714539,0.463308145043869,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0901257345179246,0.0811174605686214,0,0,0,0,0.0496846199850037,0.0417131384378366,0,0,-0.145725288032264,0,-0.0476384833186795,0.171578356164663,-0.0286308008004213
X388.HK.EQUITY,0,0,0,0,0.221245826747873,0,0,0.16936097859503,0,0,0,-0.0876383790392546,0,0,0.0750307045815178,0,0,-0.0275298877808351,0,0,0,0.345830429521212,0,0,0.112695754740019,0,0,0,-0.0108766511384286,0,0,0,0,0.0725595353384198,0,0,0,0,0,0,0,0,0,-0.128281478445528,0,0,0,0,0,0,-0.0507677620768252,0.317834811897741
X600030.CH.EQUITY,0,0,0,0,0.156784030105713,0,0,-0.0405198212975152,0,0.039289409339655,0,0.0222701787491494,0.288664180762455,0,0,0,0,0.00536709046330055,0,0,-0.0590512295758741,0,0,0,0,-0.00495242418584303,0,0,0,0,0,0,0.0756333286534273,0,0,0.0806495688136857,0,0,0,0.103089072544338,0,0,0,0.0850986684030622,0,0,0,0.15243356817449,0,0.154161704748338,0,0
X601658.CH.Equity,0,0,0.254234932033594,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14072197311175,0,0,0,0,0,0,0,0,0,0,0.201512270731313,0,0,0,0,0,0,0,0,-0.154307056881263,0,0,0,0.544202105946775,0,0,-0.154343244619261,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0740713447322753,0,0,0.0966779689446607,0,0,0.776630230083138,0,0,0,0.00998886492393399,0,0,0,0,0,0,0.0172156823977761,0,0,0,0,0,0,0,-0.0313122550646924,0,0,0,0,0,0,-0.0272883129049063,-0.0732194121310634,0,0.137978981114145,0,0,0,0,0,0,0,0.0781844230005595,0,0,-0.0557282755254559,0
X601166.CH.EQUITY,0,0,0,0,0,0.142495331271828,0.301401125577838,0.0397265188729791,0,0,0,0.0529165901305432,0,0,0,0,0.0508229001735617,0,0,0,0,0,0.0708116774450069,0,0,0,0,0,0,0,0,0,0,0,0.0219292784355242,0,0,0,0.00689692190541137,0,0,0,0,0,0,0,0,0,0.310655261600735,0.0454467069175872,0,0
X000002.CH.EQUITY,0,0,0.0270470447206366,0.185171887498904,-0.0316324319821463,0,0,0,0,0.0167622861932657,0,0,0.14300114707852,0.107614844729196,0,0,0,0,0,0,0.0113213753333118,0,0,0,0,0,-0.0187716959808423,0,-0.0644829302458509,0,0,0,0,0,-0.107440783024047,0.110605766148554,0,0,0,0,0,0,0,0.297028618699119,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.10841442885267,0,0,0.140266208140019,0,0,0,0,0,0,0.0533919363800146,0,0,0,0,0,0.0849101072415879,0,0,0,0,0,0.390575847868622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253665246087769,0,0,0,0,0.0783676116807236,0,0,0,0.00560008528771669,2.71050543121376e-20,0,0
X600000.CH.EQUITY,0,0,0.170842294268547,0.140530544037679,0,0.154669040697157,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0886322008300754,0,0,0,0,0,0.0396883455392178,0,0,0,0,0,0,0.276166395347305,0,0,0,0,0,0,0.673663670058905,0,0.0610144670318015,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.334739985903823,0,0,0,0,0,0,0.0772006052360001,0,0,0,0.0311911838171135,0,0,0,0,0,0.0288110615462776,0,0,0,4.33680868994202e-19,0,0,0.11616351164063,-0.0532796011523313,0,0,0,0.0150754712306311,0,0,0,0,0.207856032949342,0,0,0,0.13979799626429,0.0305065637064933,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.163780327323492,0,0,0,-0.0631314021847863,0,0,0.00574680855055594,0,0,0,0.174225339037461,0,0,0.0243695748986298,0,0.169281192541044,0,0,0,0,0,0,-0.0173633793662146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135710137662278,0,0,0,0,0,0.241210755722936,0,0,0,-0.0562851426356995,0
X601601.CH.EQUITY,0,0,0,1.38777878078145e-17,0.297076643867,0.0384276569954391,0,0,0,0,0,0,0,0,0,0,0,0.0249280478085597,0.493270503512671,0,0,0.038108846521875,0,0,0,0,0.119739618891895,0,0.145347048493013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256630284679224,0,0,0,-0.026448321449071,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168839421492683,0,0,0.435190770430622,0,0.21578128161579,0,0,0,0,0,0.00145267233919947,0,0,0,-0.0384353207354754,0.108157708321062,0,0,0.00958463432772519,0.0880774715385594,-0.0363150686897467,0,0.186746868954726,0,-0.0378786782103288,0,0,-1.73472347597681e-18,0.108236962559115
X1109.HK.EQUITY,0,0,0,0,0,0.23880868729118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565243762652742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749319794806566,0,0.111550729294448,-0.0130633022048736,0,0.0351664030660621,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0453150423396993,0,0,0,0,0,0,0,0,0,0.0807349621192117,0,0.111199815966501,0,0,0,0,0,0,0,0,0,0,0.0295111658720533,0.0693299089382141,0,0,0.0194238121502681,0.200267958717533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674156294931225,0,0,0,0,0
X601998.CH.EQUITY,0.243803345508464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180867336441449,0,0,0,0,0,-0.0175410754555857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456797050580597,0,0,0,0,0.239487809994678,0,0.499155217134059,0,-0.0690271310621451,0
