,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.690637019019456,0,0.000963059370720732,0,0,0,0,0.0343375329830436,0,0,0.0969749406946281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174553464057925,0,0,0,0,0.0821091114537188,0,0,0,0,0,0,0,0,0,0.0170553273499674
X601318.CH.EQUITY,0,0,0.0649219728628454,0.179104681656589,0,0,0,0,0.0714779138309605,0,0,0,0,0,0,0.0488396085348232,0,0.161460088812198,0,0.0139504399413091,0,0,0,0,0,0,0,0,0.0994322237256789,0,0,0,0.0288860463419941,0,0,0,0,0,0,0,0.164300750323451,0,0,0,0.0249059567368857,0.0588633921773584,0.0612819778815801,0,-1.73472347597681e-18,0,0
X601939.CH.EQUITY,0.182623962074137,0,0,0.383792057804274,0,0.13936569324479,0,0,0,0,0,0,0,0,0,0,0,0,0.0255115985360792,0,0.0193768002392396,0,0,0,0,0,0.0086687168328446,0,0.147383264894231,0,0,0,0.0503928599768128,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0812096982214905
X601288.CH.EQUITY,0.16483206442526,0,0.0903027697209619,0,0,0,0,0,0,0.155255545408071,0,0,0,0,0,0,0,0.128158040185271,0,0,0,0.0277271358767223,0,0,0.0118168532965469,0.291774217370478,0,0.0427446438202432,0,0.0569967301511811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.29032745485538,0,0,0,0,-0.122042637556319,0,-0.146866987018076,0.26265900821679,0.197236563977798,0,0.0792892298755217,0,0,0,0,0,0.232688015818061,0,-0.0471035050473218,0,0,0.135615775162685,0,0,0,0.0216538967729859,0,0,0,0,0,0,0,0,0,0,0,-0.498127911487771,0,0,0,0.173964552105185,0
X601988.CH.EQUITY,0,0,0.0601282623293721,0,0.0721175761116594,0,0,0,0.0239692767110592,0,0,0,0.0270535540261561,0,0,0,0,0,0,0,0,0,0.624010539455057,0,0,0,0,0,0,0.0866778890552053,0,0,0,0,0,0,0,0,0,0,0.0460605991481541,0,0,0,0,0,0,0,0.0662920371826641,0.104021078328752,0
X600036.CH.EQUITY,0,0.0098157283475608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784532559157282,0,0,0.00547506730612234,0.0704150644207145,0,0,0,0,0,0,0,0,0,0,0,0,0.0148276019797293,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0431354672097016,0,0,0,0.261061195677319,0,0,0,0.172338916869495,0,0,0,0.0744325100157033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.130730351506467,0,0.0921748890107955,0,0,0,0,0,0,0,0,0,0,0,0.0396371405274852,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.360316827927459,0,0,0.0456160253969148,0,0,0.0801793063501725,0,0.105936613628038,0,0,0,0.0339937780701398,0,0
X601328.CH.EQUITY,0,0,0.0784671552483127,0,0,0,0.172233811626314,0,0,0,0.00843159702522373,0,0,0.147947964357113,0,0,0,0,0,0,0,0.269945881398515,0,0,0,0,0,0,0.0219779778515047,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0790949427348258,0.221232313565429,0.0282890130692637,0,0,0,0,0,0.00518420319074932,0,0,0
X601166.CH.EQUITY,0,0.0346058153771287,0.197125909150691,0,0,0,0.16717818178358,0,0,0.0512698072424424,0,0,0.011271311988801,0.103571513916815,0,0,0,0,0,0,0,0,0.134744404846448,0,0,0,0,0,0,0,0.0844619218096977,0,0.0191538006754532,0,0,0,0,0,0,0,0,0,0,0,0.153330202354276,0,0,0,0,0.0203445939128978,0.082668280339675
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0802249672816304,-0.165580373916737,0,-0.041039749207867,0,-0.058273714630108,0,0,0,0,0,0,0,0,-0.0851224621193577,0,0,-0.0466777558081587,0,0.124244980985176,0,0,0.14504620295341,0.202273381554642,0.26712809457699,0,0.330241118477885,-1.0842021724855e-19,-0.0648266794774624,0,0,0.0428620877848462,0,0,0,0,0,0.0668890648207899,0.205958088857755,0,0,0,0.0859135704401878,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.170319038338989,0,0,0,0,0,0,-0.0227144970747625,0,0.159922828230263,0.113123887185854,0.265932703344065,0.134697584337013,0,0,0,0,0,0,0.139578143513689,0,-0.178826348975101,0,0.0206391757135858,0,0,0.213002018234514,0,0,0,0,0,0,0,0.0729081453053287,0,0,0,0,0,1.73472347597681e-18,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.065699865374787,0,0.228475973970824,0.00771085099198524,0,0,0.201550629063367,0,0.0837214598242639,0,0,0,0.0813948547988872,0,-2.16840434497101e-19,0,0,0,0.0117650384347024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175238306256022,0.0201550075782461,0,0,0.0952263876568267,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.384120249662709,0,0,0,0,0,0.0254494351977673,0,0,0,0,0,0,0,0,0,0.402386692036633,0,0,-0.272478768187866,0,0.030718889557655,0.189311183636331,0,0,0,0.113480024312184,0,0.443616298364707,0,0,0,0,0,0,0,0,0,0,0,0.119036285079258,0,0,0.0833076491762512
X000002.CH.EQUITY,0,0.0124215609969475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134228645780744,0,0,0,0,0,0,0.068771306464173,0.0702071677779578,0,0.104434529236857,0,0,0,0.0343200195948607,0,0.652363944349186,0,0,0,0,0,0.0889493470121545,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0609953756715085,0
X2388.HK.EQUITY,0,0,0,0,0.0611626222164675,0,0,0,0,0,0,0,0.280647887137319,0,0,0,0,0,0,0.163114397132769,0.189085516343367,0,0,0,0.00566463044357612,0,0,0,0,0,0.17762847475673,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0684663948729719,0,0,0,0,0,0
X601601.CH.EQUITY,0.0838944480003811,0.0716592459278199,0,0,0,0,0.149298313594944,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0519983932881887,0,0,0,0,0,0,0,0,0,0,-0.0176188214014431,0,0.107373632252046,0,0,0,0.0402553765468786,0,0,0,0,0,0,0,0,0,0.259899184288141,0,0,0.0181033667219327,0
X267.HK.EQUITY,0,-0.172624368320994,0,0,0.250831883713791,0,0,-0.104724268532062,0,0,0,0.126783560732229,0,0,0,0,0,-0.168683306991465,0,0.346461502813294,0,0,0,0,0,0,0,0,0,0.477207389829488,0,0,0,0,0,0.0923477957556215,-0.212467747979774,0,0,0,0,0.166802691190118,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0385487300964927,0,0,0.0703661084449889,0,0.289227579797772,0.162279705278015,0,0,0.00307863668172909,0.12661378592087,0,0,0,0,0,0,0.0328233480084373,0,0,0.264542485122403,0,0,0.0856031412079608,0,0,0,0,0,0,0,0,0,0,0.00677230031716809,0,0,0,0.100811919072289,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0.0833425089979748,0,0,0,0,0.179126010323375,0,0,0,0,-0.0246984909547403,0,0,-0.0933896145759492,0,0,0,0,0,0,0,0,0,0.343264482317466,0,-0.0138331329983235,0,0,0.0745885013319491,0,0,0,0,0,0,0,0,0,0,0,0,0.214852752635251,0,0,0,0,-0.00724328549494498
X601998.CH.EQUITY,0,0,0,0,0,0.130135712451281,0,0,0,0.296093001496885,0,0,0,0,0,0,0,0,0,0,0,0,0.115393529978593,0,0,0,0,0,0,0,0,0,0,-0.00036653748696551,0,0,0,0,0,0,0,0,0.116877252710467,0,0,0,0,0,2.16840434497101e-19,0,0
X600016.CH.EQUITY,0,0,0,0,0,-1.38777878078145e-17,0,-0.0204382048361911,0,0.148989106800212,0.294479412096185,0,0,0,0,0,0,0,0.0592700516515042,0,0,0,0,0,0,0,0,0,0.113056978817639,0,0,0,0,-0.010593316036868,0,0,0,0,0,0,0.0900622690818474,0,0.259883505931566,0,0.0157811305840027,0,0,0,0,-0.023558012181165,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143460514085679,0.0373373641705373,0,0,0.0655673329770568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145510677492219,0,0,0,0.591266044034888,0.0263266955487809,0,0,0,0,0.210349560701287,0,0,0,0,6.93889390390723e-18,0,0
X2007.HK.EQUITY,0,0,0,0.159090626412465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719409122039503,0,0,0,0,0,0,0,0.0732911391907189,0.117354078546803,0,0,0,0,0,0,0,0,0,0.363010736252272,0,0,0,-0.00264469759619099,0,0,0,0.264219300010276,0,0,0,0,0
X000001.CH.EQUITY,0,0.136690442079175,0,0,0,0.0451540699454799,0.0183449873762603,0,0,0,0,0,0,0,0,0,0,0.173518490972463,0,1.73472347597681e-18,0.0638001891075093,0,0.0712776914434242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214145400260056,0,0,0,0,0,0.0734692119233075,0,0.182956091222798,0,0,0,0,0,0
