,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.14263185787031,0,0,0,-0.166473312420657,0.278572508936802,0,0,0.128955164716661,0,0,0,0.227161834139093,0,-0.074623521899576,0,-0.121638087726225,0,0,0,-0.146116410564396,0,-0.244352626329165,0,0,0,-0.204551698383664,0,0,0.847670620848096,0,-0.00173788945217165,0,-0.120813303173143,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.132390285594025,0,0,0,0,0,0,0.172261394198584,0,0,0,0,0.0951112044884436,0,0.12421333771935,0,0,0,0,0,0,0,0,0,0,0.0880614642672231,0,0,0.329141356710768,0,0.189244221269036,0,0,0,0,0.00752019366890477,0.0336627846760577,0,0,0,0,0,0,0,-0.113774425324111
X601939.CH.EQUITY,0.351933269605344,-0.0682585830546841,0,0,0,0,0,0,0,0,0.102923999852484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458145619042879,0,0,0,0,0,0,-0.161602835667285,-0.222126711754621,0,-0.098971035484719,0.189529538299746,0,0,0.592888880866061,0,-0.0356905135306644,0,0,0,0.214492740663964,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.500301138627853,0.0996370733574772,0.482229530637747,0,0,0,0,0.413459180341584,-0.385110462546929,0.284299403163101,0,0,-0.230355970234591,0,0,0,0,0,0,0,0,0,0,0,0,-0.520518980523095,0,0,0,0,0,0.0496160564975513,0,0,0,0,0,0.260268793330939,0,0.28604364883367,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.119494737303684,0,0.211288319464381,0,0,0,0,-0.0294644612347432,0,0.127887195504314,0.119352864751322,0,0.0997306010239612,0.00453280911727776,-0.085676179960816,0,0.0799896580997918,0,0,0,0,0,0,0,-0.0621015203347587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12521145748057,0,0,0,0.19493516730157,0,0,0
X601988.CH.EQUITY,-0.0574912101738698,0,0,-0.00885252806169233,0.514124075866424,0,0,0,0,0,0,0,0,0,0.169884473051348,0,0,0,0,-0.0954257740502699,-0.152006328695555,0,0.272075776269068,0,0,0,0,0,0,-0.323241190904862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890037052313117,0,0,0,0,0
X600036.CH.EQUITY,0,0.166019363351919,-0.0793967123350264,0,0,0,0,-0.137736583195902,0,0,0.601043341065433,0.0820544460844218,0,0,0,0.113315659846202,0,0,0,0.291852131345573,0,0,0,0,0,0,0,0.104117660921958,0,0,0,0,0,-0.156955161767293,0,0,0,0,0,0,0,0,0,0,0,-0.00899895419046908,0,0,0,-3.46944695195361e-18,0.059830550464819
X1299.HK.EQUITY,0,0,0,0,0.289817380172529,0,0,0,0,-0.0161343699527305,0,-0.095451096852898,0,0,0,0,0.00300737234299939,0,0,0,0,0,0,0,0,0.146771810308435,0,0,0.134189195987891,0,0.120618989227214,0,0,0,0,0,-0.00449453642945277,0,0,0,0,-0.117931836882961,0,0,0,0,0,-0.00237141399538639,0,0,-0.0361769313344806
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.0780747734452641,0,0,0,0,0,0,0.0248183335740909,0,0,0,0,0,0,0,0,-0.0119017712304692,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0545855976375297,0,0,0.141990924168514,0,0,0.00342228635954384,0,0.145877285373069,0,0,0.0925691172996918,-0.0508094623822166,0,0.0446636531055201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827421069668281,0,0,0.280383011033549,0,0,0,0,0,0,0,0,-0.178083356010037,0,0,0,0,0,0,0,-0.149090606673119,-0.13573485216411,0
X601328.CH.EQUITY,0,0,0.0569419054336549,0.022185560133899,0,0,0.579938562201103,0,0,0,0,0,0,0,0,0,0,0,0,0.214730055309247,0,0,0,0.00860334077933337,0,0.192017538853453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298164615273327,0,0,0.054436565941336,0,-0.261324738931775,0,0,-0.0018549354312803,0,-0.141575743484981
X600000.CH.EQUITY,0,0,0,0,0,0,0.220788871202394,0,0,0.49129050313229,0.201096850908961,0,0,0,0,0,0,-0.0272805116070351,0,0,0,0.0356894863487793,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.22064939320945,0,0,-0.054843044671778,0,0,0,0,0,0,0,0.337429388867861,0,-0.0584147046044466
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334138294579179,0,0,0,0,-0.119997950086541,0,0.107870496595073,0.15771497486778,0,0,0,-0.0798675289044174,0,0,0,0,-0.0234328277531849,0,0,0,0.306892397074126,0,0,0,0,0,0,0,0,0,0.0766118346511735,0,0,-0.115480520931431,0.0148371932798134,0,0
X601601.CH.EQUITY,0,0.181852441440212,0,0,-0.11438757419423,0,0.0461041150326125,0,0.479902963973845,0,0,0,0,0,0,0,0,0,0,0,0,0.064515275344435,0,0,0,0,0.13496632580365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855181529805593,0.0271791615146848,0,0,0.181803776893921
X000002.CH.EQUITY,0,0,0,0,0,-0.0295142513916397,0,0,0,0,0,0.0900355824308581,-0.0235798269351064,0.253473550392207,0,0,0.0558685103024782,-0.0596538810894608,0,-0.118250736099332,0,0,0.159875516981855,0,0,0,0.241324325446734,0,0,0,0,0.256450963584889,0,0.418852235905938,-0.0647872756569822,0,0,0,0,0,0,0.223566503746188,0,0,0,0,0,0,-0.09990135781821,0,0
