,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.521312693336271,0,0,0,0.122281200012155,0,0,0.0509955819589375,0.0496727108658668,0,0,0.169708453001811,0,0,0,0.0361593786797091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253389367737824,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.140375658965173,0.265529886981495,0,0,0,0.0338686646004522,0,0,0,0,0.318946268681457,0.0925843859126236,0,0.0657746271835062,0,0,0,0,0.0449648176394748,0,0,0,-0.0505353165008206,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0696171200660937,0,0,0.00463326514386597,0,0,0,0,0,0,0,0.00274646673691249
X601939.CH.EQUITY,0.460609782107903,0,0,0.250124390755734,0.155084768348382,0.0181339834161087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242445626576163,0,0,0,0,0.191876338782797,0.116142090009539,-0.170921814035097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178771139591745,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.217185143388482,0.103832124192024,0,0.853534714922788,0,0,0,0.0685500567222232,0,0,0,0,-0.139267280748048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581053405595396,0.0238028904762712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.286602744700911,0,0.087048087083808,0,0,0,0.0761197496154583,0,0,0,0,0,0,0.166460989135937,-0.199463428698496,0,0,0,0,0,0.0397954826688833,0,0,-0.0248054731345871,0,0,0.0193571322965672,0,0,0.201131625382402,0,0,0,0,0.387255138721382,0,0,0,0,0,0,0.195672496125974,-0.141026277266716,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.32746814000563,0,0,0,0.0457080242777622,0,0.030707162677256,0,0,0,0,0,0.0700549516598168,0,0,-0.0538831572458426,-0.022377299424378,0,0,0,0.193675916390425,0,0,0,0,-0.214140933691115,0,0,0,0,0,0,0,0,0,0,0,0.151963386516113,0,0,0,0,-0.0229423253310712,0,0,0.136047174752786,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.102938574462724,-0.0483297694079627,-0.0362889709180783,-0.0137015150380584,0.0984307888768751,0,-0.107001738809348,0,0,0,0,0,0.516779442271636,-0.0425095318794678,0,0.0851265729988526,0,0,0.138091422315005,0,0,0,0,0,0.0284761602371075,0,0,0,0,0.0266769713598793,0,0.242977983897261,0,0,0.097078177079656,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.234139998226624,0,0,0,0,0,0,0,0,0,0,0,0.141191365472793,0,0,0,0.0331165171859553,0,0,0,0,0,0.0352994323738708,0,0.0335095485291414,0,0.0234570030720833,0.285149068897535,0,0,0.176987045526706,0,0,0,0,0,0,0,-0.055664711863322,-0.225483735323947,0,0.077319062342289,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0318331675379257,0,0,0,0,0,0,0,0,0.132120516849155,0,0,0,0,0.409301668285045,0,0,0,0,0,0,0.00348871490303515,0,0,0,0,0,0,0,0,0,0,0.0655537576770141,0.182431097317694,0,0,0,0.190277018440123,0,0.0782377161641923,0.0490433344304578,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00558573564495761,0,0.414404070033746,0,0,0,0,0,0,0,0,0.412343300134815,0,0,0,0,0,0,0,0,0,0.054472185682023,0.0493611897566834,0,0,0,0,0,0,0,0,0,0,0.013671475790771,0,0,0,0,0,0.0924895517004424,0,0,0,0.22980425143704,0,0,0.0626709362903081,0,0,0,0
