,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.123437871332469,0,0.0481491631515369,0,0,0,0,-0.0158412070376592,0,0,0,0,0,0,0,0,0,0,-0.16247009272851,0,0.0347788344864404,0.641901427978757,0,0.495936870803254,0,-0.285971609183736,-0.140030060111473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00786984224397218
X601318.CH.EQUITY,0,0,0,0,0,0.206238417776125,0,0,0,0,0,0,0.0358794149818553,0,0,0,0.0727313513155678,0,0.0298073329702014,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.151870461789455,0,0.139386917063551,0,0,0,0,0.0716951872196827,0.165212620135962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279945036291108
X601939.CH.EQUITY,0,0.024134118504338,0,0.789344290325174,0,0,0.00710791321732726,0,0,0.043158512996352,0.0716483539066766,0,-0.0589246949655704,0,0,0,0.0688213280379671,0,0,0,0,0.00121497873498322,0,0,0.0407661829623713,0,0,0,0,0,0,0,0,0,0,0,0.111681119901803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301684976823147,0
X601288.CH.EQUITY,0,0,0.956978340886142,0,-0.0366833157296571,0,0,-0.101972965283585,0,0.0327400243565401,0,0,0,0,0,0.0247495914394906,0,0,0,0,0,0,0,0,0.0811509268497833,0,0,0,0,0,0,0.0410727810750459,0,0,0,0,0,0,0.0213095090110332,0,-0.0836016649415755,0,0,0,0,0.000428900344296976,0,0,0,0,-0.0963765159057471,-0.0123360375721338
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0275931919263567,0.312161771999929,0,0.262023385103679,0,0,0,0,0,0,0.464720213814129,0,0,0,0,0,-0.0698504613927993,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129605920695927,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.329942585626855,0,0,0,0,0.0590922785699323,0,0,0,0,0,0,0,0.0298546433616226,0.172977603766303,0,0,0,0,0,0,0,0,0,0,0.0452069146152161,0.182062214243676,0.103610550887968,0,0.0147043803650291,0,0,0,0,0,0,0,0,0,0,0,0.0387452949704797,0,0,0.0250279386631553,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685064021961441,0,0,0,0,-0.0537137791862408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715623081879159,0,0,0,0,0.00242028054305771,0,0,0,0,-0.0224939774321856,0,0,0,0,0,0,0,0,0,0,0,-0.133089231415025,0,0.99808787463641,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.269588203248729,0,0,0,0,0,0,0,0,0,0,0,0,0.289547868785072,0,0,0,0.106039781304735,0,0,0,0,0,0.177899141111194,0,0,0,0,0.0223245664369914,0.0315888960549009,0,0,0.054712005070109,0,0.0381946951006008,0,-0.00213307377589164,0,0,0,0.158958981020981,0,0.0461613715285568
X5.HK.EQUITY,0,-0.0455277725189887,0,0,0,0,0,-0.0312301000235946,0,0,0,0,0,0,0,0,0,0,-0.0152803396395004,0,0,0,0,0,0,0,0.440209137098331,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00602422839256005,0,0,0,0,0,-0.24725937710564,0.232064154804109,-0.0698319679913598
X388.HK.EQUITY,0,0,0,0,0.218246119868681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12948921744432,0,0.255062448353052,0,0,0,-0.00856511833441774,0.112666881243482,0,0,0,0,0.130454983897125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178530296566988,0,0,0,0.28272295580635
