,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.040509969804292,0,0.123944420101345,0,0,0,0,0,0,0,0.428753284157547,0,0,0,0,0,0,0,-0.0918057408825081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126070232759336,0,0.15345452500509,0,0,0,0,0,0,0,0,0,0,0.192725397982744,0.0416589501409527,0,0,0.122085330558428
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.62677714511481,0,0,0,0.0224864768838065,0,0,-0.0336085539136424,0,0,0.172648988507351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362975212188454,0,0,0,0,0.0324256348195923,0,0,0.277235096462893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.271538754879888,0,0,0,0,0.416769592779913,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0978696100765384,0,0.0403223072108688,0.0189477088971399,-0.0713431417938259,0,0,0,-0.0219585376325984,0,0,0,0,0,0,0,0,-0.0582747217612606,0,0,0,0,0,0.222981587964923,0,0,0,0,0,0,0.0865132133926655,0,0,0,0
X5.HK.EQUITY,0,-0.108646282887469,0.10148003683571,0.213187266791202,0,0,0,-0.0745358455603457,0,0,0,0,0.167937785922172,0,0,0,0,0,0,0,0.479578485287606,0,0,0,0,0,0,0,0,0,0.227699439387957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159823197075742,0,-0.129113553348856,0.0398503323389999,-0.0939306778999421
X601988.CH.EQUITY,0.225895285041288,0.0686975956033422,0.214602128445399,0,0,0,0,0,0.161591097385762,0,0,0.0871031040850927,0,-0.178831367901201,0,0,0,0,0,0,0.0776833124251069,0,0,0,0,0.0562349415484287,0,0,0,0,0,0,0,0.0877249908613793,0,0,0.0143566696595902,0,0,0.0615828865823503,0,0,0,0.093857454897018,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106380717113795,0,0,0,0.112569564671258,0,0,-0.112151531934812,0,0.0234856015168463,0,0.2361174075223,0,0,0.0263442952342057,0,0,0,0.0471617081721086,0.0658706876954722,0.0910130813180853,0,0,0,0,0,0.0121253843871749,0.212866831078133,0,0.0313614610403105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.148031048870026,0.174463908347654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102502431858704,0,0,0,0,0,0.26045257277613,0,0.0319980136620999,0,-0.121173572616829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765403266523453,0,0,0,0.0306618025800821
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.132796703842482,-0.334015885649969,0,0,0,0,0,0,0,0,0,0,0.409801447679166,0,0,0,0.113346671396133,0,0,0,0,0,0,0,0.0689219097527657,0,0,0,0,-0.619020148732277,0.120369520292145,0,0,0,0,0,0.765589265967874,-0.0490801500828145,-0.289991969102929,0,0,0
X601166.CH.EQUITY,0,0,0.0356417869764728,0,0,0,0.464387176305031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458279817057699,0,0,0,0.114155712516196,0,0,0.280003238585765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176422808074742,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.13791334715262,0.0170635101229175,0,0,0.060859867704213,0,0,0,0,0,0.48568810747359,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589913811816673,0,0,0,0,0,0,0.040092667872533,0.105346967993452,0,0,0,0,0,0.0270582780991558,0,0,0,0,0,0,0,0,0,0.021295709843,0,0
X600000.CH.EQUITY,0,0.124179471794446,0,0,0.0410932999886885,0,0.263350485565863,-0.0922842485340864,0,0,0,0.32592579043313,0,0,0.063572268968852,0,0,0,0,0,0,0,0,0,0,-0.0281051579855578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020165269184109,0,0,0.109703461009691,0,0.279306696293257,0,0,0,0,0
X000002.CH.EQUITY,0.0962038267772866,0.0642538937371834,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0293892735289374,0,0,0,0,-0.10428296016027,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.471060418825968,0.114729174718109,0,0,0,0,0,0.276489977531728,0,0,0,0,0,0,-0.134061588316911,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.281465853392065,0,-0.119396526566923,0,0,0,0.0509009609339835,0,0,0,0,0.109771298039173,0.166527296916499,-0.0780221235249332,0,0,0,0.205420843340971,0,0,0,0.168281943026078,0.282951542316172,0,0,0,0,0,0.286737567598241,0,-0.159504054924766,-2.71050543121376e-20,0,-0.12785753448261,0,0,0,0,0.19862889476341,0,0,0,-0.0171743332567572,0,0,-0.0325095211986737
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.219764988191428,0.159066218283648,0,0.211175944999438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486026316066447,0.0951376420170217,0.114640047863676,0,0,0,0,0,6.93889390390723e-18,0,0.0643721292698674,0,0.0353927832763863,0,0,0.212979431305373,0,0,0,0,0,0,0,0,0,0,0.0784689957949878
X16.HK.EQUITY,0,0,0,0.0627996512559217,0,0,0,0,0,-0.130042363781077,-0.0315213004891745,0,0,0,0,0,0,0.054645441164619,0,0,0,0,0,0,0.341110969019258,0,0,0,0,0,0,0.203948183626989,0,0.0974390136077298,-0.0192504521126746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0342967865493915,0.0376774688361638,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.569559266260805,0,0.00641678161903579,0.0443419755996433,0,0,0,0.0532648465917287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469725736025025,0.25928870069402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202281193183696,0,0,0,0.153457318815047,-0.112896071420235,-0.124598978589672,0,0,0.207287594753849,0,0.44068512162526,0,0,-0.0126010670321995,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0303914214739114
