,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.141560702328477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139430637436748,0,0.0177593126283351,0.417774838372273,0,0.454666717015632,-0.220365880219336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603784923852084
X601318.CH.EQUITY,0,0,0,0.0160237261461781,0,0,0,0,0,-0.0184478643750136,0,0,0.0184391689748458,0,0.0289785259380249,0,0,0,0.520695026005113,0,0,0,0,0,0,0,0,0,0.125892978672027,0,0,0,0,0,0,0.0689854670231589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0629882115285373,0,0.787626889966081,0,0,0,0.00772755661253254,0,0.0471023499744875,0.0514292010409509,0,-0.0553875792814642,0.0122293941144897,0,0,0.0772965200247588,0,0,0,0,0.000929101556564006,0,0,0.0343965547956641,0,0,0,0,0,0,0,0,0,0,0,0,0.0830995246919929,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545723890077034
X601288.CH.EQUITY,0,0,0.971128826813842,0,-0.0184447080712225,0,0,-0.0867000499107928,0,0.0368272117341492,0,0,0,0,0,0.0207662547557193,0,0,0,0,0,0,0,0,0.0754120425727874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021018421770213,0,-0.0740733548570952,0,0,0,0,0.0198133316054515,0,0,0,0,-0.107200089302997,-0.0239525430746756
X601628.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0280766366177142,0.304540422952406,0,0.268612383408703,0,0,0,0,0,0,0.438043533819488,0,0,-1.73472347597681e-18,0,0,-0.0748042574550909,0,0,0,0,0,0,0,0,0,0,0,0,0.035637965678654,0,0,0,0,0,0,0,0.129146357583576,0,0,0,0,0,1.73472347597681e-18
X600036.CH.EQUITY,0,0,0,0.3307032121847,0,0,0,0,0.0476154599149596,0,0,0,0,0,0,0,0.0680484347476945,0.110228661491869,0,0,0,0,0,0,0.0737393349781527,0,0,0,0.144489056899373,0.120393255629863,0,0,0.0161562355769112,0,0,0,0,0,0,0,0,0,0,0,0.0512037780638954,0,0,0.0356097466847274,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0683039266572999,0,0,0,0,-0.0528512530058158,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0710740145478631,0,0,0,0,0.00185391272398456,0,0,0,0,-0.0220051999938925,0,0,0,0,0,0,0,0,0,0,0,-0.133610374548674,0,0.998798201321103,1.73472347597681e-18,0,0.00057812524103006
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0595095144277752,0.270377275585151,0,0,0,0,0,0.0182768058535467,0,0,0,0,0,0,0.306715007232614,-0.0254280138893107,0,0,0,0.0662256822297616,0,0,0,0,0.094324450696016,0,0,0,0,0,0,0.0107480247741754,0,0.0757699442429299,0,0.0811704839168778,0,-0.0181523422889978,0,0,0,0.25898576063552,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.000423432427738008,0,0,0,0,0,0,0,0,0,0,0,0,0.074440013569363,0,0,0,0,0.17916970075041,0,0.299597185124252,-0.0810434987654762,0,0,0,0,0,0,0,0,0,0.00362765683377613,0,0,0,0,0.262728356028892,0,0,0,0,0,-0.323700887303955,0.240615263911799,-0.0520915686135674
X388.HK.EQUITY,0,0,0,0,0.22089391195234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12683666311623,0,0.254839754260021,0,0,0,0.114419676241803,-0.00871128764496754,0,0,0,0,0.129491004366072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181358803099227,0,0,0,0.28391342050706
