,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0245034219055104,0,0,0,0,0,0,0,0,0,0.211935958528137,0,0,0,0.50869548925095,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160894282559747,0,0.491493015339283,0,0,0,0,0,0,0,0,0.0915867334890534,0.023195094698793
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.141797095469033,0,0,1.73472347597681e-18,0,0,0,0,0.0376204646942179,0,0.0692632539382029,0.0507983259922513,0,0,0,0,0,0.118627184021461,0,0.049854357185327,0,0,0,0,0,0,0,0.246632205824767,0,0,0,0,0.229008868953793,0.00646425687730033,0,0.033268066068298,0,0,0,0,0,0,-0.0127368281318184
X601939.CH.EQUITY,0.255620810833978,0,0,0,0,0,0,0,0,0.0352508426899563,0,4.33680868994202e-19,0,0,0,-0.0130053650820205,0,0,0,0,0,0,0,0.0561712025022666,0,0,-0.140915480462668,0,0,0,0,0,0,0,0,0,0,0.046860597277331,0,0.513570261147994,0.0481800962556732,0,0,0,0,0,0,0,0,0,0.117877074593675
X601288.CH.EQUITY,0,0,0,0,-0.099835299831677,0,0,0,0.133426991356373,0,0.264856139874567,0.362207420871737,0,0,0,-0.0788044365719395,0,0,0,0,-0.0906877157273466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127882340790687,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.125104075372957,0.380323963363627,0,0,0,0,0.179659442265821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380031892945344,0.00132098741498752,-0.138127590856638,0,0,0,0,0,0,0,0,0,0.0920166389594756,0,0,0.219066541420574,0,0,0,0,0,-0.140367707462304,0,0.0963340285817785,0,0
X601988.CH.EQUITY,0,0,0,0,0.269794831505977,0,0.0340153512548641,0,0.0355697583460283,0,0.0996589116316175,0.117181033790516,0,0,0,0,0,0.076764215471315,0,0,0,0,0,0,0.0484503718398456,0,0,0,0,0,-0.264125573255327,0,0.136765053591373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831050616881028,0
X1299.HK.EQUITY,0,0,0,0,0.286721567840253,0,0,0,0,0,0,0,0,0,0,0,0,0.126973069192621,0,0.0637165506845196,0,0,0,0,0,0.0644998528212748,0,0.121495555877255,0,0.0944476397627632,0,0,0,0,0,0,0,0.308881694399477,0,0,0,0,0,0,-0.206363361405102,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.304444513667411,0,0,0,0,-0.0887142764791601,0,0,0.402693223748216,0,0,0,0,0.0213192183676349,0.0683668635245509,0,0,0,-0.0278101035008579,0.292131544988957,0,0,0,0,0,0,0,0.162944174074357,0,0,0,0,-0.218521977256156,0,0,-0.152247402781318,0,0,0,-0.0380044137339859,0,0,0,0.260419020461911,0,0,0,0,0,0.0144796857317437
X601628.CH.EQUITY,0,0.20157589776197,0.0310282205077511,0.0888181441371804,0,0,0,0,0,0,0,0,0,0,0,0,0.225186224385244,0,0,0,0,0,0,0,0.026227671301814,0,0,0,0,0,0,0,0,0,0.257915550718401,0.00537623550985151,0,0,0,0,0,0.0332638574604897,0,0.0835578019083802,0.0810405898990199,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.00431660671943013,0,0,0,0,0.758355256450021,0,0,0,0,0,0,0,0,0,0,0,0,0.144287470640585,0,0,0,0,0,0.0370053036105841,0,0,0,0,0,0,0,0,0,0,0,-0.00707307065038079,0,0,0.0210066599370376,0,0,0,0,-0.203956447285828,0,0,0.0503332287592543,0
