,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.129858605305244,0,0.0559282321275235,0,0,0,0,0,0,0,0.364293459703334,0,0,0,-0.0343409362834735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465548149234222,0,0,0,0,0,0,0.249654627140434,0,0,0,0,0,0.0726044842494319,0,0,0,0.0128428989447366,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.112384657048505,0,0,0,0.00140128761979491,-0.176399245516877,0,0.0931261730853916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230403605174746,0,0,0,0,0,0,-0.254203247682005,0,0.448081286209129,0.0493989003328802,0.130399206241509,0,0,0,0,0.187094491479391,0,0,0
X601939.CH.EQUITY,0.221126850649147,0,0,0.255977099653922,0,0.148196313461129,0,-0.048988241578818,-0.0289604172356365,0,0,0,0,0,0.0320329991207541,0,0,0,0,0,-0.00975920174986119,0.0635247302431523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487390576750765,-0.0956177738613592,0,0,0.0178291592480881,0,-0.0385392495014493,0,0,0.0344961177534404,0,0,0
X601288.CH.EQUITY,0.413255967266767,0,0.194838359713038,0,0,0.15408214860285,0,0,0.0263556563140636,0,0,0,0,0.0413681499085927,0,-0.118199172181736,0.0482567214801579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202978808930533,0,0,0.0386626097081506,0,0,0,0.156309901100576,0,0,0,0,0,0,0,0,0,0.178640665487215,0,0
X5.HK.EQUITY,0,-0.0538724013924467,0,0.222480578670394,0,0.0452405764791932,0,-0.214146936885074,0,0,0,0.0676080411007054,0.0412905764180225,0,0,0,0,0,0,0.679325426205883,0,0,0,0,0.169337409326283,0,0,-0.060427731028472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217536209570867,0,0,-0.083280378833027,0,0
X601988.CH.EQUITY,0.140631099670043,0,0.125706523305174,0.149391277875757,0,0,0,0,0.100392153308148,0,0.102041364505162,0,0,-0.241963472294656,0,0,0,0,0,0,0,0,0.0697218960819354,0.250655926767014,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.113196761334123,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0102414904989593,0,0,0,0,0,0.102975775434382,0,0,0,0,0.0536656070231644,0,0.29576690933019,0.239307448030249,0,0,0,0.115129521844348,0,0,0,0,0,0,0,0,0,0,0.0655077072217955,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0366137403297828,0,0,0,0,0.0878537921126319,0,0,0.00245366388075315,-0.0420671579804587
X1299.HK.EQUITY,0,0,0,0,0,-0.00308488317428654,0.0103227597387365,0,0,0,0.209824835668511,0,0,0,-0.141524884540358,0,0,0,0.335596859501807,0.239013429320977,0,0,0.0201896393078825,0,0,0,0,0.15307354937837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607727206581123,0,0.12116040595493,0,0,0,0,0
X601628.CH.EQUITY,0.285258695925449,0.281034973566411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823424350373413,0,0,0,0,0,0,0,0,0,0.0477032966930778,3.73072197921483e-05,0,0,0,0,0,0,0.0999975785694635,-0.0408080523755885,0,0,0,0,0,0,0,0,0,0.0514771094531481,0,-0.187626249057278,0,0,0.222198226269687
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
