,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.608333251940693,0,0.0373448623073035,0,0,0,0,0,0,0,0.0829694113435079,0,0,0,0,0.0978790845521621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177068468226352,0,0,0,0.0870233868772649,0,0,0,0.0326011899350888,0,0,-0.00435030766411652,-0.0191053794601936,0,0.0461392399941711,0,0.0271309092888019
X601318.CH.EQUITY,0,0,0,0,0,0,0.151202775185118,0,0.0885602947550923,0,0,0,-0.00739286843857221,0,0,0,0.0726401782826161,0.255886657421022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117226573458073,0,0,0.0435563318235678,0,0,0,0,0.17996167015826,0,0,0.0427255389302468,0,0,0,0,0,0.143596382949292,0,0,0
X601939.CH.EQUITY,0,0,0,0.385844146188166,0,0.245940974812278,0,0,0,0.0211056598447121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011038330300144,0,0,0,0,0,0,0.169140860367182,0,0,0,0.0159019530749851,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0186547317958818
X601288.CH.EQUITY,0.118661170451237,0,0.257052600457484,0,0,0,0,0,0,0.132235326709418,0,0,0,0,0,0,0,0.142274849504338,-0.00809587062159435,0,0,0,0,0,0.142668580768393,0.0489647720752376,0,0,0,0.10724190719563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.299041864186842,0,0.44402161708519,0,0,0,0,0,0,-0.154160701309525,0.226758153067488,0.0989537878977429,0,0.0137784961812416,0.163854741182648,-0.277614476256936,0,0,0,0,0.15643301928107,0,-0.0245538566537939,0,0.302608315683227,0,0,0,0,0,0,0,0,0,0,0,0.0550421066545455,0,-0.0105603062372481,0,-0.417179754118199,0,-0.153859823809942,0,0.0452532559132084,0
X601988.CH.EQUITY,0.0705276268753136,0,0.051244444511538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580575990678584,0.00898248531595652,0,0,0,0,0,0.143838491828159,0,0,0,0,0,0,0,0,0.0645602702577452,0,0,0,0,0,0.0286399986071383,0,0,0,0,0.0882994139401683,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0397125102878311,0,0,-0.0195773910958342,0,0,0,0,0,0.060023383007935,0,0,0,0,0,0,0.683598171258237,-0.00584452269627659,0.0443139891922052,0,0,0.102694146099689,0,0,0,0,0,0,0,0,0,0,0,0,0.0686119543850435,0.0487698376426306,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.263254041652477,0,0,0,0,0,0,0,0.224201306869303,0.0212686658245001,0,0,0,0,0,0.0544866652870652,0.048112499500798,0,0,0,0,0,0,0.0824449253580011,0,-0.0483143423424633,0,0.322617135783851,0.199192060693411,0,0,0,0,0,0,0,0,0,0,-0.0755251138124858,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.215115040611806,0,0,0,0,0.0308198581985367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505216459533725,0,0,0,0,0,0,0,0,0,0,0,0,0.404381077121482,0,0.232085800015961,0,0,0.0295635704792854,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,1.73472347597681e-18,0.0643123821796305,0,0,0,0.139505484926549,0,0,0,0,0,0,0.204218444474692,0,0,0,0,0,0,0,0.247158944774069,0,0,0,0,0.0759564978551763,0,0,0,0,-4.33680868994202e-19,-0.00694906370444247,0.0484879414843936,-0.00363635065943013,0,0,0.0107047880501247,0.247937837487645,-3.46944695195361e-18,0,0,0,0.0419662912125531,0,0,0,0,0.0205786140285576,0,0
