,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.34688354577134,0.0726524355940195,0.0689582994055866,0.0493878408360748,0,0,0,0,0,0.242226209759049,0,0,0,0,0,0,0,0,0,0,0,-0.00357875681869962,0,0.0306690859427976,-0.0285557856668568,0,0,0,0.00348069675922003,0,0,0,0,0,0,0,0,0,0,0,-0.00594501175077489,0,0.042496563771045,0,0,0,0,0,-8.67361737988404e-19,0.158347863762344,0
X601939.CH.EQUITY,0.435632721523479,0,0,0.130463769644136,0,0,0,0,-0.0228860953253564,0,0.151207744083145,0,0,0,-0.0705078548548802,0,0,0,0,0,0,0,0,0,0.188020680509742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291485708263418,0,0,0.088974816730699,0,-0.00780262346381348,0.0201052120104582
X601318.CH.EQUITY,0,0,0,0,0.208206259120896,0,-4.33680868994202e-19,0,0,0,0,0,0.133853953885095,0,0.0162837064943795,0,0,0,0,0,0,0.154206899709809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047910463581718,0,0,0,0,0,0,0.189758390245344,0,0,0,0,0,0
X601288.CH.EQUITY,0.296137361732853,0.0899180190145829,0,0,0.180664227791255,0,0,0,0,0,0,0,0,0.192188960714184,0,0,0,0,0,0.0480488912599843,0,0,0,0,0,0,0,0,0,0,0,0,0.123358048409432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.37111794983206,0,0,0,0,0,0.247111532134651,0,0,0,0,0,0.142412558773153,0.120136468500446,0,0,0,0,0,0,0,0,0,0,0.0982758503234069,0,0,0,0,0,0,0,0,0,-0.497738361942804,0,0,0,0,0,0,0.0365880083635907,0.0162122184391932,0,0,0,0,0,0.343084973453426
X600036.CH.EQUITY,0,0.0666646055602961,0,0,0,0,0,0,0,0,0,0,0.198778951602464,0,0,0,0.00715942332374253,0,0,0,0,0.272644725100041,0,0,0,0,0,0,0,0,0,0.282144880446006,0,0,0,0,0,0,0,0,0.0709038068325311,0,0.0462111093069341,0.00600288761078407,0,0,0,0.0990927330126533,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0254840732973209,0,0,0,0,0,0,0,0,0.188879593942763,0,0,0.0345372288485631,0.506935154328589,0,0,0,0,0,0,0,0.110978613873326,0,0,0,0,0,0,0,0,0,0,0,0,0.0966042168933924,0,0,0,0,0,0,0.0198835100399934,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.401543124568959,0,-0.246121987569607,0,0,0,0,0,-0.00300030707428465,0,0,0.332008088978168,0.764977763597429,-0.036539911711657,0,0,0.254357427577651,0,0,0,0,0,0.386831952810683,0,0,0,0,0,0,0,0,-0.241893716837632,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0927436808794297,0,0,0,0,0,0,0,0,0,0.369640240758102,0,0,0,0.040498785752382,0,0,0,0,0,0.00394681474667012,0,0.0460453236472137,0,0.0832192789915479,0,0,0,0,0.198770567652701,0,0,0,0,0,0,0,0,0,0.164583927224239,0.0398060583409457
X601658.CH.Equity,0,0,0,0.162551521763517,0.178068761279258,0,0,0,0,0,0,0,0,0.120168154569479,0,0,0,0,0,0,0,-0.0818257622515126,0,-1.38777878078145e-17,0,0,0,0.0300790391891067,0.096994231652837,0,0,0,0,0,0,0,0.281575679042498,0,0,0,0,-0.00650651627173948,0,0,0,0,0,0,0.431197821499863,0,0,0
