,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.344119538946657,0.346871994805173,0,0.00647054612227603,0,-0.0754022531720423,0,0,-2.16840434497101e-19,0,0,-0.0141092684973939,0,0,0,-0.0282710038875668,0,0,0,0.0863349169356817,0,0,0,0.142268948752781,0,0,-0.0319886718792046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758590004779376,-0.0434844712351064,-0.111150803375264,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.213590907858799,0.022671227738298,0.287996873701311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693938995935579,0,0,0,0,0,0,0,-0.279665373358622,0.262653245892089,0,0.195703355002533,0,0,0,0,0,0.0553893960457875,-0.00343046100825688,0,0
X601939.CH.EQUITY,0.460255291651452,0,0,0.0615490548439127,0.111375217094052,0,0,0.0319942439387118,0,0,0,0,0.156864250844764,0,0,0,0,0,0,0,0.139577151191217,0,0,0.017763963608811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316384669845101,0,0,-3.46944695195361e-18,0,0.0140722395605835,0,-0.147385487722275,0,0,0,0,0
X601288.CH.EQUITY,0.392758564230967,0,0.206337551898963,0,0.151975137275552,0.0740665789730011,0,0.0445555041330651,0,0,0,0,0,0,0.0213612048470281,0,0,0,0,0,0,0,0,0,0,0,0,0.0732963178929889,0,0,0,0,0,0.0476869252102361,0,0,0,0.0591577603593041,0.164131287065233,0,0,0.0217202225366297,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.253449793878447,0,0.136581082724871,0,0,0.0801057339045603,0,-0.191239069148083,0,0.284923014378742,0,0,0,0.173773968207193,0,-0.094630975395198,0,0.218834542694544,0,0,0,-0.176683829955791,0.440854874235836,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.190880578054401,0,0,0,0,0.0274417959291445,0,0,0,0.0602534307884101,0
X601988.CH.EQUITY,0.0757044783146652,0,0.193714880275669,0.142032324858422,0,0,0,0.0819444087763184,0,0.121051346689612,0.255540979795874,0,0,0,-0.316525546272245,0,0,0,0,0,0.0247010523948753,0,0,0,0,0,0,0.0739411945091816,0,0,0,0,0,0,0,0,0,0,0,0,0.043496536653093,0,0,0,0.139711016978003,0,0,0,0,0.00861592188971716,0.080347038612883
X600036.CH.EQUITY,0,0.187581290308225,0,0,0,0,0,0,0,0,0,0,0.131924281767169,0.0673953387324896,0,0,0,0.0503318780350067,0,0,0,0,0,0.109558036609973,0,0,0,-0.0230687827513161,0,0,0.32553019640617,0,0,-0.0115135203579612,0,0,0,0,0,0,0.0390943274212742,0,0,0,0,0,0.113318357230883,0,0.17348659087876,0.0483924997846022,0
X601628.CH.EQUITY,0,0,0,0.0581366105789251,0,0,0,0,0,0.0709807653384646,0,0,0,0.0200809405763783,0,0,0,0,0,0.193133115632448,0,0,0,0,0,0,0,0.0314584593235477,0,0,0,0,0,0.056103316413325,0,0,0,0,0,0,0.0839003491192673,0,0,0,0,0,0,0,0.0344795257579527,0.17094066935093,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689517595931746,0,0,0,0,0.19544616730883,0.0166899618565291,0,0.112187955739338,0,0.18749315631553,0,0,0,0,0,0.342211117544473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070110479193576,0,0,0.0199039897790439,0.0229565673667498,0
X601166.CH.EQUITY,0,0,0.0149281311973923,0,0,0.128908867329209,0,0.091609554710544,0,0,0,0,0,0.160782029215101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457681340287323,0,0,0.184067606740388,0,0,0,0,0,0.0869437363417702,0,0,0,0,0,0,0,0,0,0,-0.0818973511966062
X601328.CH.EQUITY,0,0.0232204272922093,-1.38777878078145e-17,0,0.0773533002965738,0.110859036530885,0,0,0,0,0,0.234170732096994,0,0,0,0,0.0682570963244711,0,0,0.175807161249778,-0.180555515793592,0.139188945687314,0.074416338163423,0,0,0,0,0,0,0,0.00995632763777475,0,0,0,0,0,0,0,0,0.0329233611999225,0,0.180741576937591,0,0.0257224609522086,0.0169609074046841,-0.0198025467572614,0,0,0,0,0
X600000.CH.EQUITY,0,0.0915447472154561,0,0,0,0.0983135222325797,0.292459374573295,0,0,0,0.231072585947187,0,0.213618920074051,0,0,-0.0116629538233242,0,-0.0534483774382474,0,0,0,0.0371138308485101,0,0,0,0.132021586669292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363666285708109,0,0,0,0,0.0890668209486725
X000001.CH.EQUITY,0,0.0726806461584619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878736074893723,0,0,0,0.0937872125814323,0,-0.213848304860157,0,-0.0288195747915493,0.276661534755428,0,0,0.158750968430612,0,-0.166153463586128,0,0,0,0,-0.0280617514006616,0,0.363026331126935,0,0,-0.132834798021629
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.230460622518104,0,0.108548802055627,0,0,0.100022090855992,0,0,0,0,0.26556093447855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209632874427704,0,0,0,0,0,-0.040054484336605,0,0,0,0.117050108354493,0,0.063486766774782
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,-0.201092512530569,0,0,0,0,0,0,0,0,0,0,0.381720008790111,0,0,-0.0784723188526258,0,0,-0.0870997609917031,0,0,0,0.171730655731647,0.0416005255687879,0,-0.12597444984253,0.116239187588319,0,0,0,0,0,0.00936348213512644,0,0,0,0,0.073134850105583,0,0,0.249484009537544,0,0.163839997056226,-0.0600177059660672
