,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,-6.93889390390723e-18,0,0.0121648919547316,0,0,0.0391051096360271,0,0.29521569400166,0,0,0,0,0,0.115186627984335,0,0,0,0,0.110722543148013,0,-0.00354003620651751,0,0,0,0,0,0,0,0.0573215052674925,0.280293421611013,0,0,0,0,0,0.0523025304445065,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0182069725234835,0,0,0,0
X601939.CH.EQUITY,0.265671171790871,0,0,0,0,0,0,0,0,0,0,0,0,0.426759811807512,0,0,0,0,0,0.106813229733898,0.0559743523947675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464449775030851,0.040286241322436,0,0,0.0213471248888483,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.2104009536713,0,0,0,0,0,0,0,0.164983176112862,0,0,0,0,0,0,0.214438728669985,0,0.117671935032838,0.0949407514849502,0,0,0,0,0,0,0,0,0,0,-0.0342032597250225,0.0815335693381312,0,0,0.0291086338910078,0,0.112666180559411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017258572723268,0,0
X601288.CH.EQUITY,0.344144326633675,0.00647643886038874,0,0,0.502313061912099,0,0,0,0,0,0,0.0118187887431509,0,0,0.0403805455730456,0,0,0,-0.0329679232075958,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171080215988394,0,0,0,0,0,0,0,0,0.094959432827328,0.0078763426140443,0,0
X601988.CH.EQUITY,0,0,0.123523333270436,-1.73472347597681e-18,0,0,0,0,0,0,0.10979061219181,0,0,0,0,0.107429665511878,0,0.0647711219101747,0,0,0,0,0,0.0461055961053419,0,0,0,0,-3.46944695195361e-18,0,0,0.124641436270506,0,0,0.105987733097907,0,0,0,0,0,0,0,0,0,0,0.24360256258717,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0666703350796599,0,0,0,-2.77555756156289e-17,0,0,0,0,0.142824043633027,0,0,0,0,-0.420568855895339,0.236381245910585,0,0,0,0,0,0,0,0,0,0,0.409238711323133,0,0,0,0.371996157551224,0,0,0,0,0,0,-0.347667786233698,0.318003386008489,-0.104887053734556
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0886151961350643,0,0,0,0.274440555445089,0,0,0,0.14248224760565,0,0,0,0,0,0,0,0,0,0,0,0.0840612382408673,6.93889390390723e-18,0,0.203469904594702,0,0.108533891070372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558535544166992,0,0
X1299.HK.EQUITY,0,0.0667487941682795,0,0,0,0,0,0,0,0,0,0.0925296175106475,0,0,0.0583821506912547,0,0,0.288192253574442,0,0,0,0.0399801456630235,0,0,0,0.0606810972029439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.387222667258574,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206213950261714,0,0,0,0,0.00855611807630276,0,0,0,0.0910681140102438,0,-0.020199422186535,0,0,0,0.248974908796174,0,0,0,0.104362100523984,0,0,0,0,0,0,0,0,0.0326833729984244,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.117888017941305,0,0,0,0,0,0.186527862395156,0,-0.106029952091119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771509884134314,0,0,-0.225411072270631,0,0,0,0,0,0,0.695109956383603,0,0,0,0,0,0,0.470763486663095,0,-0.161507088194125,0,0,0
