,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.287906976388644,0.0220255054663908,0.033681563435053,0,0,0.435617162472224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101667187702503,0,0.042631151581287,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0794890236853353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.200350322054382,0,0,0,0,0,0.141702675506087,0,0,0,0.0940180044302441,0,0.039729146751648,0,0,0.0332023602760984,0,0,0.169291018964895,0,0,0,0,0,0,0,0,0,0.0330846110518366,0,0.064450921126935,0,0,0,0,0.074961723373347,0,0,0,0,-0.0340860327677892,0,0,0,0,0.0328432587672335,0,0,0,0.0770881196808307
X601939.CH.EQUITY,0.454749735344668,0.131300543598827,0,0,0,0,0,0.243600139153398,0,0,0,0,0,0,0,0,0.0117085733472129,0,0,0,0,-0.137375512349161,0,0,0,0,0,0,0.159864898622197,0,0,0,0.117935477377518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117292350490359,0.159905014745272,0
X600036.CH.EQUITY,0,0,0,0,0,0.208739937108145,0,0.100493503776805,0,0,0,-0.0690371397588605,0.177439755672609,0,0,0.0770257558068196,0,0,0,0,0,0,0,0,0.0655357392793779,0,0.0898147117627623,0,0.0608249660987713,0.041762382342334,0,0,0,0,0,0,0,0.00552991401163745,0,0,0,0,0,0,0,0,0,0,0,0.38329795477127,-0.0489804941819427,0
X601288.CH.EQUITY,0,0,0.0107763437709414,0,0,0,0.0914847099221142,0.459808759576707,0,0,-0.09297201055309,0.146673880885739,0,0,0.0356274451817386,0,0,0,0,0,0,0,0.0140078279307214,0,0.0383725694244893,0,0,0,0.0515990636390724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567423687970362,0.0429457437611384,0,0,-0.043139328033273
X1299.HK.EQUITY,0,0,-0.0796767688919585,0,0,0,0,0,0,0,0.120599248005998,0,0,0,0,0,0,0,0,0.175501052097355,0,0,0.1787095042657,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0183947629686857,0,0,0.183904067377869,0,0.0808054220880015,0,0.178662719905535,0,0,0,0.14345332179144,0,0,0,0,0
X601628.CH.EQUITY,0.0944513968387694,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0803818554443756,-0.0704115599323735,0,0,-0.249353182365651,0,0,0,0,0,0,0,0,0,0,-0.027908232985763,0,0,0,0,0,0,0.0786760982315595,0.637447410412445,0,0,0,0,0,0.0047051362674539,0,0,0,0,-0.00634113625840353,0,0,0.043053306830256,0,0,0.185791663210785
X601988.CH.EQUITY,0.0494761009501304,0,0.0906754009148254,0,0.358102339417486,0,0,0,-2.71050543121376e-20,0,0,0,0.213232815441085,0,0,0,0.141678288776322,0,0.0199385963278157,0,0,0,0.0117157078435866,0,0.0251827949369475,0,8.67361737988404e-19,0,0,0,0.12264076282778,0,0,0,0,0,0,0,0,0,0,0,0.00847241325983664,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123341765410007,0,0,0,0,0,0,0,0,0,0,0.00283454750468304,-0.0944732904570821,0,0,0,0,0,0,0.233929662938573,0,0.190202728367442,0.140194587486802,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0600279970911211,0,0,0,0,0,0.197793749621377,-0.0632236748183043,0.0620689684935139,6.93889390390723e-18,0.25794719975128,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0266773362023479,0.0258949917085085,0,0,0.0741885918030187,0,0,0,0.0024600218763939,0.0691994927678185,0.127062706301847,0,0,0.0993488731919748,0,0,0,0,0,0,0,0,0,0,0.141683942772304,0.00425600872291631,0.424099472786209,0,0,0,0,0,0,0,0,0,0,0,0.00753967442035524,0,0,0,0,0,0,0,-0.0458599087339615,0,0,-0.0762875412779996
X388.HK.EQUITY,0,0,0,-0.135769549257075,0,0.350288058576938,0,0,0,0,0,-0.0538234474812597,0,0,-0.00547383796207137,0,0,0,0,-0.163702783385751,0,0.35885095134066,0,0,0,0,0,0.0393101364113675,0,0,0,0,-0.153650166552241,0,0,0,0,0,0,0.157235908779821,0.0937880130888163,0,0,0,0,0,0,0,0,0,0.137620961641724,0
X601658.CH.Equity,0,0,0,0,0.293034015595227,-0.0816637425156967,0.0808088633968927,0.209572109983987,0,0.185700181145455,0,0,0.156758915754226,0,0,0,0.395831736644053,0,0,0,0,0.247539653610997,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.302576769347794,-0.000275925473168942,0,0,0,0,0,0,0,0.0275414576767116,0,0,0,0,0,0,0,0,-0.313453270990799,0,0
X000001.CH.EQUITY,0,0.03586451214399,0,0.282757988416205,0,0,-0.0491083999017368,0.215365473583816,0,0.450141345113264,0.0698090330007968,0,0,0,0,0,0,0,0,0,0,0.0330996276607856,0.126621573488779,0,0,0,0.216055893539794,0,0,0,-0.1007274460876,0,-0.22964830892831,0,0,0,0,-0.0524015723208019,0,0,0,0,0,0,0,0,0,-0.0698908308065395,0,0,0,0.194258939654878
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0270355454049463,0.0444545839043149,0,0,0,0,0,0,0,0.272362160665497,0,0,0,0,0,0,0,0,0,0,0,0,0.0215843762949673,0,0.0438552163251494,0.0400319549126231,0.259608027344796,0.16653214918446,0.0142576965498121,0,0,0,0,0,0.21834664349242,0.0562088121363917,0,0,0,0.0542765244953931,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.106947846746597,0,-0.0455868428515493,0,0.340671586542304,0,0,0,0,0.119950473580061,0,0,0.173396267634672,0,0,0.0846758625127079,0,0,0,0,0,0,-0.00198539349931161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444561568149126,0,0,0,0.166668271043514,0,0,0.025886436531405
X000002.CH.EQUITY,0,-0.118203544145416,0,0.0908517003930647,0,0,0,0,0,0,-0.0449426600107961,0.104484642915788,0,0,0,0,0,0,0,0,0,0,0.0280896311102549,0,0.287678433763233,-0.158165742620156,0,0.58423006214172,0,0,0.0434958161957546,0,0,0,0,0,0,0,0,0,0,0,0,0.0361134811894493,0,0,0,0.0038456523840922,0,0,0,-6.93889390390723e-18
X601328.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.140768907880095,0,0,0,0,0,0.29098726920441,0,0,0,0,0,0,0,0.127249179711511,0,0,0,0,0,0,0,0,0,0,0,0.149391821053605,0,0,0.0197959722118879,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0612203432033225,0,0.0994647376254237,0,0,0,0,0,0,0,0.0117301147015705,0,0,0.0434104162651305,0,0.490841200630334,0,0,0,0,0,0,0,0.0219050788641803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320795072515859,0,0,0,0,0,0,0.0771696963979191,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.00264750558934985,0,0,0,0,0,0,0,0,0.110186037548898,0,0.770570984277292,0,0,0,0,0,0,0,0,-0.0912626770227788,-0.18947371866351,0.0996610415400313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00959366968894166,0,0,0,0,0,0,0.151099034926739
X16.HK.EQUITY,0,0,0,0,0,0.0737141421015821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525299523622199,0,0.167256167554258,0,0,0,0.277786086042914,0,0,0.00693184641785821,0,0,0,0,0,0,0,0,0.288291136655457,0.151731473120322,0,0.00245027688847501,-0.243394407649852,-0.435855525539081,-0.0796689385355376,0,0,0,0
X601319.CH.EQUITY,0,0,0.0423669770297753,0.127713866600539,0,0,0,0,0,0,0,0,0.166662354856754,0,0,0,0,0,0,-0.0248620936308745,0,0,0,0,0,0,0,0,0,0,0,0,0.103126325271084,0,0.202177775794059,0,0,0,0,0,-0.00752299446419106,0,0,0,0.269578279558983,0.304265195285244,0,0,0,0,0.0513125979217807,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.00471296878181928,0,0,0,0.0336381994658691,0.0480897066543519,0.0856574378311209,0,0,0,0,0,0.359555954268258,0,0,0,0,0,0,0,0,0,0,0,-0.00591089287691254,0,0,0,0,0,0,0,0,0,0,0,0,0.292239949020886,0,0.0804481950002061,0.243064969488218,0,0,0,0,0.0520221858249243
X11.HK.EQUITY,0,0,0,0,0.0949967194298542,0,0.0223240475086078,0.0616708363779209,0.572415962203888,0,0.0655847398844314,0,0,0,0,0,0,0,0,0,0,0,0,0.291970321283642,0,0,0,0,0,0,0,0,0.126242718336856,0,0,0,0,0.0769505794513113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325549222328064
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.200579519893475,0,0,0,0,0,0,-0.190332902781727,0.0283478370274922,0,0,0.422262877399938,0,0,0,0,0,0,0,0,0,0,0,-0.141714714637344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401341463276448,0.0609237876340795,0,0
X601998.CH.EQUITY,0,0,0,0,0.34468957999632,0.284554699026236,0,0.159504771041832,0,-0.0876928080946884,0,0,0,0,0,0.0955006893790558,0,0,0.0840643592746997,0,0,0,0,0,0,0,0,0,0.470119622876176,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0185498181689982,0,-0.0410888541962069,0
X600016.CH.EQUITY,0,0,0.0629289997309416,0,0,0,0.12548718394898,0,0,0,0,0,0,0,0,0,0.145976288982498,0,0,0.00133039651014401,0,0,-0.158778095419997,0,0.0384049021056187,0,0,0.078947216595299,0,0.0135052393849193,0.0993524704861749,0,0,0.524625258737273,0,0,0,0,0,0,0,0,0,-0.406589552684645,0,0,0,0,0.135181734389975,0.297361503976149,0,0
X002142.CH.EQUITY,0,0,0,0.14537999629824,0,0,0,0,0,0.0537977105198904,0,0,0.0862185631939871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157635977662695,0,0.102638713881728,0,0,0.296699532560608,0,0,0,0,0,0,-0.0618947857406277,-0.0164133471238525,0,0.0528990764387813,0,0,0,0,0,0,-0.0362908986171003
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0969004165039915,0,0,0,0,0.560179558801337,0,0.0973986665622094,-0.132380475521505,-0.0344325576247728,0,0,0,0,0,0.113742986429997,0.096205609899644,0,-0.0890371217374775,0,0,0,0,0,0.09920700524798,0,0,0.234697755172387,0,-0.0629950638728991,0,0,0,0,0,0,0,0,0.213631949699841,0,0,0
