,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.117388035059883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211857712151467,0,0.544446565822685,0.550980755751119,0.0552001646454998,0,0,0.073539236901251,-0.232773983685282,-0.122540488085943,0,0,0,0,-0.0229759104499686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.116977248836116,0,0,0,0,0,0,0.0483713735385852,0.197168327256697,0,0,0,0.0982714378463286,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0704328472171723,0.0161883522073285,0,0,0,0.0503090651333988,0.230996439485469,0,0,0,0,0,0,0,0,0,0,0,0.0294557464955659,0,0,0.0998413654874667
X601939.CH.EQUITY,0,0,0,0.809294804391936,0,0,0,0,0,0,0,0,0,0,0,0,0.0953801200002381,0.0367440927541446,0.0757119878016859,0,0,0,0,0,0,0.00896054501183212,0,0,0,0,0.0112447594699689,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0422611495598085,0,0.874317199968759,0,-0.0664895609962052,0,0,0,0,0,0,0,0,0,0.0142812397477131,0.03291168290468,0,0.144916774765351,0,0,0,0,0,0,0,0.0349669334486611,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0590068039504663,0,-0.12335225542619,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0437468383215254,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0350410646390508,0.132402320109449,-0.0381033595088969,0.152630496074207,0,0,0,0,0,0,0,0,0,0.0144994424594348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275162868214577,0.42412758222095,0,0,0,0,0,0,0,0,0.278425507793387,0,0,0,0,0,0.0822106122904488
X600036.CH.EQUITY,0,0,0.406186020183917,0,4.33680868994202e-19,0,0,0,0.0222028731741776,-0.00512057329330571,0,0,0,0,0,0,0.104812819985115,0,0,0.00628461503050131,0.0125451690531282,0,0,0,0,0.187877695608604,0,0.120960919616217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.149180928028212,0.103009280872884,0,0.0325374655882131,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897139453443984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103249276409679,0,0,0.0118120952242426,0,0,0,-0.0197832981744223,1.05084420693451,0.00112288611995868,0,0
X1299.HK.EQUITY,0,0,0,0,0.08081519636214,0,0,0,0,0.107987764389223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026563279476147,0.0386526684013992,0,0,0,0.104349044727123,0.431014395378955,0.128929871966398,0,0,0,0,0,0,0,0,0,0,0.301706218197284,0,-0.238425024586225,0,0,0,0,0,0.148330761158654,0
X5.HK.EQUITY,0,0,0,0,-0.0119214673108936,0,0,0,0,0,0,0,0,0,0,0,0,-0.156126556199109,0,0,0,0,0,0,0,0.266606060383797,0.486852453736465,0,-0.0402359907836831,0,0,0,0,0,0,-0.0532014164083216,0,0,0,0.0205935880578414,0,0,0,0.0762651806004237,0.0513980305720995,-0.0748159329596376,0,0,0,0,0.0862765424402933,0
X388.HK.EQUITY,0,0,0,0,0.31980719407191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216635135371051,0,0,0,0,0,0.412341704121022,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.123993229095194,-0.0817315812604849,0.221920433080849,0.0871282238715523,0,0,0,-0.11353652715377,0.0630614966692029
