,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.074327971423213,0,0,0,0.287629959108529,0,0,0,0.489212887987902,0,0,0,0,0,0,0,0,0.223197347081582,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0898818772036411,0,-0.0123256841197329,0,-0.118013771259153,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.160467295924735,-0.261898436986224,-0.167856314242879,0,-0.0195747360032487,0,0,0,0,0,0,0,0,0.152153968147013,0.2382291707969,0,0.0353304999508101,0,0.322942739581501,0,0,0,0,0,0,0,0,0,0.0745313502698863,0.110281643413213,0,0.0390106379190845,0.0671617869393846,0,0,0,0,0.176259097015435,0,0,0.0765738824671714,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0711192702205785,0,0,0,0,0,0.0926049447598907,0,0,0,0,0,0,0,0,0,0,0.149022362057192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12339985854253,0,0.198865921546524,0,0,0.213120636713544,0.184606665421387,0,0,0,0,0,0.583220210143912,0,0,-0.173552928737632,-0.0634203871350323
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.00264338968541534,0.0135319316720629,0.0332452785584747,0,0,0,0,0.00750486050050184,0,0,0,0,0,0,0,0,0,0,0.408154557941886,0,0,0,0,0,0,0,0,0,0.0158295347341205,0,0,0,0,0,0.0276660163638694,0,0,0,0.360016037599076,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0.0184256569676626,0,0.0506353147280725,0,0,0,0,0,0,0,0.492239313084619,0,0,0.0599750155383726,0,3.46944695195361e-18,0,0,0.0748582806707782,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0.0912968414336398,0,0,0,0,0,0.0136432853138615,0,0.153684268899826,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0842125681895615,0,0,-0.0256985732085761,0,-0.0411244230647083,0,0,0.467952268453164,0,0,0,0,0,0,0,0.0590888532087067,0,0,0,0,0.475743253399412,0,0,0,0,0,0,-0.00676803138728703,0,0,0,0,0,0,0,0,0,0,-0.0545294652667661,0,0,0,0,0,0,0,-0.0164173309556843,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658723111323104,0.178845077415669,0,0,0,0,0,0,0,0,0.135043726067274,0,0,0,0,0.1357684384283,0,0,0,0,0.302181612476513,0,-0.00569590860037066,0,0,0,0,0,0.051883492879617,0,-0.0110803103097621,0,0,0.304306232341582,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105823353404758,0.0489610166167352,0.0303827619652469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266128980519913,0,0.216424569410658,0.0784068844350033,0,0.138539829796264,0.0558595312406932,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.138538643731418,0.0365737184677256,0,0,0,0,0,0,0.415948166726472,0.448057775403104,0.0465261309482662,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0461963582154489,0,0,-0.16810418002672,0,0,0.197950206952661,0,0,0,0.0804942734563821,0,0,0,-2.71050543121376e-20,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0728360037557945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281814243592737,0,0,0.0740381859182868,0,0.140438388359681,0.0271982330455541,0.0692941044548578,0.01061485207824,0,0.267976110737456,0,0.128094408729793,0.0186670705017467,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.196887019044674,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628893435038472,0.179824725684849,0.0597131637966987,0,0,0,0,0,0,0,0.069558971472784,0.047041684732116,0.11296382296076,0,0,0.0654480610176849,0,0.0330441018347199,0,0,0.191869360498996,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.381654013486144,0,0,0,0.150201877220429,0,0,0,0,0,0.0605018453402273,0,0,0,0.0709610678981137,0,0,0.187275110526037,0,0,0,0,0,0,0,0,0,0,0,0.0246588954540258,3.46944695195361e-18,0,-0.0397131128514995,0,0,0,0,0,0,0,0,0,0.0179167159192783
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717897217767649,0,0,0.00466931479709505,0,0,0,0.00246826029180181,0,0,0,0,-0.0663329300849981,0,0,0,0,0,0,0.414028555452333,0,0,0,-0.0168699169067626,0,0,0,0,0.0381128828789718,0,0,0.20416217700135,0,0,0.312184867608047,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0567604850605618,0,0,0,0,0,0,0,0.164798312030333,0.27157266309761,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0158717994223734,0,0,0,0.216357556573084,0,-0.0791926639555301,0,0,0,0,0,0,0,0,0,0,0.0405052496981577,0,0.134977070656136,0,0.201765353920233,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.185539597240674,0,0,0.237837728620782,0,0,0,0,0,0,0,0,0,0,0,0.370306121052701,0,0,0,0,0,0,0,0,0,0,0,0.0773084635180719,0,0,0,0,0,0,0,0,0,0.146163600254097,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0617816039339924,0,0,0,0.343973519484484,0.582406041414036,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0490433696206352,-0.0717959007915956,-0.287397807067086,0,0,0.05289274410902,-0.022726797609197,0,0,0,0,0,0,0,0.126698351282373,0,0,0.0202349895795016,0,0,0,0.035791195940268,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0707319229700538,0,0,0,0,0,0,0,0,0,0,0,0.0331635615302854,0,0.138769209226546,0,0,-0.153300363433527,-0.0158567032663893,0,0,0.131611438197832,0,0,0,0,0,-1.73472347597681e-18,0,0.0111884676013582,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.719353894788991,0,0.129852178589921,-0.033536056906124
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0140787346516632,0,0,0.029146607650285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657710530227776,0,0,0,0,0.101165324395962,0,0,0,0.0434372070597788,0,-1.73472347597681e-18,0.130018327929319,0,0,0.419994190400418,0,0.129825192757634,0,0
X601336.CH.EQUITY,0,0,0.263011430794682,0,0,0,0,0,0,0,0,0.112588604685406,0,0,0,0,0,0,0,0.0665944603648616,0,0,0.150828012779333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753023860498877,0,0,0.0478693091052554,0,0,0,0.225908813958487,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00609178478884542,0,0,0,0.104692745776276,0,0,0,0,0,0,0.0337039848412914,0,0,0,0,0,0,0,0,0,0.012171117701578,0.0889872757606202,0.0174783131509855,0,0.320292175491399,0,0,0.213523521008788,0,0.202113447290047,0,0,0,0,0,0,0.0711202731925781,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0261826995030754,0,0,0.203013632810925,0,0,0,0,0,0,0,0,0,0,0,0.196264252742044,0,0,0,0,0,0,0,0,0,0,0.0462375146057239,0,0.108575397704334,0,0,0,0,0,0.171752553326541,0,0,0.27127949590193,0,0,0,0,0
X600015.CH.EQUITY,0,0.168339455679015,0,0,0,0,0,-0.0321253039045355,0.0434883024418367,0,0,0.495278343980637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287355975721197,0,0,0,0,0.0518310176189568,0,-0.00648143485131814,0,0,0,0,0.0112359379172238,0,0,0,0,1.73472347597681e-18,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.00444044094182581,0,0,0,0,0,0,0,0.0303885251237484,0,0,0,0,0,0,0,0,0,0,0.0713498968582834,0,0,0,0,0,0,0,0.0891257851282217,0,0.65406790250349,0,0,0.0466777548823402,0,0.0811357792142763,0,0.019483954608785,0,0,0,0,0.00365811301292931,0,0
X2881.TT.EQUITY,0,0,0,0,0,0.160005076888351,0.302141726683143,0,0,0,0,0.0598932729573992,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0501658530525053,0,0,0,0,0,0,0,0,0,0,0,0.135941253452779,0,0,0.22722601986857,0,0,0,0,0,0,0,0,0.252052773952605,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0539858900900817,0.151759390983257,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0176519649660994,0,0,0.0444435265646637,0,0.0562056618676075,0,0,0,0,0,0,0,0.185600703327447,0,0.110694112711061,0,0,0.178497331496325,0,0.0749077633759159,0.135190049459848,0,0,0,0,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,-0.0255628475218938,0,0.320009220157759,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.552344048328567,0,0,0,0,0,-0.598013072449643,0.88490862516224,0,0,0,0,0,0,0,0.0339708004693911,-0.212410090633107,0.0845806694858539,0,0,0,0,0,0,0,0,0,0,0,0,-0.459180757289686
CN2YR,0,0,0,0,0,0.366369007090811,0,-0.279665346186242,0,0.00196973602101606,0,0,0,0,0,0,0,-0.554518595140431,0,0,0,0,0,0,0,0,0,0,0.981879243888497,0,0,0,0,0,0,0,0,0,0.0477757952390817,0,0,-1.02646492001868,0,0,0.41483936266787,0,0,0,-0.332356921093436,0,-0.448129880081687,0
