,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0959758881861271,0,0.42179690981047,0,0.0461165108726395,0,0,0.236537131199532,0,0,0.1518503782761,0,0,0,0,0,0.0143878618404273,0,0.0112433663697844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580958717528401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.526520993180308,0,0,0,0,0,-0.111427695491412,0,0,0.0352403124606712,0,0,0.380738786129782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167721658973824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729184660765511,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0147350655436668,0,0,0,0,0,0,0.377698113114843,0,0,0,0,0,0,0,0,0.0511522771723613,0.0497901174913422,0,0,0.0276141655557445,0,0,0,0,0,0,0,0,0,0.0264797842929361,0,0,0,0.077438326590139,0.18149302183794,0,0,0,0.00817291796473271,0,0,0.121461914096077,0,0,0,0,0
X601288.CH.EQUITY,0.335466170936039,0.0827278339755503,0,0,0.396702002766562,0,0,-0.0481418038286881,0,0,0.0425892008731391,0,0,0,0,0.0985946906897631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205167808201465,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.032550504859971,0,0,0,0,0,0,0,0,0,0,-0.0188791928645786
X601988.CH.EQUITY,0,0.0529726791154941,0,0.319539385966851,0,0,0,0,0,0,0.183383726224408,0,0,0.083329154846572,0,0,0,0.20247747009909,0,0,0,0,0,0,0,0,-0.00830064975314725,0.0411587671519937,0,0,0.0791172610256391,0,0,0,0,0,0,0,0,0,0,0.0644322693450834,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.171655247924829,0,0,0.00834646890412564,0,0.551752689391075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426108880374299,0,0.052940180152417,0,0.0791902432763946,0,0,0,0,0.108987387727962,0,0,0,0,0.0567934539182795,0,0,0,0,0,0,0.10428650180919,0,0,0.0654316682706733
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0349055473284357,0.0943017717887594,0,0,0,0,0.164019607874784,0,0,0.0716494040907599,3.46944695195361e-18,0.118576250693623,0,0,0,0,0,0,0.0529554248281222,0,0.139752218455582,0,0,0,0,0,0,0.0563426785581589,0,0,0,0,0,0,0.196966595200649,0,0,0
X5.HK.EQUITY,0,0,0,-0.0914286538837325,0,0,0,0,0,0,0,0,0,0,0,0.225034030452092,0,-0.568715263097204,0,0,0,0,0,1.1390594364959,-0.82795041428032,0,0.31139060573796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154849381365965,0,0,0,0,0,0,0,0,0.478073324712745,0.107851753334584,-0.163632654779825
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.146829447866491,0,0,0,0,0,0.173835846907858,0,0,0,0.104830185019319,0.175127614452383,0,0,0,0,0,0.0513119980500154,0,0,0,0,0,0,0.0478026803740264,0,0,0,0,0,0,0.124832560589982,0,0,0,0,0,0,0,0.0608027828681576,0
X601658.CH.Equity,0,0,0,0.343477256613932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394308856374184,0,0,0,0.327629858394035,0.625700471044955,0,0,0,0,0,0.0293917757179265,0,0,0,0,0,-0.107389835349903,0,0,0,0,0,0.124967338748709,0,0,-0.531746094602162,0,0
