,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0549110182732447,0,0,0,0,0,0.0208898839155001,0,0,0,0.192219568972538,0,0,0,0.452402589128227,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140521351211293,0.468304724837464,0,0,0,0,0,0,0,0,0,0.0791063929212178,0.0307302675699398
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.146229120434329,0,0,0,0,0,0,0,0.102961091414598,0,0.0606412107997808,0.0540922884755917,0,0,0,0,0,0.113025257846553,0,0.00486094000528206,0,0,0,0,0,0,0,0.157131258588217,0,0,0,0.291126705022876,0,0.0011327880703632,0,0,0.00824200832996133,0,0,0,0,0,0
X601939.CH.EQUITY,0.384828931215041,0,0,0,0,0,0,0,0,0.0421380105003575,0,0,0,0,0,0,-0.28919576156859,0,0,8.67361737988404e-19,0,0.274696494476651,0,0,0,0,-0.146875643591705,0.0275986946143271,0,0,0,0,0,2.77555756156289e-17,-0.0822305633952561,0,0,0,0,-1.73472347597681e-18,0.562061180225368,0,0,0,-0.0100483419830634,0,0,0,0,0,0.180039387732876
X601288.CH.EQUITY,0,0,0,0,-0.0778737901506907,0,0,0,0.135727127133434,0,0.267982015573296,0,0.0147394607518766,0,0.345268795423909,-0.0992130292837212,0,0,0,0,-0.0814932911273391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.144499494931109,0.391854471026241,0,0,0,0,-0.0295245329768422,0,0,0.255175973283758,0.0355982292489428,0,0.0306520965765173,0,0,0,0.231850948330847,0,0,0,0,0.0395352624413839,-0.167598225012148,0,0,0,0,0,0,0,0,0.0103392012420092,0,0,0,0,0,0,0,0,0,-0.207561359959084,0,0.137396722958051,0,0
X601988.CH.EQUITY,0,0,0,0,0.193990131772119,0,0,0,0.149901928847152,0,0,0,0,0,0.14761410883176,0,0,0,0,0,0,0,0,0,0.0173870034159345,0,0,0,0,0,-0.152337179449657,0,0,0.153313881150036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515934491910267,0
X1299.HK.EQUITY,0,0,0,-0.107053270198311,0.257802357119456,-0.0627522252157742,0,0,0,0,0,0,0,0,0,0.0995335342095202,0,0.0780503522660043,0,0,0,0,0,0,0,0.130265208101086,0,0.0598272642760832,0,0.0705164552304616,0.0166874039143767,0,0.104533443292207,0,0,0,0.349426855863751,0,0,0,0.0597430678398403,0,0,-0.156663707352755,0,0,0,0,0,0,-0.0244286913777195
X600036.CH.EQUITY,0,0.0592965041484242,0,0,0,0,0,0,0,0.52747683114522,0,0,0,0,0,0,0.0693750604564734,0,0,0,0.242048736580421,0,0,0,0,0,0,0,0.147120524318887,0,0,0,-0.199324536896005,0,0,0,0,-0.165558509378853,-0.00285532350344994,-0.0233964618362821,0,0,0,0.192387656371293,0,0,-0.0509761135894505,0,0,0.030497910286577,0
X601628.CH.EQUITY,0,0.235046090627299,0,0.058822939206876,-0.0496279374671522,0,0,0,0,0,0,0,0,0,0,0,0.142035485497324,0,0,0,0,0,0,0,0.000703027474538409,0,0,0,0,0,0,0,0,0,0.147247080517026,0.132823830950278,0,0,0,0,0,0.150849537368738,0,0.116480275045302,0.108325648789828,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.616762652893457,0,0,0,0,0.132977771561746,0,0,0,0,0,0,0,0.143557072055349,0,0,0,0,0,0.120825622806671,0,0,0,0,0,0,0,-0.0858428175477682,0,-0.0346224590400266,0,0,0,0,0.030713022580923,0,0.0369035795755459,0,0,-0.15416988033397,0,0,0.0749060605750285,0
