,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,2.77555756156289e-17,0,0,0,-0.137605967543875,0,0,0,0,0,0,0,0,0,0,-0.0977181125644959,0.434738045704309,0,0.688277537561196,0,0.0393167754163834,0,-0.127706906488312,0,0,-0.0822685810446996,0,0.103753358978149,0,0,0,0,-0.135509884944961,0,-0.339564200866676,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.131378709435497,0,0,0,0,0,0,0,0,0,0,0.0387947864369989,0,0,0.326021270007376,0,0,0,0,0,0,0,0,0,0.121119340337276,0,0,0,0,0,0,0.200686633837303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206721164994845,0.141539742881255
X601939.CH.EQUITY,0,0,0,0.803162259960561,0.00226963312654319,0.00150885338591551,0.0154952619719455,0,0,0,0,0,0.0107602758150839,0,0,0,0,0,0.0520822405974174,0,0,0,0,0,0,0,0,0,0,0,0,0.0897098050433937,0.041854928137257,0,0,0,0,0,0,0,0,0,0,0,0.0320706971614592,0,0,0.0379132564489707,0,0,0,0.0145005896745673
X601288.CH.EQUITY,0,0,0.920374722862076,0,0,0,-0.0678109268472713,0,0,0,0,0,0,0,0,0,0,0.116132902292432,0,0,0,0,0,0,0,-0.0148081118737678,0.0589117731242063,0,0,0,0,0,0,0,0,0,0,-0.103989644340908,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483965162290422,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.116709813197302,0,0,0,0,0,1.16076180967526,0,0,0,0,0,0,-0.125294473831172,-0.011050815478254,0,0,0.0821093925656314,0,0,0.0613617966593672,0,0,0,0,0,-0.218652776825953,0,0,-0.252675499700521,0,0,0,0,0,0.0416542146690396,0,0.0878633576653844,0,0,0,0,0,0,0,0.190018270689773
X600036.CH.EQUITY,0,0,0.386078427224037,0,0,0,0,0,0.0082261201089847,-4.33680868994202e-19,0,0,0,0,0,0.132671563745757,0,0,0,0,0,0,0,0,0,0,0.189960623629776,0,0.016567351020479,0,0,0,0.175114154547875,0,0,0,0,0,0,0,0,0,0,0.0212515950572428,0,0,0,0,0,0.0102660442370822,0.00744002066591801,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.708645418334888,0,0,0,0,0.102298089726369,0,0,0,0,0,0.111117358782872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650386798638162,0,0,0,0,0,0.0898391344445721,0.158529973366047
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.022869327776367,0,0,0,0,0,0,0,0,0.207738153724726,0,0,-0.191742694467513,0,0,0.139755106289924,0,0.0154282466276963,0,0.290956732348083,0,0,0.115071732102038,0,0,0,0,0,0,0,0,0,0,0,0.383787715930709,0,0.0152142064949312,0,0.153433701669284,0.116972381942257,0.111229650438524
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0247422905179611,0,0,0,0,0.402807957989406,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.461943260304458,0,0.0890462646960901,0,0.0172103371265305,0.311222945409314,0,0.0172423171219852,0,0,0,0,0,0,-0.378447328516739,0,0,0.139954734382102,0,0,-0.0592480850330703,-0.103763165760175,0,0,0,0,0.174954971489972,-0.0983483412724923
X388.HK.EQUITY,0,0,0,0,0,0,0.249941959077782,0,0,0,0,0,0,0,0,0,0,0,-0.235424430592098,0,0,0,0,0,0,0.390707808969932,0,0,0,0.063387730403596,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.221948341865746,0.0367042085852151,0,0.0837248534144383,0,-0.220988087699677,-0.0713953505211892,0.0280443086463285
X601658.CH.Equity,0,0,0,0.224224630343382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287481822290872,0,0,-0.100415294265603,0,0,0,0,-0.068327951080905,0,0,0,0,0.0630313439085542,0,0,0,0,0,0,0,0,0,0,0,0.334322768202895,0,0,-0.00186106899197299,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.549455430528901,0,0,0,0,0.00140236773671853,0.0737478270466441,0,0,0,0.0513664672012366,0.088572376926297,0,0,0.0158036535158787,0,0,0,0.0412471297279671,0.0351386274171527,0,0.098007810099398,0,0,0,0,0,0.0611786007445138,0.0296341521940401,0,0,0,0,0,0,0,0,0,0,0,-0.0299560138694384,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.212811108793593,0.0105631146225711,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.327559500321589,0,0,0,0.00467874321996229,0,0,0,0,0,0,0,0,0,0,0.0259372020845728,0,0,0,0,0,0.248327113955056,0,0,0.0473580571785334,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.200181849709706,0,0,0,-3.46944695195361e-18,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.112257647829477,0,0,0,0.0296346933568775,0,0,-0.0108435464238422,0,0,0.0700730696305988,0,0.0592931567975546,0.0672751994142942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149798452153925,0,0,0,0,-0.0408554795582122
X600000.CH.EQUITY,0,0,0.209387143005777,0.133378933409022,0,0,0,0,0,-0.040749764230544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106846272373367,0,0,0,0,0,0.170851889811414,0,-0.0557599635530762,0,0,0,0.67351834134615,0,0.2463983487721,0,0,0,0,0,0,0,0,0,0.19846799208949,0,0.017603005433436
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314177149752084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186554366204581,0,0,0,0,0,0.0259077310829936,0,0,0,-0.0299902034158731,0.3149629848301,0,0.0684346202232746,0.0774571152798583,0,0,0.0330080457469516,0,0,0,0.0649223992734302,0,0,0.0143814186396789
