,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.205040422944725,0,0.0322706110692169,0.00212789049739313,0,0.393206798035502,0,0,0,0,0,0,0.00814500882905209,0,0,0,0,0,0,0,0,0,0,0.250367779700559,0,0.0427154861676796,1.38777878078145e-17,0,0,0,0,0.0863805111817352,0.0532613910193554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926604608997332,0,0,0
X601318.CH.EQUITY,0,0,0.114179732398168,0,0,0,0,0,0.249379358602721,0,0,0,0.0351112020144476,0.267093634385414,0,0,0.0650609322168016,0,0,0,0,0.0034146736971909,0,0,0,0,0,0.166384997710127,0.221837724629606,0.0648807723750238,0,0,0,0,0,0,0,0,0.00764665606129521,0,0,0,0,0,-0.113128166466209,0,0.0719363192484804,0.0175370977871301,0,0,0,0
X601939.CH.EQUITY,0.31515542921003,0.059326400163202,0,0,0,0,0,0.296199988998907,0.253149593447183,0,0,0,0,0,0,0.0869630951682961,0,0,0.106634700676799,0.0520406101775596,0,0,0,0,0,0.0375471429562027,0.099982089044503,0,0.153511958504972,0,-0.0350559573017636,0,0,0.0958535126679767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782106294783453,0.112106772413604,0
X600036.CH.EQUITY,0,0,0,0,0,0.195280085631994,0,0,0.0484294853802796,-0.128888863899247,0,-0.0424067471970398,0.0853872439140448,0,0,0.128751626224912,0,0,0.113065683172029,0,0,0,0,0,0,0,0.442492753730389,0,0.0302927263664767,0,0,0,0,0,0,0,0,0,0,-0.0488785333930319,0,0,0,0,0,0,0,0,0,0,-0.0107636510608951,0
X601288.CH.EQUITY,0,0,0.105332238659876,0,0,0,0,0.486838147224997,0,-0.0557615330723427,0,0.0471397514556182,0,0,0,0,0,0,0,0,0,0,0.141728849079057,0,0,0.0678528499440301,0,0,0.134546357092559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163596162478567,0,0,0.00281098247582215,-3.46944695195361e-18,0
X1299.HK.EQUITY,0,0,-0.103504981710619,0,0,0,0,-0.0373089508763331,0,0.216186610390937,0,-0.0748651499312455,0,0,0,0,0,0,0,0,0,0,0.1621957697695,0,0,0,0,0,0,0,0.0748302529750873,0,0,0.160446065267927,0.0233013224142589,0,0,0,0.209510343946756,0,0,0,0.201827410152186,0,0,0.0615279278863324,0,0,0.184706626264092,0,-0.054941545779749,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134539207625283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428021401802907,0,0,0.0585862926093962,0,0,1.73472347597681e-18,0,0,0.044064430450078,0,0,0,0.000156822702506125,0
X601988.CH.EQUITY,0,0,0,0,0.527353643812285,0,0,0,-0.00794408368251197,0,0,0,0,0,0,0,0,0.283211358145364,0.0432503159830413,0.147524325371137,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041957505668,0,0,0,0,0,0,0,0,0,0,-0.0982780230105579,0,0,0.00141687872105054,0,0,0,0
X5.HK.EQUITY,0,0,0.0087969751651701,0,0,0,0,0,0,0,0.156396219013754,0,0,0,0,0,0,0,0,0,0,0,0.239956043286123,0.0505987425066164,0.0770221515841651,0,0,0,0,0,0,0.0156765561846658,0,0.217559005937532,0,0,0,0,0,0.293658582782043,0,0,0.141261895640712,0,0,0,0.0985197106006347,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.0993359471404617,0,0.0606753560837219,-0.111027838016457,0,-0.0825276100498422,0,0,0,0,0,0,0,0,0,0,0,0,0.0269599270005747,0,0,0,0,0,0,0,0,0,0,0,-0.216951722924679,0,0,0,0.0900119736313126,0,0,0,0,0,0.540179022064881,0,0,0,0,0.108324900667745,0,0.169580232901179,0
X601166.CH.EQUITY,0,0,0,0.0307927450805764,0,0,0,0,0,-0.0633637617090032,0,0,0.43472803078125,0,-0.0524544804588585,0,0,0,0,0,-0.162059258381343,0,-0.031210734394576,0,0,0,0,-0.0197685891320543,0.271866449404807,0.154368470449105,0,0.0185832225476465,0,0.101329009231973,0,0,0,0.07960348350529,0,0,0,0,0,0,0,-0.0812535567941678,0.0343791033521621,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.206671249453728,0.00771711599819896,-0.0807461757450959,0.1020892724056,0.432784709994642,0,0,0.408549321857581,0,0,0,0,0,0.209591952423151,0.22879851370295,0,0,0,0,0,0,0,0,0,-0.400712394986028,0,0,0,0,0,0,0.199561642022839,0,0,-0.109821681876254,0,0,0,0,0,0,0,0,0,0,0,0,0.0361377961759442,0
X000001.CH.EQUITY,0,0.0156861303001938,0,0.31682247363327,0,0,0,0,0,0,0.409160205234358,0,0,0,0.104227348914259,0,0.182565642232881,0,0,0,0,0,0,0.129771516227772,0,0,0,0,0.0378256181721119,-0.0381656145857386,-0.0818984773600606,-0.0740317615466438,0,-0.105550630180878,0,0,0,0,0,0,-0.0199550155747687,0,0,0,0,0,0,0,0,0,0,0.228820924994147
X600030.CH.EQUITY,0,0.0377899595703292,0,0,0,0,0,0,0,0,0,-0.0329210228385545,0.0360619045764674,0,0,0,0,0,0,0.277282000125937,0,0,0,0,0,0,0,0.0026356463985765,0,0,0,0,0,0,0,0.159559325815644,0.170639692661928,0.00659374282173476,0,0,0,0,0,0.186341144765289,0,0,0,0.0543226428588221,0,0,0,0
