,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0145670436793915,-0.00657494784085578,0.239020701780937,0,0,0,0,0,0,0,0,0,0,-0.132028672988227,0,0,0,-0.199294701221645,0,0,0,0,0,-0.33428815647042,0,0,0,0.0744801092689132,0,0.758693755817854,-0.188070974230802,0.188621310857516,0,0,0,0,0,0,-0.0246473333368631,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0522228490404645,0,0.0698545767969194,0,0,0,0,0.0740544322405984,0,0,0,0,0,0,0,0,0,0,0.195565145803867,0,0,0,0,0,0,0.0285438962367867,0,0,0,0,0,0.309908013840793,0,0,-0.0123710956763235,0,0.197689139416558,0,0,0,0,0,0,0,-0.0510729272627423
X601939.CH.EQUITY,0.27333574852404,0,0,0,0,0.0393939240538341,0,0,0,0.0217609370736837,0,0,0,0,0,0,0,0.0839790022946961,0,0,0.0297131063123076,0,0,0.0234122164898011,0,0,0,0,0.143454488209356,0.107228338694015,0,0,0,-0.114579894062246,0,0,0,0,0.415754739626409,0,0,0,0,0,0,0,0,0,0,0,0.106470617618045
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.179187814290023,0.177463737078123,-4.33680868994202e-19,0.557212533835081,0,0,0,0.129967458080229,0,-0.0483383025933209,0,0,0,0,-0.0668965673670802,0,0,0,0,-0.0206980200421747,0,0,0,0,0,-0.692707167254471,0,0,0,0,0,0,0,0,0.414294152127945,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.140573422940459,-0.0464601301817942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394388712508989,0,0,0.227773491729643,0,0,0.208534348718492,0,0.269665795374299,0,0,0,0,0,0,0,-0.0989654515867105,0,-0.0313662453266083,0,0,0,0,0,0,-0.14518403800212,0,0.160104814037468,0,0,0,-0.0286901402297217,0,0,0,0
X601988.CH.EQUITY,0,0,0.0230607224021939,0.0956690434148235,0.0901467772199583,0,0,0,0,0,0.259074849236249,0,0,0,0,0,0.0639149853544666,0.0955698495661518,0,0,0,0,0.00644296214073514,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785014161879048,0,0.143334425084244,0,0,0,0,0.228646170423921,0.211943949555979,0,0,0,0,0,0.019463858221489
X600036.CH.EQUITY,0,0.105104247878433,-0.0929230251623332,0,0,0,0,0,-0.056253818602004,0.235178349744145,0,0.389812210976185,0,0,0,0,0,0,0,0,-0.0612235178634215,0.250023158239322,0,0,0,0,0,0.0698915586090736,0,0,0,0.450026426870298,0,-0.260369374488711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208591325555062,0,0
X1299.HK.EQUITY,0,0.0873961263985578,0,0,0.0717916182302078,0,0,0,0.0751785984050825,0,0,0,0,0.0257743530488889,0.179009852592942,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.111016234070821,0,0,0,0.0264043627829924,0.249367280672801,0,0,0,0,0,0,0,0,-0.0468679594459838,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0386849301923807,0.0357171928485408,0,0,0,0,0,0,0.00752140185857633,0,0,0.335828216264784,0,0,0,0,0,0,0.0487291765145014,0,0,0,0,0,0,0,0,0,0,-0.0585989806892109,0,0,0,0.0416954978425999,0,0.302154631361586,0.0939534743592892,-0.054597279614005,0,0,0,0,0,0,0,0,0,0,-0.11047891816881
X601328.CH.EQUITY,0,0,0,0,0,0,0.314735446415311,0,0,0,0,0.178153924679072,0,0,0,0,0,1.38777878078145e-17,0,0,0.0456947409711749,0.260789281161153,0,0,0,0.0994370506054484,0,0,0,0,0,0,0,0,0,0,-0.168333267606427,0,0,0,0,0,0,0.0880427665242217,0,0,0,0,0,0,-0.217892987817507
X601166.CH.EQUITY,0,0,0,0.252695367157878,0,0.134771074049476,0,0,0,0,0,0,0,0.454152445746187,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068097400180423,0,0,0,0,0,0,0,0,0,0,0.150609329498758,0,0,0,0,-0.0329867479440142,0,0,0,0,0,0,-0.101585854493625
X600000.CH.EQUITY,0.0133136206192402,0,0,0,0,0,0.546946979605925,0,0,0.0125728232100178,0,0,0,0,0,0,0,0,0,0,0,0,0.0143267881898238,0,0,0.343148071267659,0,0,0.126469455559352,-0.0296716662545258,0,0.0473041719232183,0,0,0,-0.144155023947665,0,0,0,0.0563258682673048,0,0,-0.367572246628627,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.190488165563248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137198035292182,0,0.289824155310386,0,0,0,0,0.0340069469451438,0,0,-0.120992191179337,0
