,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.209371535058458,0,0.413222655447605,0,0,0,-0.0116103759824624,0.158789739994218,0,0,0.0734417092517935,0,0,0,0,0,0,0,0,0,0,-0.0799531500045021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061647218784713,0.0061475252211203,0,0.121210214994635,0
X601939.CH.EQUITY,0.354079590849992,0,0,0.28612345600908,0,0,-0.0952278034224922,0,0,0,0.00279144840022388,0,0.140313656145118,-0.0648182920308793,0,0,0,0,0,0,0,0,0,0,0,0.0316879325653848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201853825138878,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0167519824420949,0,0,0,0,0,0,0,0.0129363331689485,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386399595933052,0,0,0,0,0,0,0,0.10041342991591,0,0,0,0,0.248020962683729,0,0,0,0
X601288.CH.EQUITY,0.450015956626914,0,0,0,0.209356085852966,0,0,0,0,0,0,0,0.0159658263941319,0,0,0,0,0,0,0,6.93889390390723e-18,0.170177184791348,0,0,0,0,0,0,0.0199346169198582,0,0,0,0.0264212056601238,0,0,0,0,0,0,0,0,0,0.064344516165784,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.117172264745962,0,0.36193170256481,0,0,0,0,0,0.264528694566044,0,0,0,0,0,0,0.113878417802233,0,0,0,0,0,0,0,0,0,0,0,0,0.0423083522420275,0,0,0,0,0,0,0,0,0,0,0.140016189154318,0,0,0,0,0,0,0,0,0,0,0.0328901511797268
X600036.CH.EQUITY,0,0,0.0404005679184535,0,0,0,-8.67361737988404e-19,0,0,0,0,0.38203403837677,0,0,0.00562181537761222,0,0,0,0,0,0,0,0.0518341576556834,0.124085897490815,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0825536646844928,0,0,0,0,0,0,0.0544309857725077,-1.73472347597681e-18,0,0,0,0,0,0,0.27338898669259,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0882468193497602,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.142081486931907,0,0,0,0,0,0,0,0,0,0,0,0.0135807035744068,0.176945590253111,0,0,0.0313443111358206,0,0,0,0.188424239899454,0,0,0,0,0,0,0,0.02347046280186,0,0.225271230030031,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.133702149994365,0,-0.167887503659053,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0140356665807211,0,0,0,0,0,0,0,0,1.17607872177848,0,-0.784665991246999,0,0.492352688096333,0,0,0,0,0,0,0,0,0,0,0,0,0.461326839621757,0,0,0,0,0,0,0,0,0,0,0.101778499805181,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0987734200213161,6.93889390390723e-18,0,0,0,0,0,0.0866161843064668,0.197408957299479,0,0.0929483380978139,0,0,0,0.267099692594618,0,0,0.0504904970451792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548732922694019,0
X601658.CH.Equity,0,0,0,0.165438029734487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138370099294073,0,0,0,0.141137745715867,0,0,0,0.294857917050394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0845827312905972,0,0,0.323603715019574,0,0,0,0,0,0,0,0,0.193547948160212,0,0,0,0,0,0,0,0.0200932337744491,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0495290104907911,0,0,0,0,0.0411325594861542,0.0630474884999379,0.0514193906278555,0,0.140565141965115,0,0,0,0.0972622938078026,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0376417142421445,0.0704396769234163,0,0,0,0.270270981094919,0,0,0,0,0.098880138630261,0,0,0,0,0,0,0,0.124064658911169,0,0.0442558967752766,0,0,0,0,0,0,0,0,0,0.149979866853213,0,0,0,0,0,0,0.0250669753270922,0,0,0,0.00280233973933619,0,0,0.101095223752342,0,0,0.0643933036846318,0.032726793587165,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.332117075613957,0,0,0,0,0,0,0,0,0,0.165465578252529,0,0.00896450929484133,0,0,0.213552851421594,0,0,0,0,0,0,0.0221856863588851,0,0,0,0,0,0,0,0,0,0.12303188019438,0,0,0,0.113668664211268,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.110333704090071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.442413273187609,0,0.225756872105149,0,0.030441788238862,0,0.136575006893181,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0
X388.HK.EQUITY,0,0,0.221441602619316,0,0,0.00556467112233044,0.465630492146608,0,0,0,0,0,0,0,0,0,0,0,0.0314464484401,0,0,0,0,0.0363938779594224,0,0,0,0,0.00854434427599214,0,0,0,0.0154812872404748,0,0,0,0,0,0,0,0,0,0,0.00179798593424365,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0846162170351552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364942814850769,0.245016431240089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138662497851108,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0617811106193883,0,0,0,0,0,0,0,0,0,0,0,0.054515599673517,0,0,0,0,0.0956062099436566,0,0.0156098194986613,0,0,0,0,0.00247328233451962,0,0,0,0.295940795774522,0,0,0,0,0,0.00771160914682032,0,0,0.178805775546576,0,0,0.371552069223527,0,0,0.033330258959593,0,0
X16.HK.EQUITY,0,0,0,0,0.0758105081502835,0,0,0,0,0,0,0,0,0,0.356053332190414,0,0,0,0,0,0.217974765211291,0,0,0,0,0,0,0,0.112724071039724,-0.0487953013105321,0,0.00297547260503867,0,-0.130347466016576,0,0.1949037920663,0,0.153555482316821,0,0,0,0,0.0171833937393895,0,0,0,0,0,0,0,0,0
