,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0181201752486357,-0.0376194151471062,0.213775305977308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200776127632088,0,0,0,0,0,-0.30695994427301,0,0,0,0,0,0.787224075604698,0.212570737913914,-0.175333955418795,0,0,-0.0825087294158146,0,-0.00012140895074339,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.137840581457473,0,0.125934426341891,0,0,0,0,0.0173522679335213,0.0517189534539892,0,0,0,0,0,0,0,0,0,0.0777482590515139,0,0,0,0.0931889162548647,0.0190199267613088,0,0,0,0,0,0,0,0.309450104974891,0,0,0,0,0.0344682529456741,0,0.0215329059985054,0,0,0,0,0,-0.0233826532088557
X601939.CH.EQUITY,0.287224640776169,0,0,0,0,0.0101436216467408,0,0,0,0.0336132868112132,0,0,0,0,0,0,0,0.0696341210866982,0,0.0289000845153619,0,0,0,0.0399737573973254,0,0,0,0,0.143686214680341,0.0942473533173943,0,0,0,-0.129358614352606,0,0,0,0,0.425497338138887,0,0,0.0202172460587391,0,0,0,0,0,0,0,0,0.141273912297071
X601288.CH.EQUITY,0,0,0,0,0,0.110834380160944,0,-0.216784077594775,0.19387785946804,-4.33680868994202e-19,0.455766602545263,0,0,0,0.137536921026142,0.0725681222659551,-0.198668666543578,0,0,0,0,0,-0.0345512988503777,0,0,0,0,0,0,0,-0.687763235521927,0,0,0,0,0,0,0,0,0,0.295298169731222,0,0,0,0,0,0,0.107291770559802,0,0,0
X5.HK.EQUITY,-0.131954411754313,-0.0364045632747229,0,0,0,0,0,0.150880041083763,0,0,0,0,0,0,0.422936503792316,0,0,0,0,0.330143992287668,0.186559443731133,0,0.17071180797289,0,0,0,0.0308403311794054,0,0,0,0,-0.170170779638798,0,0,0,0,0,0,0,0,0,-0.171416935305807,0.208229459703336,0,0,0,-0.0259565502697829,-0.114018577429464,0,0,0
X601988.CH.EQUITY,0.128828817650463,0,0,0.101638149379745,0,0,0,0,0,0,0.231017834881051,0,0,0,0,0,0.170123657818934,0.118221352939658,0,0,0,0.0123100963390015,0,0,0,0,0,0,0,0,0,0,0,-0.0258793609230575,0,0,-0.0591827394253797,0,0.151832798043132,0,0,0,0,0.175299873504712,0.191892559063885,0,0,0,0,0,0.0532189948947524
X600036.CH.EQUITY,0,0.18309079425582,-0.0475652328828662,0,0,0,0,0,-0.253477405385423,0.476471219318583,0,0.35180201815029,0,0,0,0,0,0,0,0,0,0,0.0785067526400753,-0.0888926989452342,0,0,0,0.0724669275654635,0,0.065272057011425,0.102304615729277,0.137603357219538,0,-0.133844424718062,0,0,0,0,0,0,0,0,0.176607080866842,0,0,0,0.0267853572766431,0,0,0,0
X1299.HK.EQUITY,0,0.103373630604164,0,0,0.0735782322056425,0,0,0,0.0987039687272113,0,0,0,0,0.0400215794770895,0,0.176525911372642,0,0,0,0,0,0,0,0,0,0.0837901667277769,-0.0118807205768048,0,0,0,0,0,0.240422671177017,0,0,0,0,0,0,-0.0632085158751185,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0633451037007793,0.0404423549465954,0.0586215729840026,0,0,0,0,0,0,0,0,0,0.338732196547533,0,0,0,0,0,0,0,0,0,0.0521844171635104,0,0,0,0,0,0,0,-0.0546428213370825,0,0,0,0.0788740084281866,0,0.199207472553821,0.0957756603017331,-0.069337067205696,0,0,0,0,0,0,0,0,0,0,-0.110565035684739
X601328.CH.EQUITY,0,0,0.0161484347127321,0,0,0,0.230649409024979,0,0,0,0,0.238373130863686,0,0,0,0,0,0,0,0,0,0,0.273769981731568,0,0,0.139796616789059,0,0,0,0,0,0,0,0,0,0,-0.198187202020364,0,0,0,0,0,-0.0443208865705221,0.108419979593196,0,0,0,0,0,0,-0.241997760858132
