,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0383657140502251,0.536833766152889,0,0,0,0.0202168716411803,0,0,0,0.129717083306613,0,0.0891316631382226,0,0,0,0,0,0.0321525131115884,0,0,0,0,0,0.0894606551330129,0,0,0,0,0,0,0,-0.0290882176121101,0,0,-0.0485861576300774,0,0,0.0752969060134567,0,0,0,0,0,0,0,-0.00243404022526473,0,0,0,0.034347515349089
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00947150878144856,0,0,0,0,0,0,0,0,0.0761737812778134,0,0.307904175620234,0,0,0,0,0,0.11533490926727,0.00162476258695867,0,0,0,0,-0.0234907553644271,0,0,0,0.0590593426233687,0,0,0,0.195349770908606,0.0982402608267258,0,0,0,0,0,0.0239342858491161,0,0.061127721202209,0,0,0
X601939.CH.EQUITY,0.153448864034965,0,0,0.610300021007541,0,0.0160177348114564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.134261818095769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688185765270042,0.0119272209781149
X601288.CH.EQUITY,0.0484222628261736,0.043329564932905,0.194655213876326,0,0,0,0,0,0,0.123317569402397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168199786190616,0,0,0.2077691739509,0.116502482124619,0,0,0.0106725558688836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.27287485278635,0,0,0,0,0,0.0807959192898873,0,0.477219352863556,0.0870434632851448,0,0,0,0,0,0,0,0,0,0,0,0.319691562636031,0,0,0,0,0.133325441066397,0,0,0,0,0,0,0,0.0207231970875018,0,0,0,-0.289653799947107,-0.119897273139172,-0.134684803208113,0,0,0.106746803950446
X601988.CH.EQUITY,0.0184416643006717,0,0.0455197061658573,0,0.038539054726665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609696823337618,0,0,0,0,0,0,0.111855698734349,0,0,0,0,0,0,0,0,0,0.0442269297862545,0,0,0,0,0.0631607138009957,0,0,0,0,0,0.0984144230071645,0
X600036.CH.EQUITY,0,0,0,0,-0.00391908234027773,0,0,0,0.0795252202822111,0,0,4.33680868994202e-19,0,0,0,0,-0.0122667858658989,0,0.0178972052108459,0,0,0,0,0,0.614397302215341,0,0,0.0859466429802584,0.124606293907398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718944660615849,0,0.0341592043546938,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.226341183929512,0,0,0,0,0,0,0,0.202474048369334,0,0,0,0,0.0631670984239426,0,0,0.059162240439839,0,0,0,0,0,0,0,-0.044585965120269,0.0828375470015058,0,0.300595494252867,0,0.200177431466118,0,0,0,0,0,0,0,0,0,0,-0.0808181880399496,-4.33680868994202e-19,0,0,0,0,0
X601628.CH.EQUITY,0,0.21087591488803,0,0,0,0,0.0339274780571153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693785958286837,0,0,0,0,0,0,0,0,0,0,0,0,0.399232727881791,0,0.240415756940044,0,0,0.0269291041562184,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171235542698991,0,0,0,0.115786722034244,0,0,0,0,0,0,0.260401953434756,0,0,0,0,0,0,0,0,0.228197780611707,0,0,0,0,0.0669943805025248,0,0,0,0.00600885351034788,0,-0.00595703164563801,0,0,0,0,0.202638081013434,0,0,0,0,0,0.002281045487337,0,0,0,0.0288023082047149,0,0
X601166.CH.EQUITY,0.160711124320865,0,0.129525909111383,0,0,0,0.123893715799691,0,0,0.0412457107212814,0,0,0.00830166320150554,0.197011660163863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411044302586937,0,0,0,0.0774259413891412,0,0,0,0,0,0,0.0971341373605754,0,0,0,0,0,0,0,0.0360061764918193,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0824290168629969,0,0,0,0,0,0,0,0,0,-0.153404741652577,0,0,0,0,0,0,0,0,0,0,0.156181514912575,0.280223401228538,0.201431201908205,0.207339852484457,-0.14466733045996,0.0547648382896202,0,0,0,0,0,0,0.0631997344429556,0,0,0,0,0.086353291433157,0,0,0,0,-0.141525181167271
X11.HK.EQUITY,0,0,0,0,0.0220187690315226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120899377994674,0.394760905370462,0,0,0,0,0,0,0,0,0,0.253949203578553,0.370716040547156,0,0,0,0,0,0,0,0,0,0,0,0,0.236927624071898,0.060310209277674,0.0763660117005751,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0258247969311813,0,0.27762168959343,0,0,0,0.217158638706353,0,0.0776432392335377,0,0,0,0.112530071403416,0,0,0.0553858551718237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116450221936507,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.211475107536828,0,0,0,0.0947005804157735,0,0.0883642958567162,0,0,0,0,0,0,0,0,0,0.256512017883055,0,0,0,0,0.235419269087295,-0.305088357880909,0,0,0.576795311413634,0.171479398423765,0,0,0,0,0,0,0.0229634221328554,0,0,0,0,0,0,0,0,0,0.0429045418339681
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775919556819842,0.0326651770677365,0.0614359827075176,0.0563008506673909,0,0.699858076019586,0,0.0140089108609175,0,0,0,0.0498430839344603,0,0.0349483645438607,0,0.00432999689730153,0,0,0,0.127447020060196,0.0420460541487314,0
X2388.HK.EQUITY,0,0,0,0,0.293470456248877,-0.37958775569988,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.193024062241267,0,0,0.340830513635817,0,0,0,0,0,0,0,0.286387152737915,0.125200208727941,0,0,0,-0.150389806991689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881745223665251,0,0.116656406927496,0,0,0.0616475010332756
X388.HK.EQUITY,0,0,0,0,0,0,0,0.276066185263649,0,0,0,0,0,0.373197866720129,8.67361737988404e-19,0,0.0381719847264132,0,0.144913189044573,0,0,0,0,0,0,0.186752833319924,0.0871277544149407,0,0,0,0.0831313577279394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128556580203105,0,0,0,0,0
X601601.CH.EQUITY,0.100464685184447,0.0997209804437078,-6.93889390390723e-18,0,0,0,0.143514492023694,0,0,0,0,0,0,0,0,0,0,0.0419784376392231,0,0,0,0,0,0,0,0,0,0,0,0,-0.014790195633536,0,0,0,0.0915463879980828,6.93889390390723e-18,0,0.0296598562803677,0,0,0,0,0,0,0,0,0,0.258250279641273,0,0.0161370316603263,0
X267.HK.EQUITY,0,0,0,0,0.0548232601257191,0,-0.290763583359977,0,0,0,0,0,0,0,0,0,0,0.148661325359164,-0.27883127539988,0,0,0,0,0,0,0,0,0,0.105704601981352,0,0.206979001523342,0,0,0.113751274823154,0,0,0,0,0.402380929851522,0.152917291411733,0,0,0,0,0,0.514463346461361,2.71050543121376e-20,0,0.0451792138395258,0,0
X688.HK.EQUITY,0,0,0.110335031126511,0,0,0,0,0,0,0.072129592284488,0,0,-0.0461080608937884,0,-0.07916932132613,0,0,0,0,0,0,0,0,0,0,0,0.49093768960684,0,-0.0466723701417748,0.0862302555647916,0,0,0,-0.0393453449522733,0.0615394045826926,0,0,0,0,0,0,0,0,0,0,0.183877899146476,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.148838150152543,0.229659967186624,0,0,0,0,0,0,0,0.0168599540463536,0,0,0,0,0,0,0,0,0.104064655554738,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0735343041928599,0,0,0.00599875690431965,0.327042041831601,0,0,0,0,0,0,-0.00466662732696683,0
X601998.CH.EQUITY,0,0,0.030832980639961,0.0580989939900334,0,6.93889390390723e-18,0,0,0,0.438875677211835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042260728875104,0,0,0,0,0.076358095110211,0,0,6.93889390390723e-18,0,0,0,0.154078933010489,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322698969087333,0.067382745440467,0,0,0,0.0475914829708151,0,0,0,0,0,0,0,0,0,0,0.00090366718639994,0,0,0,0,0.70245776618738,0,0,0,0,0.0691812247571855,0,0,0.0629007453135369,0,0,0.0160255131440386,0,0.0405843970821631,0,0
X000001.CH.EQUITY,0,0.0749174366616992,0.0426387173678998,0,0,0.00859884930507148,0,0,0.0885793816053419,0,0,0,0,0,0,0,0,0,0.144952407180527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212964080410148,0,0,0,0.232391016128228,0.0371804557009959,0,0,0,0,0.00682174508586812,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.0430266014943791,0,0,0,0,0,0,0,0.0398329461813937,0,0,0,0,0.189223695399023,0,0,0.0618186665718999,0,0,0,0,0,0.203645728835389,0,0,0.0591578178908433,0.0792442248250191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158170677922811,0.0830174793855434,0,0.340707994158319,0,0,0
X1109.HK.EQUITY,0,-0.1629849556432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242085502445757,0.109428935875932,0,0,0.29243366227766,0,0,0,0,0.0815749262025601,0,0.12492980556728,0,0,0,0.129299527230169,0,-0.0587316746719751,0,0,0,0,0,-0.137952749297434,0,0,0,0,0,0.205910935283427,0,0,0,0,-0.198124892074035
X601818.CH.EQUITY,0,0,0,0,0,0,0.205421246967175,0,0,0.257152472389066,0,0,0,0,0,0,0,0,0,0,0,0.3358139496808,0,0,0,0,0.0629727006637946,0,0,0,0,0.0572565802890948,0,0,0,0,0,0,0,0,0,0.0785736782668007,0,0,0,0,0.00233585452119102,0,0,0,0
X12.HK.EQUITY,-0.22633279753978,0,0,0,0.0228545954211685,0,0.0519272298753112,0,0,0,0,0,0,0,0,0,0,0,0,0.232985394922006,-0.303005932610663,0,0,0,0,0.0856518070483721,0,0,0,0.228977299107203,0,0.390692441764017,0,0.0192677925502177,0,0,0,0,0,0,0,0.0612206442939918,0,0,0,0.0595190189154767,0,0,-0.348655525217172,0,0.119488083894882
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.115920272344298,0,-0.441438882587765,0.290840914740454,0.251542420093446,0,0,0,0,0,0,0.00554332971748102,0,0,0,0,0,0.136020682960527,0,0,0.0957090846791355,0,0,0,0,0,0,0,0,0,0.0963082810495306,0,0,0,0,0,0,0.144681253343676,0,0.079232170925353,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.148996599070081,0,-0.0872952551839516,0,0,0.0312619779879486,0.119449250860714,0,0.0725697178839827,0,0,0,0,0,3.46944695195361e-18,0.0586321756506561,0,0.141598586488988,0.0312335046949352,0,0,0.0489376705044206,0,0,0,0,0,0,0,-0.0469059172022124,-0.0916184415408764,0.26293326771411,0,-0.185392613399563,0,0,0,0.177287943373581,0,-0.177625196341741
X001979.CH.EQUITY,0,0,0,0.126139009578642,0,0.0964997118988852,0,0,0,0,0,0,0,0,0,0.443533313523886,0,0,0,0,0,0,0,0,0,0,0.128787520195518,0,0.124993810585372,0,-0.0666673739081296,0,0,0,0,0,0.0352860494761846,0,0,0,0,0.0151506675297092,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0365136938566221,0,0,0,0,0,-0.150247579216106,0.808989333315239,0,0,0,0,0,-0.081530462348724,0,0,0,0,0,0,0,0,0,0,0,0,0.101709439569602,-0.0583275298160012,0,0,0,0,0,0,0,-6.93889390390723e-18,-1.38777878078145e-17,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.318439165684891,0.0423227284726453,0.257873680860676,-0.14040035086944,0,0,0,-0.318948833846076,0.259653455433954,0,0.064971380499553,-0.0386892866259508,0,0,0,0,0,0,0,0,0,0,0,0.12812261439801,0,0.0789495261622462,0.0539407252688176,0.168915798331479,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115697253068909,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0.0363167528368197,0.0599951948233119,0,0,0,0,0.168150912083413,0,-5.42101086242752e-20,0,0,0,0,0.200992354230757,0,0,0.044874419353241,0,0,0,0.166907182344961,0.0364093583218643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182413595198856,-0.13440044787442
X601688.CH.EQUITY,0,0,0,0,-0.0219005179520438,0.0352549775705944,0,0,0,0,0,0.0126548462503185,0,0,0,0,0,0.0508976361334817,0,0,0,0,0,0.353606495531604,0,-0.0346317588545936,0,0,0.00834073726564093,0,0,0,0,0,0,0,0,0.0751273622034987,0.0242442937869651,0,0,0.0178311009311153,0.0309984877535521,0.326610576824312,0,0,0.0276873649835131,0.0967932914369846,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0457963622782996,-0.0238180642809542,0,0.0227430891113215,0,0,0,0.135030164208413,0,0,0,0,0,0,0,0,0,0,-0.0659584312648897,0.00933671865399595,0,0,0,-0.0177287381818601,0,0,0,0,0.0465307603718804,0.146418034117738,0,0.00722208672027191,0.370928762214051,0,0,0.124249620030332,0.24716693204929,0,0,-0.00895653168052188
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.102178368085871,1.73472347597681e-18,0,0,0,0,0,0.0725863070419468,0,0,0.0545976140057033,0,0,0,0,0,0,0.366332588900302,0,0,0,0,0,0,0,0,0,0.117202082682068,0.304183666571157,0,0,0,0,0,0,0,0,0,0,0.0269527301159702,0,0,0,0
X601229.CH.EQUITY,0.0509250364729774,0,0,0,0,0.000476562207262686,0,0,0,0.0243732004936015,0,0.0180052219920772,0,0.414067959401314,0,0,0,0,0.0668724378494331,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.155743651865577,0,0,0,0,0,0.327901792270059,0,0,0,0,-1.38777878078145e-17,0,0,0
X601169.CH.EQUITY,0,0,0,0.18816264145562,0,0,0.163575751652172,0,0.0658733324751496,0.0887635861911728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266487236054936,0,0,0,0.174186334429495,0,0.00666408990702094,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051101586423876,0,0,0.0750160882030501,0,0,0,0,0.213043916858226,0,-0.0269671977474625,0,0,0,0,-0.013793098675959,0,0,0,0,0,0.203159904591131,0,0,0,0,0.011996246199225,0,0,0,0,0.129520980234394,0.182806014951314,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462644017169059,0,0,0,0,0,0,0,0,0,0,0,0.354433494868422,0,0,0,0,0,0,0,0,0,0,0.0379074307109952,0,0.00627116203718602,0,0,0.167980182440558,0,0.191673362892618,0,0,0,0,0.0714206278217017,0,0,0
