,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.119244136380962,0,0.0724531380968858,0,0.0240248713217921,0,-0.0167708734070923,0,0,0,0.394726513961587,0,0,0,-0.0925509437500719,0,0,0,0,0,0,0,0,0,0,0,0,0.212714599642793,0,0,0,0,0,0,0,0,0,0.229485638424854,0,0,0,0,0.017998556428072,0,0,0,0.0544478753887488,0,0,0,0.128943392011164
X601318.CH.EQUITY,0,0,0,0,0,0.135906882812954,0,0,0.11049434309816,0,0.17912115679454,0,0,-0.0751814077910977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125517181999792,0,0,0,0,-0.218526956701082,0.261600456257564,0,0.0739126394152303,0.129051527236037,0,0,0,0,0,0.208454998081984,0,0
X601939.CH.EQUITY,0.168884429388909,-0.00123899969575396,0,0.296587351672755,0,0.113140293606352,0,-0.0730771948243162,0,0,0,0,0,0,0.0717424898653293,0,0,-0.0188207056160278,0,0,0,0.103161811902828,0,0,0,-0.0686734857255866,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.486971820766787,0,-0.0311323015394666,3.46944695195361e-18,0,0,0,0,0,0,0.0205209044406383,-0.0342429151379946,0
X601288.CH.EQUITY,0.305956155403388,0,0.198831496006967,0,0,0.206777032308877,0,0,0.115648913348251,0,0,0,0,0.0394342894827754,-0.0216877148285515,-0.146993650321948,0.07503820202135,0,0,0,0,0,0,0,0,0,0.0233426861435293,0,0,0,0.00330811767999708,0,0,0,0,0,0,0,0,0.131450885211606,0,0,0,0,0,0,0,0,0.181252262637282,0,0,-0.0660479156401844
X5.HK.EQUITY,0,-0.124777292009915,0.0277013302888791,0.285666682599337,0,0,0,-0.248051329624883,0,0,0,0,0.146129535420369,0,0,0,0,0,0,0,0.539825778355241,0,0,0,0,0.302218658290608,-0.0109639616874123,0,0,0,0,0,0,0.0223782915842899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20068121178812,-0.0718051415534518,0,0,0
X601988.CH.EQUITY,0.207497276813106,0,0.236946599849004,0.0301340817346038,0,0,0,0,0.0775246030320089,0,0.078360077245922,0,0,-0.275496146782569,0,0,0,0,0,0,0,0,0.0545422634260433,0,0.211194075334065,0,0.143434686623318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132293559160632,0,0,0,0,0,0,0,0,0.0752758136792702
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0967501848096569,0,0,0,0,0.0532036937236495,0,0.301533072657418,0.246238508534353,0,0,0,0,0.0972395315939844,0,0,0,0,0,0,0.00743520010881566,0,0,0,0.0603685046459074,0,0,0,0,0,0,0,0,0,0,0,0.0232793532456339,0,0,0.090583611901803,0,0,0,0.00150343618985506,-0.0351197457150223
X1299.HK.EQUITY,0,0,0,0,0,-0.0341753499824964,0.0696040789905403,0,0,0,0.140517052535237,0,0,0,-0.146560424686974,0,0,0,0.376514049142252,0,0.254057077557979,0,0.043019475994477,0,0,0,0.104997804744779,0,0,0,-0.0040698883265632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.275265982111218,0.269645308468016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055414711532683,-0.0268791588609574,0.042681795188115,0,0,0,0,0.0240939105329733,0,0.0218589486856535,0,0.0414241736855903,0,0,0,0,0,0,0,-0.240327503225101,0,0,0,0,0.17214458468754,0,0,0,0.142258563195209,0,-0.105685201920792,0,0.149898990072011
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504683320638359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
