,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0329646307643673,0.476161010641155,0.0149367162098317,0,0,0.0904622078058104,0,0,0.0828830896682779,0.0675763904650873,0,0,0.176495382308136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0286780354342876,0,0,0,0,0,0,8.67361737988404e-19,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.118595688431618,0.285375142696463,0,0,0,0,0,0,0,0,0.318931752408653,0.0877436005755612,0,0.0724889377401805,0,0,0,0.0644418633627648,0,0,0,0,-0.0278552354067585,0,0,0,0,0,0,0,0.0060648377821177,0,0.0442249019531052,0,0,0,0,0,0,0,0,0.0198757510251702,0,0.00935183404137666
X601939.CH.EQUITY,0.131752846668795,0,0,0.517484766707846,0.0874951926550698,0.0807617609241982,0,0,0,0.0719396890755509,0,0,0,0,0,-6.93889390390723e-18,0,-0.0472173647101711,0,0,0,0,0,0,0,0,0,0.179427438089737,0,-0.00773759871967437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641063071403466,0,0,0,0.0469153869544519
X601288.CH.EQUITY,0,0,0.211697033018269,0,0,0,0,0,0.01189453224216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273494659848637,0,0.195499643834913,0,0,0,0.0474300351186903,0,0,0,0,0,0,0,0,0,0,0.0962098434868756,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565710079542441,0,0,0.207418371288176,0,0.206198773382128,0,0,0,0.212044732629266,-0.00851342262099678,0,0,0,0,0,0.195635356041245,0,-0.244551331480751,0,0,0,0.0459711035407934,0,0,0,-0.0612255262984593,0,0,0,0,0,0.189903115528838,0,0,0,0,0.0806198167222512,0,0,0,0,0,0,0.171384539820592,-0.0075883014851871,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.262261124017236,0,0,0,0.106911611610131,0,0,0,0,0,0,0.0351687728405231,0.109407812572685,0,0,0,0,0,0,0,0,0.0883648090096645,0,0,0,-0.19165205461522,0,0.0605122295574103,0,0,0,0,0,0,0,0,0,0.0798613936350607,0,0,0,0,0,0,0,0.151140282855489,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173441761490838,-0.0944271494926859,0,0.103978610831141,0,-0.0345347102874494,0,0,0.0345110866517067,0,0,0,0.471920542484518,0.0314491256195467,0.0414475318824117,0,0,0.082629491745404,0.111312632656413,-0.0371513007914456,0,0,0,0.089538231346804,0,0,0,0,0,0.266153024932905,0,0,0,0.111877552455401,0,0,0,0.0752414651009021
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303384068782723,0,0,0,0,0,0,0,0.073451699559267,0,0.0628941482499724,0,0.118949573141791,0,0.0375187162471814,0,0,0,0.230298438564891,0,0,0,0,0,0,0,0,0,-0.076559685708774,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.148196632231784,0,0.0503249229629806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104562071601899,0,0,0,0,0,0,0,0.147779758887336,0,0,0,0,0,0,0,0,0,0.020891432993876,0.366361326105677,0,0,0,0.118947325188949,0,0.0565507499224043,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.35978229114012,0.0315102070374258,0,0,1.35525271560688e-20,0,0,0,0,0.415895618412549,0,0,0,0,0,0,0,0,0.0230446903725499,0.0860198348178245,0.127674483083692,0,0,0,0,0,0,0,-0.0117916298603556,0,0,0,0,0,0,0,0,0.0688945949451725,0,-0.0786264295879928,0.217076882631708,0,0,0,0.0811270592698304,0,0,0,0
