,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0511890070499441,0.205376136069265,0,0.0415878017834251,0.028631919386754,0,0,0,0,0,0,0,0,0,0,0.201239419256615,0,0,0,0,0.0223877904445685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624918271782613,0.00258766931938792,0,0.0292567889145313,0,0,0.10208669256718,0,-0.0353139716836358,0
X601318.CH.EQUITY,0,0,0.0977031816848981,0,0.100649612000261,0,0,0,0.120772887640145,0,0.0981788078233287,0,0.0381949090814739,0,0,0,0,0.0680536099064052,0,0.190394721713679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436345111170764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146882517526969
X601939.CH.EQUITY,0,0,0,0.0764833083992317,0,0,0,0,0,0,0.109034249105101,0,0,0,0,0,0,0,0,0,0,0,0.640816663464555,0,0.1500977646691,0,0,0,0.0821462603149544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.165646596417411,0.126936292839677,0.0420722798669246,0,0,0.104574884808721,0,0.39664308236894,0,0,0.045044693592907,-1.73472347597681e-18,0,0,0,0,0.000399277343505509,0,0,0,0,0,0,0,0,0,0,0.0590664147923018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287533528616483,0,0,0,0,0.0570763842569449,0,0,0,-0.0927251712533197
X600036.CH.EQUITY,0,0.131503972154421,0,0,0,0,0.200209665974475,0.0223896684171995,0,0,0,0,0.173525405370728,0,0,0.127109379912469,0,0,0,0,0,0,0.175573114463141,0.24581865004813,0,0,0.00129239835519209,0,0,0.0372775038913215,0,0,0,0,0,0,0,0.00461091030154494,0,0.0711903844321015,0.0196388484400431,0,0,0,0,0,0,0,0,0,-0.0669115987167229,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0725636149146214,0,0,0,-0.0864323982929251,0,0,0.0729717995203056,0,-0.0850338904329953,0.0317062989220432,0,-0.0697498605427496,0,0,0,0,0,0,0,0,0,0,0.644024736773164,0,0,0,0,0,0,0,0.0755611056357341,0,0,0,0,0.245064796201622,0,0,0,0.136709473761575
X1299.HK.EQUITY,0,0,-0.0956223519693195,0,0.114052805482079,0,0,0,0,0,0,0.192428960698771,0,0,0,0,0,0,0,0,0.138969174638374,0,0,0,0,0,0.164626980619903,0,0,0,0,0,0.0493357911281367,0,0,0,0,0,0,0.0329884343379825,0.132639438079349,0,0.0862694169228452,0,0.0489728869035068,0.118273067796148,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663384710764145,0.158425930630381,0,0,0,0,0,-0.00367270741820834,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0842269397219216,0,0,0.237418365481615,0,0,0.0077917614624692,0,-0.0239159362378155,0,0.100470204789668,0,0.132657179507528,-0.0108103022170189,0,0,0,0,0,0,0,0,-0.0188526424686317,0,-0.0324880001326644,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00851931190492303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130253754344244,0,0,0,0,0,0.085285561917114,0.179398063519872,0,0.0145011196865915,0,0,0,0,0,0,0,0,0,0,0.345882511471131,0,0,0,0,0,0.152155302100878,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850491005939268,0,0.0419120768827313,0.037663970159897,0,0,0,0,0.0348508156145806,0,0.123162278103512,0,0,0.043981612119261,0,0,0,0,0,0,0,0.158186534701908,0,0,0,0.391089619775275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0
X601658.CH.Equity,0,0.108603836745241,0,0.0891576577357614,0,0,0,0,0,0.324241053008259,0,-0.0330354473724968,0,0,0,0,0,0,0,0,-0.0650505928927412,0,0,0,0,0,0,0.287000960365713,0.280951673711877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134884195775796,0,0,-0.175166306200119,0,0,0.0375415391798057,0
X388.HK.EQUITY,0,0,-0.0350044636519757,0,-0.110970743520687,0,0.132702741941958,0,0,0,0,0,0,0,-0.128142546625922,0,0,0,0,0,-0.111814511739116,0.544390808081927,0,0,0,0,0.178878148646066,0,0,0,0,0,-0.0309404580241337,0,0,0,0,0,0.096171398752107,0,0,0.135052924967733,0.0304446409257564,0,0,0,0,0,0,0,0.123534479660118,0
X000001.CH.EQUITY,0,0.112421265061121,0,0,0.460679216660901,0,0,0,0,0,0,0.0847931135125841,0,0,0,0,0,0,0,0.0540103367476453,0,0,0,0.389478093814257,0,0,0.222341844754284,0,0,0,-0.279186410899356,0,-0.0786202346674821,0,0,0,0,0,0,0,-0.0157060455323609,0,0,0,0,0,0,0,0,-0.134185344062139,0.0834331052608756,0.0167337586234801
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0612225599821227,0,0,0,0,0,0,0.416533431387443,0,0,0.0335831308101195,0,0,0,0,0,0,0,0,0,0,0,0.0441663646449772,0,0.208201857319795,0.0463739120102771,0,0,0,0,0.234934632669297,0,0.0458852444885525,0.0327455685208043,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.0365470622803983,0,0.046904596646278,-0.066425555434558,0.309903261801715,0,0,0,0,0.0715844963512782,0,0.255684181027018,0,0,0,0,0,0.104375908364484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544370481660348,0,0,0,0,0,0.082284456040271,0.015788318767116,0,0,0,0.0656352745732122
X000002.CH.EQUITY,0,-0.0257452409125168,0,0,0.097376127866696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231689193945632,0,0,0,0,0,0.432630497380502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101130050463339,0,0,0,0,0,0,0,0,0.105904800723896
X601328.CH.EQUITY,0,0.0190745974182551,0,0,0.00957137439715171,0,0,0,0,0,0.0149193967799513,0,0,0,0.0454750572228068,0,0,0.220564864276365,0,0,0,0,0,0,0.302741025240089,0,0,0,0.0594537040395856,0,0,0,0,0,0,0,0,0.0312256716109582,0,0,0,0,0,0,0,0,0,0,0.00263005841780013,0,0,0
X600000.CH.EQUITY,0,0.0244392593318223,0,0,0.0630438776283954,0,0,0,0,0,0.0908668528789166,0,0,0,0,0,0.483665798905758,0,0,0,0,0,0.0843666798145699,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0723508743146495,0.0515264475076788,0,0.0193235035479559,0,0,0.035190253620914,0.0467304715864397,0,0,0,0.0195050240141118,0,0,0
X601066.CH.EQUITY,0,0,0.0495162058979911,0,0,0,0,0,0,0,0,0,0,0.691916372020777,-0.00437590324727286,0.0107928942945858,0,0,0,0,0,0,0.0335981231843882,0.0226195101273313,0,0,-0.111312081307567,0.027160030649809,0,0,0,0,0,0,0,0,0,0,0.150826175529792,0,0,0.0251317933871152,0,0,0,0,0,-0.104953265621467,0,0,-0.0237766300700711,0.119968193664266
X601319.CH.EQUITY,0,0.0282796993022057,0,0,0.00305731774705137,0,0,0,0,0,0,0,0.0873164374454761,0,0,0,0,0,0,0,-0.0355835715759522,0,0,0,0,0,0,0,0.0246895828472619,0,0,0,0,0,0.381429701363928,0.138474407403127,0,0,0,0,0,0.0384277871672198,0,0.0334062636904233,0,0,0.390974825788859,0,0,0,0.0713861138604495,0
X16.HK.EQUITY,0,0,0,0,0,0.123859899679416,0,0,0,-0.04678959600919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202647201616868,0,0,0,0,0.245096887741424,0,0,0.0928862360590679,0,0,0,0,0,0,0.139192073359463,0.148639233627996,0,0,-0.0881258525326808,-0.531019456586009,0.0619106619669466,0,0.0939650586617041,0,0,0.0630327577718596,0
X300059.CH.EQUITY,0,0.0829033712582912,0,0,0,0.0298319494171994,0,0,0,0,0,0.109918694969716,0,0.326888317339798,0,0,-0.1117575519455,0,0.0128279387878557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436508332789806,-0.0267629601339788,0.384049742510576,0.190047063394041,0,0,0,0,0,0,0.0141419848361363
X601998.CH.EQUITY,0,0,0,0.402766665084915,0,0,0.255788105507233,0.06889770976406,0,0,0,0,0,0,0,0.15223552870635,0,0,0.0768100056522039,0,0,0,0,0,0,0,0,0.461778343890608,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272776851913068,0,0.0515462676398892,0,0,0,0,0,0,0,1.73472347597681e-18,0
X002142.CH.EQUITY,0,-0.051265451859614,0,0,0.25554513808843,0,0,0.133814420965088,0,0.139251945036985,0,0,0.00871558174239698,0,0,0,0,0,0,0,0,0,0,0,-0.0935693068638568,0,0,0,0,-0.0585508401712523,0,0,0.0201390769256822,0,0.263202247657595,0,0,0,0,0,-0.0201181510592157,0,0,0.0294291053321992,0,0,0.109678166033989,0.0180569828240707,0,0,0,0
X600016.CH.EQUITY,0,0,0.118655612088872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185187123491544,0,0,0,-0.0247517251965422,0,0.145735737967345,0.0791211935424847,0.0409785390757187,0,0,0.702853730488891,0,0,0,0,0,0,0,-0.523617173791084,0,0,0,0,0,0.207934135044978,0,0,0,0
