,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.43666430639303,0,0,0,0,0,0,0,0,0,0,0.334722312775154,0,0,0,0,0,-0.0398924443957679,0,0,0,0,0,0,0,0,0.0648705537792732,0,0,0,0,0,0,0.00484225221451454,0,0,0,0,0,0,0,0,0.0098563682448116,0,0.127454952703416,0,0,0,0
X601939.CH.EQUITY,0.280456467093186,0,0,0,0,0,0,0,0,0,0,0.136530557628757,0,0.383888587979018,0,0,0,0,0.0691541650184794,0,0,0,0,0,0,0,0,0,0,0.0173197647478852,0,0,0,0,0.0749452383738604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0,0
X601288.CH.EQUITY,0.320657785621916,0.124981558569836,0,0,0.381530490020686,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0964049836626465,0.0372873746633235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X601988.CH.EQUITY,0,0,0,0.177199313771542,0,0,0,0,0,0,0.238513498438194,0,0,0.0933852009969146,0,0,0,0,0,0,0,0.0235068257995381,0,0,0,0.0979508820877103,0,0,0.0741651717441119,0,0,0,0,0.101505307292666,0,0,0,0,0,0,0,0.0650811266639886,0,0,0,0.0492516077567091,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.330623692402027,0,0,0.185522164030523,0,0,0,0,0.609082189311092,0,0,0,0,0.517711304001866,0,-0.68399894993579,0,0.111230699644895,0,0.199332384048846,0,0,0,0,-0.150595651875704,0,0,0,0,0,0.0510811180905835,0,0,0,0,0,0,0,0.176153124379873,-0.00459073639599926
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356987464659053,0,0,0,0,0,0,0,0,0,0.0258220584437148,0,0,0,0,0.168486732577184,0,0,0.0552100365788838,0,0.0967058907585513,0,0.10749758510446,0,0,0,0,0,0,0,0.0541401562665254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369881334304366,0,0
X601628.CH.EQUITY,0,0.284699711756669,0,0.136422510660191,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0154893206103736,0,0,0.0582693593724198,0.0294378002334119,0,0,0,0,0,0,0,0,0,0.193246466159093,0,0,0,0.016396078814115,0,0,0,0,0,0,0,0,0.112270789094897,0,0,0,0,0,0,0.012658259921054,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0978798311167462,0,0,0,0,0,0.193119006112487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741116848584511,0,0,0,0.0881863954316099,0.261465693909517,-0.266564747431823,0,0,0,0,0.37809977938732,-0.0213139454833471,0,0,0,0,1.10211443892919,0,0,-0.492671256401116,0,0
