,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.483345758398016,0,0,0.436833873260307,0,0,0,0,0.00839821735351181,0,0,0,0,0,-0.059458548824394,0,-0.0504054368078464,0,0,0,0.0124558156720475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224119784943603,0,0,0,0,0,0,0,0,-0.10053853783227,0,0,-0.203678673421349,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0583246495654752,0,0,0,0,0,0,0.130436326499945,0,0.160886088049101,0,0,0,0,0,0.0631379887651844,0,0,0,0,0,0,0.0508818050565823,0,0,0,0,0.0883808418326204,0,0,0,0,0,0.378433967636309,-0.0236678083711276,0.0735725199818709,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136464440290337,0,0,0,0,0,0,0,0.00888128018646297,0,0.0684613302530163,0,0,0,0,0,0,0,0,0,0.122974287495725,0,0,-4.33680868994202e-19,0,0,0.405528618146778,0,0,0,0,0,0,0.0672521245826232,0.0922201349710347,0,0,0,0.016046013347375,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.0473428844515308,0,0,0,0.0310248783088523,0,0.0281818270479709,0,0.0955396918893372,0,0,0,0,0,0,0,0,-0.00341450659638485,0.381310915642457,0,0,0,0.101303764994092,-0.0172312235110159,0,0,0,0,-0.0505385155790385,0,0,0,0,0,0,0.190964958654888,0,0,0,0,0,0,0,0.0792343721374836,0,0,0
X5.HK.EQUITY,0,-0.13438256616463,0,0,0,0,0,0,0,0,0,0,0,0,0.0180379882779857,0,0,0.138738013866195,0,0.360038027840645,0.0134591032317101,0,0,0.407026316020776,0,-0.0144766816907953,0,0,-0.187429645201316,0,0,0,-0.0519332874935575,0,-0.0687707258146239,0,0,0,0,0,0,0,0,0,0,-0.00668667220484094,0,-0.13209633179119,0,0.293486785317238,0
X601988.CH.EQUITY,0.160596056087649,0,0,0.473483398072828,0,0,0,0,0,0.0968661209379934,0,0,0.139867641533282,0,-0.0320098663769402,0,0,0,0,0,0,0,0.0680084126152552,0,0,0,-0.0500529095913647,0.0521983958877668,0.0166211534356943,0,0,0,0,0.111025879074982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000949508342361046,0.0894380988696824
X600036.CH.EQUITY,0,0.52821305757882,0,0.0364997758927041,0,0,0,0,0,0.0625366510063924,0,0,-0.187066611473613,0,0,0,0,0,0.0837237706184176,0,0,0,0,0,0,0.188439274453617,0,0,0.0217752859062545,0,0,0,0,0,0,0,0,0,0,0,0,0.282125793361598,0,0,0,0,0.137995911059042,0,-0.226331431401748,0,0
X1299.HK.EQUITY,0,0.00571191506741077,0,0,0,0,0,0,0,0,0,0,0,-0.0970714116272841,0,0,0,0.208138825119266,0.114642151612646,0,0.278392072455454,0.281148999157394,0,0.0894668402436745,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.101374191068568,0,0,0,0,0,0,0,0,0,0,0,-0.210340189011811
X601628.CH.EQUITY,0,0.18068244091922,0,0,0,0,0,0,0,0.00177552127815013,0,0,0,0,0,0.23374991852454,0,0,0,0,0.0308463502810273,0.142246715285875,0,0,0,0,0,0,-0.0414161827067184,0,0,0,0,0,0,0,0,0.138135924606052,0,0.102253105140405,0,0,0,0,0,0,0,0,0.0638403451534496,0,0
X601166.CH.EQUITY,0,0,0.162529963736091,0,0,0.239984793533977,0,0,0,0,0,0,0,0,0,0.354082083981449,0,0,0,0,0,-0.196385611574926,0,-0.0253748198628802,0,0,0,0.275468647618039,0,0,0,0,0,0.298046647940502,0.0011975488594898,0,0,0,0,0.1054313950851,0,0,-0.094313527442783,0,0,0,0,0,0,0,-0.126222848640622
X601328.CH.EQUITY,0,0,0.117283080700067,0.0148997438219442,0.0383834983116378,0.326843200645917,0,0,0,0,0,0,0,0,0.0582373504337532,0,0,0,0,0,0,0.0164069737488747,0.199556319538978,0,0,0.0486614832604675,0,0,0,0,0,-0.000534915803705836,0,0,0,0,0,0,0.00126888610450843,0,0,0,0,0,0.0969918834109594,0,0.131536725433017,0,0,0.00977401182722974,0
