,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601328.CH.EQUITY,0.41068177059753,0,0,0.193949901579511,0,0,0,0,0,0,0,0,0,0,0,0.146255154397129,0,0,0,0,0,0,0,0,0.00921007850734903,0.0171777935913076,0,0,0,0.154255943162509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133761432521517,0,0,0,0.0845340816561796,0,-0.00115482128210536,0
X388.HK.EQUITY,0,0,0.413145486323758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855120470048549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521382694646674,0,0,0.00545943674511643,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00578627725992187,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.487887815978285,0,0,0,0.0313269725933518,0,0,0,0.0337140719020597,0,0,0,0.0245109584062973,0,0,0,0,0,0,0,0,0,0,0,0.226490550200619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335130281424883,0,0,0,0.036313907207861,0.111378556206912,0,0,0
X600000.CH.EQUITY,0,0,0,0.260068627279222,0,0,0,0,0.089218417436505,0,0,0,0.219235152938283,0,0,0,0,0.0181976367039015,0,0.0193625232467541,0,0,0,0,0,0.04055151695097,0,0,0.155064210590073,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0598490813151064,0,0,0,0.00238426213731882,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119035690793383,0,0,0,0,0,0,0,0,0,0,0.274767503616002,0.0433028140405783,0,0,0.266344420632598,0.0167559205831339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112755311584952,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0547077441871675,0,0,0,0,0,0.0771532113939784,0,0,0,0.0356810476012591,0,0,0.262209780684016,0,0,0,0,0,0,0,2.16840434497101e-19,0.160801990548975,0.247648060491859,0.0831795272808385,0.0574178892709818,0,0,0.00929127454184341,0.0048537522581663,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.30583378621861,0,0,0,0,0,0,0,0,0,0,0,0,0.164633085465892,0,0,0,0,0,0,0,0,0.0710249139622214,0,0.0394867853977384,0.0166044026348132,-0.0415063574621005,0,0,0,0,0.306166401275081,0,0.172633967946844,0.0432632302884636,-0.132301257867089,0.0343351758228419,0,0,0,0,0,0,0,-0.0123479749321449,0
X000001.CH.EQUITY,0,0,0.151481540142217,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.0980154276898434,0,0,0,0.0259166293312864,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-6.93889390390723e-18,0,0.212929969894472,0,0.240164405375322,0,0,0,0,0,0.0966028896134627,0,0.0853172062635375,0,0,0,0,0,0,0,0,0.160143757033789,0,0
X601319.CH.EQUITY,0,0,0,0,0.0464141782768242,0,0,0,0,0.0344731772948743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108227841914608,0,-0.0170782878199911,0.25865938716955,0,0,0,0,0,0,0.232346843401696,0.158086540618695,0,0,0,0,0,0.123188713660071,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0591705171176421,0
X600016.CH.EQUITY,0,0,0,0.131047993196129,0.0296159963881143,0,0,0,0,0,0.336947464383887,0,0.103097261263997,0,0,0,0.211541048504495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429125886564035,0,0,0,0,0,0,0,0,0,0.115897415924868,0,0,0,0,0,0.0634331868652462,0,0,0,0,0
X688.HK.EQUITY,0,0.232831048457573,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0127866642152573,0.141874792560539,0,0,0,0,0,0,0,0,0,0,0,0,0.23599434740263,0,0,0,0,0,0,0,0,0,0.132955374824577,0.0785562591997337,0,0,0,0,0,0,0,0.0932502672897706,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.265163346353283,0,0.0139517936321293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129393691739841,0,0,0,0,0,0,0,-0.0135748694945072,0,0,0,0,0,0,0.184683282462628,0,0.259853736311838,0,0,0,0,0,0.107079307892624,0,0.0609507313645397,0,0,0.0291993639389788,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.294670305304376,0.142669811528058,0,0,0,0,0,0,0,0.127385402656968,0,0,0,0,0.190434910464301,0,0,0.0957002466759406,0,0,0,0,0,0,0,0.0361344949613511,0,0,0,0,0,0,0,0,0.0686705589938817,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.541048548563314,0.0993486487226727,0,0,0,0.0324447227496108,0,0,0,0,0,0,0,0,0.213061047806062,0.127631542421848,0,0,0,0,0,0,0,0,0.0548723229822786,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314985401678471,0.170977964628631,0,0,0,0,0,0,0,0,0,-0.0791063652889587
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0634414146294174,-0.0263367131323797,0,0,0,0,0,0,0.297607182391922,0,0,0,-0.0406415452737766,0,0,0,-0.105307055450849,0,0,0,0,0,0,0,0.103502333326729,-0.00514121373080411,0,0.526977094796963,0,0,0,0,0,-0.0336171375517032,0,0,0,0.0450662064954294,0,0,0.0543981972191329,0,0,0,0
X601998.CH.EQUITY,0.0797913497760931,0.274334827705899,0,0,0.0501060026242788,0,0,0.0249253240432884,0,0,0.09765486464501,0,0,0.266040270926257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587666294117377,0,0.0832206157042625,0,0,0,0,-0.0523122683593311,0,-0.0197322492705467,0,0,0,0,0,0,0.116408106953656,0.0719241262507825,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.221874529720485,0,0,0,0,0,0,0,0.114606242516446,0,0,0,0.324372917345771,0,0,0,0,0,0,0,0,0.292326141703747,0,0,0,0,0,0,0,-0.0629973365422772,0,0.111934764466867,0,0,0,0,0,0,0,0,0,0,0.0235452717817317,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.230594820057014,0,-0.0400759768211437,0,0,-0.0961166642037383,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.55487271134185,0,0,0,0,0,0,0,0,0,0.0195127637950899,0,0,0.0143879088707756,0,0,0,0,0,0,0,0,0,0,0.125232580555525,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.0370149227675941,0,0,0,0,0,0,0,0.0759549922314448,0,0,0,0,0,0.04299318934298,0,0,0,0.383824043807372,0,0,0,0,0.154789855782614,0,0,0,0.046236274415624,0,0,0,0,0,0.0237899221341206,0,0,0,0,0,0.22865437708534,0,0,0,0.0347982176751582
X601818.CH.EQUITY,0.206907730418859,0.0381469809675826,0,0.0180463760331422,0,0,0,0,0,0,0.193926785039135,0,0.346974348769101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235408022701217,0,0.0989514753378296,0,0,0,0,0,-0.0543054115677444,0,0,0,0,0,0,0,0.021462421204667,0,0,0,0,0,-0.102890937811398,0
X600048.CH.EQUITY,0,0,0,0,0,0.282153786482162,0,0,0,0,0.322397860244556,0,0,0,0.0827899998668849,0,0,0.0155670975976792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229323963782983,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606341022516821,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0456983974654913,0,0,0,0,0,0,0.178546280646622,0,0,0,0,0,0.00840250013177155,0.289231770788541,3.46944695195361e-18,0,0,0,0.106539393186865,0,0.151161917257249,-0.133325627406044,0,0,0,0,0,0,0,0.149641570753921,0.162708813807921,0,0,0,0,0,0,0,0,0.0418519185771693,0.0959568123865718,0,-0.0862214373977884,-0.106517133686003
X002142.CH.EQUITY,0,0,0.0391293458233416,0,0,0.234815375113774,0,0.094473729682004,0,0,-0.132680377488299,0,0,0,0.400700560679324,0,0,0,0,0,-0.0418679562357784,0,0.0347703396152701,0,0,0,0,0.0366700725436188,0,0,0,0,0,0,0,0,0.0247941814116088,0,0,0,0.112314275159295,0,0,0,0,0,0,0,0,0,0,0.0761099813680514
X601688.CH.EQUITY,0,0,0,0,0,0,0.0910468410612533,0,0,0,0,0,0,0,0,0.0645466629326466,0,0,0.0714194536632524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231418552797511,0,0.567882693839316,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0912716157529794,0,0,0,0.0676130176654907,0.0841550042561322,0,0,0.0230832838202376,0,0,0,0,0,0.0601921553872344,0.0830059400889478,0.0278731948493113,0.121693857934691,0,0,0,0,0,0.560339230865784,0,0,0,0,0,0,0,0,0,0,0,0,0.107910724867684,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150192745968584,0.866695897865406,0,0,0,0,0,0,0,0,-0.234915126182098,-6.93889390390723e-18,0,0,0.12536471829641,0,0,0,0,0,0,0,-0.118414141688743,0,0,0,0,0.127532849893606,0.0746398230775527,1.0842021724855e-19,0,0,0,0,-0.0405882868032619,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0224389741397128,-0.128345833492933,0,0,-0.183439055497251,0.387032874183488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542113480844878,0,0.0389070405210517,0,0,0,0,0,0,0,-0.0443798913580427,0,0,0.051365267263845,0,0,0,-0.00467096905099443,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.0459439586164339,0,0,0,0.120983620069191,0,-0.00790634977080808,0,0,0.0993625841204602,0,0.316406208040785,0,0,0,0.0795815058374658,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.077005183759093,0,0,0,0,0,0,0,0,0,0,-0.0631386596035056,0,0,0,0.433407965213946,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0621705190995174,0,0,0.0141831476549868,0,0,0,0,0,0,0,0,0,-0.0918446930351526,0,0,0,0.283881572668548,0,0.0260633691109759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395913141281225,0,0,-0.0685227446519109,0.677068863874959,-0.0544263182410942,0,0,0.0689892550410625,0,0.0278909078367496,0,-0.136124654064463
X823.HK.EQUITY,0,0,0,0,0,0,0.161032047667444,0,0,0,0,0,0,0,0,0,0.0757495764567125,0,0,0,0,0.387907241993541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368135522863769,0.139660261752328,-0.0380456483604611
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0712012017659694,0,0,0,0,0,0.0530744916621976,0,0.269267880792014,0,0,0,0,0,0,0,0,0.0849637811069774,0,0,0,0,0,0.276621976156095,0,0,0.162572675258781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.324359858178191,0,0,0,0,0,0,0,0,0,0,0,0.130619720442932,0.0881230756128061,0,0,-3.46944695195361e-18,0,0.126433723839629,0.127972444098945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363139365107841,0,0.0856378027898197,0,0.0278768218939595,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.0329886877480661,0,0,0,0,0,0,-0.162189091902784,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.00503854351768562,0,0.0748780874453042,0,0,0,0,0,0,0,0,0.515558445937138,0.201347848817574,0,0,0.0328940714511883,0,0.176556469283363,0,0.152838620355166,0,-0.0648960715414124,0.0244659135514383,0.0203093613681228,0,0,0,0.000572839778471215,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0392723233313101,0,0,0,0,0,0,0.0239875929635533,0.0994071105690838,0,0,0,0,0,0.0043858449592698,0,0,0.0469106726074121,-0.0503661754349449,0,0,0,0,0,0,0,-0.122027670311174,0,0,0,0,0,0.532015933067518,0,0,0,0,0,0,0,0,0.327252278586095,0,0,0.0945228494926785,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227966823928912,0,0,0,0.0448821646803033,0,0,0.0757869591552341,0,0,0,-0.265053241790489,0,0,0,0.0646472912233927,0,0.168996725719934,0,0,0.220115252446638,0,0,0,0,0,-0.0900473416283317
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.168121601041476,0,0,0,0,0,0,0,0,0,0.107630447896511,0,0,0,0,0,0,0.0605900437489657,-0.147724285318458,0,0,0,0,0,0,0,0,0,0,0,0,0.64425549807584,0,0,0,0,0,0,0,0,-0.0479365826466949
X601169.CH.EQUITY,0,0.133479849029447,0,0,0,0,0,0,0,0,0,0,0.0560471739817969,0.245485401090758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248494752974554,0,0.204354800992635,0,0,0,-0.00317713783532637,0,8.67361737988404e-19,0,0.128848312029919,-0.0499929361684808,0,0,0,0.0820247339271085,0.264328508826453,0,0,0.194621822429423
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0525765591095453,0,0,0,0.0322142661837173,0.170715484018274,0,-0.00894748746575602,-0.197585769009382,0,0.0383450823094285,0,0,0,0,0,0,0,0,0,0,0.0901384300779016,0,0,0,0.118450490986681,0,0,0,0,0,0,0,0,0,0,0.541270274055022,0,-0.0196075852862448,0.165733477626183,0,0.00121128956047421,0,0.177944199850525,0
X600015.CH.EQUITY,0,0.143501003252025,0,0,0,0,0,-0.0197280896474544,0,0,0,0,0.298502322277352,0,0,0,0,0,0,0,0,0,0,0,-0.123420367675032,0,0,0,0,0.0945780426134177,0,0,0.0900995773863424,0,0,0,0,0.284677139032822,3.46944695195361e-18,0.0400400844637295,0,0,0,0,0,-0.0423641450462288,0.23285647277316,0,0,0,0,0
X1997.HK.EQUITY,0,0,0.039910129227351,-0.0635537534794893,0,0.0927952671373274,0,0.328679974063253,0,0.123302013129475,0,0,0,0,-0.0438216721397987,0,0,0.128792346770951,0.0595299956130335,0,-0.277966979443217,0,0,-3.46944695195361e-18,0.17617831845168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368227046787513,0,0,0,0,0,0,0,0,0,0,0,0.0413199487907252
FXI.US.EQUITY,0,0,0,-0.105211570451625,0,0,-0.320605676558045,0,0.464562687519635,0,-0.186136768226795,0,0,-0.525454764297642,0,0,0,0.181125243504879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406628483343835,0,0.22214598134242,0,0,0,0,0,0,0,0.408099002180496,0.410885090223958,0,0,0,0
CN2YR,0,0,0,0,0.120580645991407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122812103319536,0,0,0,0,0,0,0,0,0,0,-0.220289003833842,0,0.00454369988394173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204080956393225,0,0,-0.00614586946052546,0
