,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.208284272290839,0,0.106641432257655,0,0,0,0,0.273079699651371,0.0495247000549288,0,0,0,0,0,0,0,0,0.13077180641901,0,1.73472347597681e-18,0,-0.0440590357512357,0,0,0,0,0,0,0,0.100095195343467,0,0,0,0,0.0545423502147841,0,0,0,0,0,0,0,0,0,0.0118985429855273,0.0551230597263555,0,0,0,0,0
X601939.CH.EQUITY,0.457993739233491,0,0,0.0182154611157625,0,0,-0.0318968044271637,0,0,0,0.192623505918221,0,0.226685734177272,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854168636696758,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0,0,0
X601288.CH.EQUITY,0.425857305149132,0.0834289671797042,0.0661458018474061,0,0.162723927541291,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0312000476129255,0,0,0,0,0,0,0,0,0,0,0.0889685734473255,0,0.0522597398519989,0,0,0,0,0,0,0,0.0599378643341628,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0220317222337405,0,0.524385305511418,0,0,0,0,0,0.222036153779175,0,0,0,0,0,0,0.174297278336742,0,0,0,0,0,0,0,0,0,0,0,0,0.0550695823009927,0,0,0,0,0,-0.0660416917196476,0,0,0,0,0,0.0673585507273138,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0,0,0
X5.HK.EQUITY,0,-0.295163448830083,0,-0.0620898694633579,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.30445764221651,-0.855797712924597,0.0906210575712048,0,-0.0173147870522292,0.366679160633769,0,0,0,0,0,0,0,0,0,0,0,0.427942045349887,0,0,0,0,0,0,0,0,0,0,0.12020833416171,-0.06725834273562
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0598048320160211,0,0,0,0,0,0,0.0782506135558812,0.286631901764329,-6.93889390390723e-18,0.0856471715098897,0,0,0,0.213058817737407,0,0,0.0450764535645411,0,0,0,0,0,0,0.0185687913768886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758639298615034,0.00780597496813906
X601658.CH.Equity,0,0,-0.062268930494876,0.619832610288366,0,0,0,0,0.0332507414981441,0,0,0,0,0,-0.451627581042943,0,0,0,0,0,0,0,0.147969786992705,0,0.0902573950580273,0,0,-0.0059849134880345,0.853161278490769,0,0,0,0,0,0,0,0.0701045570087491,0,0,-0.14138520577796,0,0,0,0,0,0,0,0,0,-0.0923690132295558,0,0
X601328.CH.EQUITY,0,0,0,0.24533988355526,0,0,0,0,0,-0.0790397563693401,0,0,0.292601677874627,0,0,0,0,0,0,0,0.150192190311083,0,0,0,0,0,0,0,0,0.0156083265301668,0.194438473723397,0.0361272090379774,0,0.120399919783511,0,0.0219625247753669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276256626335963
X601166.CH.EQUITY,0,0.0887865688621362,0,0,0,0.276573919494122,0,0,0.0457300229887851,0,0.0416665861628714,0,0,0,0,0,0,0,0.0142088696090722,0,0.0201759933370207,0,0,0,0,0,0,0,0,0,0.198414716959087,0,0,0,0,0,0,0.0274867557892751,0,0,0,0.00988643350311778,0.0148750172560829,0,0,0.186941501323253,0.0671867666764224,0,0,0.0480650591638647,0.0069216576585182,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.321068090283105,0,0,0,0,0,0,0,0,0,0.22340819193118,0,0,0.0260807254256888,0,0.192649498021163,0,0,0,0,0,0,0.00681939137068435,0,0,0,0,0,0.0558420995932121,0,0.0495194332051227,0,0,0,0.0829976851368908,0.0465044558551484,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.182814270583157,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264359509143431,0,0.0011528631341605,0,0,0.492457216988359,0,0.207681569240704,0,0,0.168260627545202,0,0.00193610845910316,0,0,0,0,0,0,-0.0662978938601771,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.216276356056762,0,0,0.00533451250565214,0.46387698181872,0,0,0,0,0,0,0,0,0,0,0,0.0309299559251436,0,0,0,0,0,0.0362649648029763,0,0,0,0.0084632416169494,0,0,0,0.0153761694247794,0,0,0,0,0,0,0,0,0,0,0.00180908144894431,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0424323553511549,0,0,0,0,0,0,0.454376248960555,0,0,0,0,0,0.193612812607221,0,0,0,0,0,0,0,0.0710757346988796,0,0,0,0,0,0.222562921220434,0,-0.183524742193181,0.145610964686786,0,0,0.0763645802467967,0,0,0,0,0,0.018191384592017,0,0,0,0,0.0170910564578567
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850524897834664,0,0,0,0,0.0015733379816861,0.0186903175836831,0,0.24684140548333,0.240233865151185,0,0,0,0,0,0,0,0,0,0,0.298610667639646,0,0,0,0.125298267503748,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0443755463585331,0,0,0.0856410295576425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179461454767073,0.00919021778363513,0.479904517118366,0,0,0,0,0,0,0.0616661719878218,0,0,0,-0.0873220762325552,0,0,0,0,0,0,0.0583335671731829,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.491984894629631,0,-6.93889390390723e-18,0,0,0,0,0.0585321823761362,0,0,0,0.0251816849972061,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0321481483317044,0,0.0042581203624713,0.0712004606749692,0,0,0,0,0,0.0510800049094667,0,0,0,0,0,0,0,0.144209587910255,0,0,0,0,0,2.77555756156289e-17,0.164673774177686,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0357142047115907,0.0753982367209788,0,0.0266151673548625,0.0347908076838209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431646298389906,0,0,0,0,0,0,0,0,0,0,0.00138532012088372,0,0,0,0,0,0,0,0,0,0.123292254540118,0,0,0,0,0.182431178970333,0,0,0,0
X600016.CH.EQUITY,0,0.0744654189013019,0,0.123429127174355,0,0,0,0,0,0,0.240872033285977,0,0.130753537019311,0,0,0.0349639788203448,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124325281564228,0,0,0,0,0.265848776932386,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0244707535255335,0,0,0,0,0,0.11164473244751,0,0.234903765525606,0,0.024630356979239,0,0,0,0,0,0.0188170524580513,0.121247846618971,0,0,0,0,0,0,0,0.075732708670515,0,0,0,0,0,0.245166354073795,0,0.0061079803503138,0,0,0,0.0347732512929298,0.0419366415346653,0,0.05130335990804,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.225144193479457,0.262650676934882,0,0,0,0,0,-0.174026161057607,0,0,0,0,0,0,0,0,0,0.631103090242385,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515174990920843,-0.0212021957454648
X2388.HK.EQUITY,0,0,5.42101086242752e-20,0,0.00216817930089111,0,0.179296812485753,0.0693973875466962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364082102269015,0,0,0,0,0,0,0,0,0,0,0,0.330710612725499,0,0.0363204305157195,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0348743289466642,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.277103501386581,0.169995269023772,0,0.141426940123209,0,0,0,0,0,0.276686090330393,0.406452840423385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398100515503529,0,0,-0.0320131245069218,-0.063054112759777,0,0.178984458402418,0,0,0.133380799286596,0,0,0,0,0,0,0.231804916431026,0,0,-0.0690282420090746
X601998.CH.EQUITY,0,0.053898597342019,0,0,0.162442652550537,0,-0.0498316906332675,0.00971985623121728,0,0,0,0,0.123186648457574,-0.0280237297331073,0,0,0,0,0,0,0,0,0,0,0.018780502282074,0,0,0,0,0,0.148871450627605,0,0,0,0,0,0,0,0,0.00617568454226177,0,0,0,0,0,0.545349758932529,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0919985334139861,0,0,0,0.297935107131957,0,0,0,0.481410875446671,0,0,0,0,0,0,0,0,0,0.194742466993684,0,0,0,0.0142056750181139,0,0,0,0,0,0.0931684445449809,0,0,0,0,0,-0.101655294506933,0,0,0,0,0,-8.67361737988404e-19,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.154721483811513,0,0,0,-0.299020594650456,0,-0.0284449178047372,0,0.0257606326487523,0,0,0,0,0.0350110348225335,0.0169818865081653,0.176024981173181,0,0,0,0.423123240671892,0,0,0,0,0,0,0,0,0,0,0.145944665753527,0.164064527287712,-0.125666672880448,0.134154808232247,0,0,0,0.19596539407115,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.130517721495648,0.0727803168912273,0,0,0.12284271402807,0,0,0,0,0.159337247508499,0,0,0,0,0.0203641127840454,0,0,0,0.206763035632815,0,0,0,0,0,0,0,0,0.170516507904891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954634712136723,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.174542472625706,0,0.0274538998557645,0,0,0.0689434668085358,0,0,0.601348538303207,0,0,0,0,0.0479253917767716,0,0,0,0.0760857668994424,0,0,0,0,0,0,0,0,0,0,0,0,0.0129261976279626,0,0,0,0,0,0,0,0,0,0,0,0.036358128790023,0,0,0,0
X601818.CH.EQUITY,0,0,0.0967692975799976,0.084453976154776,0.0922564104090882,0,0,0,0,0,0.426344932063495,0.241855980895096,0,0,-0.0216084224120805,-0.0174027158321773,0,0,0.026518346547679,0,0,0,0,-0.0187684091059892,0,0.0871175329704195,0,-0.0237987575319672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0576898843765282,0
X1113.HK.EQUITY,0,0.0235397705951906,0,0,0,0,0.042220117438876,0,0,0.0576100503504714,0,0,0,0,0.0732506849300853,0.148721565806886,0,0,0.0392961776192435,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.3502983488915,0,0,0,0,0,0.277612802606393,-0.0377367892114804,0,0,0,0,-0.0999733600966791,0,0,0,0,0,0.150062546059096,0,0,0,-0.00321726537397124,0
