,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600926.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.279562370842898,0.115035170060016,0,0.245580091312062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199719089156179,0,0,0,0,0,0,0.0147259396878976,0,0,0.0185911232722497,0.0962309141320636,0,0,0,0.0891599813951757,0,0,0,0,0,0,0,0,-0.000885919915122314,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.113363633701322,0,0,0,0,0.184321283957295,0,0,0,0.0342286198048801,0,0.0532004515028771,0.208606707738657,0,0.138027385021242,0,0,0,0.134013049186365,0,0.0203128279964363,0,0,0,0,0,0,0,0.0873679735764195,0,0,0,0,0.0496788051400433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.117234233911162,0,0,0,0,0,0,0.0873259641683603,0,0,0,0,0,0,0,0,0,0.0493305680283708,0,0,0.0779938845365816,0.337459514397289,0,0,0,0,0,0,0,0,0,0,0,-0.117843712555962,0.111646438496614,0,0,-0.0415317175888844,0,0,0,0,0,0.161248188209536,0.0191593874821749,0,0
X601939.CH.EQUITY,0.54480572592482,0.0152421688911573,0,0,0,0,0,0,0.13261221755133,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130368801684659,0,0,0,0,0,0,0.0121709798005619,0,0,0.0856029335104711,0,0,0.137644424986958,0,0,0,0,0,0,0,0,0,0.138042245315534,0.193552957678533,0.0449641329954087,0
X601288.CH.EQUITY,0,0,0,0.157427138658521,0,0,0.483061111630213,0,0,0,0.00728431657988786,0,0.0297089062664935,0,8.67361737988404e-19,0,0.0715698111214617,0,0,0.0642676581846005,0,0,0.0663099126292148,0,0,0.0587390368412327,0,0,0,0,0,0,0.123241405767855,0,0,-0.034111163488953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214521353271475,0,0
X1299.HK.EQUITY,0,0,0.0201820698560845,0,0,0,0,0,0.0724711494128465,0.264727113203765,0,0,0,0.143705436479946,0,0,0,0,0,0,0.188658032141926,-0.250182200689519,0,0,0,0,0,0,-1.73472347597681e-18,0.113347270172007,0,0,0,-1.0842021724855e-19,0,0,0,0.0355993307585323,0,0.144651354097244,0,3.46944695195361e-18,0,0,0,0,0.233861802729007,0,0,0.0235535839425715,0,0
X601988.CH.EQUITY,0.191579470238074,0,0,0,0.349497209182813,0,0,0.0780946892570936,0,0,0,0.0603783688650584,0,0,0,0,0,0,0.120411613232773,0,0,0,0.094371777089665,0,0,0,0,0,0,0,0,0,-0.203894952209328,0,0,0,0,0,0,0.0534997558683979,0,0,0,0,0,0.072492862705905,0,0,0,0,0,-0.0711012487940418
X601628.CH.EQUITY,0,0,-0.013279366743831,0,0,0,0,0,0,0,0,0,0,0,0,0.142733739596796,0,0,0.198117883649316,0,0,0,0,0,0.071265193837479,0,0.0497944241980889,0,0,-0.052526780274649,0,0.0417176814161451,0,0.0694475216034846,0.330558169457504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.150926880757053,0,0.0848945469520944,0,0,0,0,0,-0.143473853695681,0.0862338982441247,0.0543435213709896,0,0,0,0,0,0,0,0,0,0,0,0,0.252557402646037,0,0,0.136422334457224,0,0,0,0,0.0457347989765972,0,0,0,0,0,0.217024085117929,0,0,0,0.0950776996971011,0,0.110498458531109,0,0,0,0,0,0,-0.0307109048933227
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0382595463409526,-0.142158084331701,0,0,0,0,0,0,0,0,-0.24705595383438,0,-0.176400908570438,0,0.193579504038865,0,0.23156992148193,0,-0.176676927148419,0,0,0.164848847871044,0,0,0.493802492806073,0,0,0,0
