,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X600926.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.00253679504153799,0,0.337316183719964,0.110490933828432,0,0.207657349208422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16503336732649,0,0,0,0,0,0.015886126088837,0,0,0,0.0740002287611918,0,0,0,0,0,0.0457183969163201,0,0.0248012663422658,0,0,0,0,-0.0392354788125426,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0530015425312394,0,0,0,0,0.188881680909571,0,0,0,0.00443509194199419,0,0.102694109822787,0.0249824020338706,0,0.0456137961163399,0,0,0,0.142881183269233,0.0532669934566492,0,0,0,0,0,0,0.173255556588515,0,0,0.0745371285642346,0,0,0.10243631317519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120726948257842,0,0,0,0,0,0,0.115886742771562,0,0.0105757988736887,0,0,0,0,0,0,0,0,0.0580374764557864,0,0.312080632602147,0.0701701192286331,0,0,0,0,0.0107636753281082,0,0,0,0,0,-0.11590538877121,0,0,0.0974085501566463,0,-0.0430508407932,0,0,0,0,0,0,0.179438120537279,0,0
X601939.CH.EQUITY,0.571019238840534,0,0,0,0,0,0,0,0.168803906611775,0.0778119713526716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602042284732172,0,0,0,0,0,0,0,0,0,0.0729670893094409,0.091284797183887,0,0,0,0,0,0,0,0,0,0,0.163195047413847,0.132733693082243,0.0586277097729476,0
X601288.CH.EQUITY,0,0,0,0.158780294197164,0,0,0.432073929283373,0,0,0.0669422589103483,0,0,0,0,0,0,0.11586806454957,0,0,0,0,0,0,0.0389950547191201,0,0,0.0140743539210272,0,0,0,0,0.069513129981897,0,0,0,0,-0.0142099004791066,0,0.110646602549667,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666115789744477
X1299.HK.EQUITY,0,0,0.0447086017289553,0,0,0,0,0,0.0254257352621582,0,0.263375666665693,0,0,0.178167342966998,0.020227355056212,0,0,0,0,0,0.175632875128241,-0.256390146396532,0,0,0,0,0,0,0.133801655734235,-0.0151457206921388,0,0,0,0,0,0,0,0,0,0,0.144366779247299,3.46944695195361e-18,0,0,0,0,0.166228174745681,0,0.0075046202720995,0,0,0
X601988.CH.EQUITY,0.176114804170565,0,0,0,0.292006220259231,0,0,0.0756705844460496,0,0,0,0.0359057818435261,0,0,0,0,0,0,0.199110339965735,0,0,0,0,0.191518854679872,0,0,0,0,0,0,0,-0.240140151397754,0,0,0,0,0,0,0,0,0,0,-0.0150005113688188,0,0,0,0,0,0,0,0,-0.0533770048295858
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.114949459150713,0,0,0,0,0,0,0.231970311290219,0,0,0,0,0.0561987172926285,0,0,0,0,0,0.116662182136218,0,0,0,0,4.33680868994202e-19,0,0.016831696525532,0,0,0.241082791460944,0,0,0,0,0,0.26838693103238,0,0,0,0,0,0
X5.HK.EQUITY,0,0.23943923024595,0,0.101999100418511,0,0,0,0,0,0.0501837854943967,-0.123123548157029,0.0774445644414779,0,0,0,0,0,0,0,0,0,0,0,0,0.155078274625441,0,0,0.123533621048368,0,0,0,0,0,0,0,0,0,0.27071085692691,0,0,0,0,0,0,0.0414723148755705,0,0,0,0,0,0,-0.0875565846080985
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.00101972415716494,0,0,3.46944695195361e-18,0.464119861055859,0,0,0,0,0,0,0,-0.0980649682582109,0,0,0,0,0,0.117092526166524,0,0,-0.0809538601964128,0.118805574771085,0,0.156896346473398,0,0,0,0.00699803716097583,0,0,0,0,0,0,0,0.0497551117330976,0,0,0,0.105336460044149,0,0,-0.109593840202113
X388.HK.EQUITY,0,0,0,0,0,0,-0.00924993706320793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874343323757088,0,-0.162119389597379,0,0,0,0,0,0.036757036095617,0,0,-0.188792452444482,0,0,-0.18467577439296,0,0,0.161443766371741,0.248528732464906,-0.173140605907866,0,0,0.12077793596691,0,-0.054896212697959,0.553000795063301,0,0,0,0
X601658.CH.Equity,0,0,0,0,1.38777878078145e-17,0,0.418259599481895,0.194264092630557,0,0,0,0,0,0,0,0,0,0,0,-0.0147931905510143,0,0,0,0.0823357509547806,0,0,0.276618615024326,0.100078258068071,0,0,0,-0.0357552482462648,0,0,0,0,0,0,0,0,0.150591962972862,0,0,-0.318913541357316,0,0,0,0,0,0,0.241423845902557,0
X000001.CH.EQUITY,0,0.118681519475373,0.0934876266937826,0,0,0,0,0.0256162144952985,0,0.267699218081367,0,0,0,0,0,0.173691289526667,0,0,0,0,0,0.109816987463906,0,0,0,0,0.114213509129242,0.0579806554208819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13319727912734,-0.172094320602524,0,0,0,0,0,-0.126079990322251,0.0611233977208996
X601601.CH.EQUITY,0,0.234488323721353,0,0,0,0.187491724415772,0,0.00248039184116566,0,0.0267418394244277,0,0,0,0,0.00763665343796328,0,0,0,0.152774785555328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301535404353834,0,0,0,0,0,0,0.221431803705094,0,0,0,-0.0190869004773778,0
