,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.517239088510603,0,0.10137341829518,0.0736076917391238,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.0175009108839973,0,0,0,-0.0330048514900528,0,0,0.0589926347063946,0,0,0.0271378362023696,0,0,0,0,0,0.0687892448842264,0.0872046720398412,0,0,0,0,0,0,0,0.0161636989582163,0,0,0.0908019182778494,0.101222111533486,0.11306575730434,0,-0.164164860423785,0.0170726866355866
X601318.CH.EQUITY,0,0,0,0,0.0481373016162188,0,0,0,0.130480491934466,0,0.112413219262366,0,0,0.0966672240839735,0,0,0,0,0.0862197585270219,0,0.279517881697506,0,0,0,0,0,0,0.0802511355645663,0,0,0,0,0,0,0,0.0535905682765686,0,0,0,0,0,0,0,0,0,0.0385709318926128,0,0,0,0,0,0.0881292631534729
X601939.CH.EQUITY,0,0,0,0.474904505105624,0,0,0,0.0191794718863006,0,0,0.16747747395396,0,0,0,0.0211879838951627,0,0,0,0,0.0687136622994871,-0.130791020381121,0,0,0.215113309170752,0.307143704439572,0,-0.0868216122131993,0.00375487875001789,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114362407542724,0,0,0,0,0,0,0,0,0,0.0300302992089219
X601288.CH.EQUITY,0.166773742150936,0,0.1291014751012,0,0,0.0517149653531484,0,0.293134703394981,0,0,0,0,0,0,-0.0453306800960905,0.088294113442609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803626883312586,0,0,0,0.231283704736003,0,0,0,0,0.0424667662227529,0
X600036.CH.EQUITY,0,0.117037017101576,0,0,0,0.0802990723813648,0.0735876956693219,0.128335738671791,0,0,0,0,0,0.167029903078579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342879213568876,0.0754593444830002,0,0,0,0,0,0,0,0,0,0,0.126272370626569,0,0,0,0,0,0,0,0,0,0,0.0420532502504287
X601628.CH.EQUITY,0.0025397254924496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143184566446089,0,0,0,0.107564316239449,0,0,0,0,0,0,-0.0797970736067221,0.0287330305661226,0,0,0.212927370408665,0,0.0770297979305985,0,0.506142471078026,0,0,0,-0.0203925611539405,0.0721700921585283,0,0,0,0,0,0,0,0,0,0.0737816794445218
X1299.HK.EQUITY,0,0,-0.222767433603318,0,0,0,0,0,0,0.137956067482871,0,0,0,0,0,0,0,0,0,0,0,0.0782758684644839,0,0,0,0,0.0602547951657877,0,0.0548125396041871,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.153132806092283,0,0.225442223480685,0.20079287155543,0.0864365514824406,0.0932941415635146,0.0588203624244091,0.0104410432858786,0,0,0,0,0,0
X601988.CH.EQUITY,0.16540266284186,0.117985601892439,0.0241923230212513,0.0688150648667286,0.335993716771837,0,0,0,0,0,0,0,0,0,0,0.159882080124731,0,0,0,0,0,0,0,0,0,0,0,0.0782812944466519,0,0,0,0.0339728928782816,-0.131197089106089,0,0,0.179932423431539,0,0,-0.0501340822602732,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.000644259974914584,0.00359930378829589,0,0,0,0,0,0,0,0,0,0,0.0921519091602728,0.0274528026532639,0,0,0,0,0,0,0.00715735271304367,0.0978032462420933,0,0,0,0.0415511443166932,0,0,0,0,0,0,0,0,0,0,0,0.442795230019568,0,0,0.237729438716748,0,0.163451316220673,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.208804963910839,0,0,0,0.0479505786975212,0,0,0,0,0,0.345644177310821,0,0,0,0,0,0,-0.139926385218605,0,0.143486480916435,0,0,0,0,0.340460738055418,0,0,0.0280736124203959,-0.0361794582901205,0,0.22077837995953,0,0,0,0,0,0,0.103702741546431,0,0,0,0,0.0223184871628497,0,-0.288236513440763,-0.0349513475005639,0,0,0.206712083904973,0
X601658.CH.Equity,0.188508163204637,0,0,0,0.192972991195142,0,0,0,0,-0.0478140677426994,0,0.336366572591179,0,-2.77555756156289e-17,0,0,-0.0169659100933276,0,0,0,0,0,0,0,0,0,0,0,0,0.149029666851334,0.109778675284551,0,0,0,0,0,0,0,-0.0972867492329776,0,0,0,0,0,0,-0.0628049712151142,0,0.0784454936347665,0,0,0,0
