,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.271686881519023,0.111748117898115,0,0.263893969116414,0,-0.130996758702858,0,0,0.0465491512809405,0.086794685465327,0,0,-0.0491447595594987,0,0,0.069909065683486,0,0,0,0,0.0402463838891738,0,0,0,0,0.143424621997478,-0.116466015570188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447956793937609,0,0,0,-0.0575862760272089,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.267023513660096,0,0.0306350920520975,0.221162311020493,0,0,0,0,0,0.0258912037898905,0,0,0,0,0,0,0,0,0,0,0.0717701318678677,0,0,0,0,0,0,-0.255923969308102,0.281064752438511,0,0,0.176055021769361,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.476953408569629,0,0,0,0.104189924494031,0.0376146245634411,0,0.0742893437892595,0,0,0,0,0,0.168409337717761,0,0,0,0,0,0.0149286239221887,0.131562699358403,0.0209557738035885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316366658167283,0,0,0,0,0,0,-0.163230169575726,0,0,-0.0266136695580055,0,0
X601288.CH.EQUITY,0.371548336424597,0,0.125621785798169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500426446529382,0,0,0,0,0,0,0,0,0,0,0,0,0.0184917547871049,0,-0.0537408558943375,0,0.0565405803609073,0.0473596339688275,0.0553801681002216,0,0,0.30936261794231,0,0,0,0,0,0.165771279724993,0,-0.0443004162293752
X5.HK.EQUITY,0,-0.198126240828023,0,0.466377284272939,0,0,0,0,-0.187704167525615,0,0.107267746199337,0,0,0,0,0,0,0,0,0.0842063064492081,0,0.492549528987092,0,0,0,-0.0474140940235613,-0.0304902054654883,0,0,0,0,-0.0458115049146872,0,0,0,-0.167618664264696,0,0,0,0,0.0962823129960114,0,0,0,0,0,0,0,-0.150887642884154,0.0486046769213077,0
X601988.CH.EQUITY,0,0,0.214659237601382,0.207203424884582,0,0,0,0.0231802278061125,0,0.178860867460422,0.240041861256947,0,0,0,0,-0.0965691184423262,0,0,0,0,0,0,0.216580872472228,0,0,0.0695192119823709,0,-0.150459660510487,0,-0.042713834833834,0,0,0,0,0,0,0,0,0,0,0.0275695651791368,0,0,0,0,0,0,0,0,0.0294636282493861,0.120118527944261
X600036.CH.EQUITY,0,0.0902908257105622,0,0,0,0,0,0,0,0,0,0,0,0.18703536840873,0.0816300030373084,0,0,0,0.0449091130881457,0,0,0.0258467283289782,0,0,0,-0.0434294197272242,0,0,0,0,0,0.273457508855607,0,-0.0437415907531269,0,0,0,0,0,0.0583088127064183,0,0,0,0,0,0,0.274158971447729,0.157251631141578,0,0.136183735728987,0
X601628.CH.EQUITY,0,0.0751948959355447,0,0.435882229929406,0,0,0,0,0,0,0,0,0.121596024956293,0,0,0,0,0,0,0,0,0,0,0.0248196140601247,0,0.0214163930883238,0,0,0,0,0,0,0,0.0751491684653769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112150801517083,0.116508233527665
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267818067469012,0,0,0,0.0155927828056689,0.161468664527783,0,0.100539742807354,0,0,0.193090084078095,0,0,0,0,0.419404478898095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666863736243726,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.214573244750635,0.0523029180660257,0,0,0,0,0,0,0,0.266621008587476,0,0,0,0,0,0,0,0,0,0,0.185302558251845,0,0,0,0,0,0.379460527523151,0,0.119685826335848,0,0,0,0,0,0,0,0,-0.0916102952958176,0,0,0,0,-0.0455455467583396,-0.00500896375720143,0,-0.158580904755315
