,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.100334038145097,0,0,0.361184993691126,0,0,0,0,0,0.200614921989288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197703611494619,0,0,-0.157544450901428,0.0620045306233057,0,0,0,0,0.125512685183796,0,0.0538781951247401,0,0,0,0,-0.132609714671214,0,0,0,-0.0256622640670105,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.129320817020535,0,0,0,0.0186073743593833,0,0,0.21685096638771,0.0154736852764335,0.0279827532173224,0,0,0,0,0,0,0,0.054548133898328,0,0,0,0,0.0443906727568889,0,0,0,0,0,0,0.00534242651825204,0,0,0,0.516256815470639,-0.0679511293773644,0,0,0,0,0.0864810430620096,0,0,0,0,0
X601939.CH.EQUITY,0.236193719903209,0,0,0,0,0,0,0,0.039939674664966,0.0200062673587796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386687688155471,0,0,0,0,0,0,0.0956283427361268,0,0.013453800012202,-0.0491809565389146,0,0,0.02152434957605,0,0
X601288.CH.EQUITY,4.33680868994202e-19,0,0,0,0,0.232834210106376,0,0,0,0,0.00875152963886848,0,0.0903102811345752,0,0,0,0,0,0,0,0.121752233643691,0,0,0,0,0.160686706705488,0,0,0,0,0,0,-0.0857750175522777,0,0,0.0225236734562568,0,0.0430104771841385,0,0.214392310329282,0,0.118750811738929,0,0,0,0,0,0.0596985406667308,0,0,0
X5.HK.EQUITY,0,-0.206215332015541,0,0.0888283177503059,0,0,0,0.157655124313544,0,0.106128133670429,0,0,0,0,0,0.319803735985129,0,0.236737259914783,0,0.247116701482007,0,0,0,-0.226640820234824,0.373720453033917,0,-0.0298072554124179,0,-0.271706380692305,0,0,0,-0.0574131890376971,0,0,0,0,0,0,0,-0.0513080091902726,0,0.138301671950479,0.177475539871349,-0.0513405167185169,-0.0144275395303635,0,-0.192167477107169,0,0.0470230205300955,0
X601988.CH.EQUITY,0.190840290621801,0,0,0.409534513743469,0,0,0,0,0,0.108336529232176,0,0,0.148280492823754,0,0,0,0,0,0.0271245471448753,0,0,0,0,0,0,0,0,0.00880046138901763,0.0219181968823765,0,0,0,0,0,0,0.123899759638125,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.131439716471905
X600036.CH.EQUITY,0,0.665862189899924,0.0172052766059725,0,0,0,0,0,-0.0605127056043231,0,0,0,-0.105768518755128,0,0,0,0,0,0.172374174755739,0,0,0,0,0,0,0,0,0,0.0573195724482361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238593996138525,0,0,0,0,-0.0675853783059665,0,0.172013824132838
X1299.HK.EQUITY,0,0,0.00741968983607422,0,0,0,0,0,0,-0.0982642672312929,0,0,0,-0.130446386701831,0,0,0,0.243780602972475,0.0563152499562608,0,0.249891905525136,0,0,0.326537154877476,0,0,0.0850047217800045,0,0,0,0,0,0,0,0,0.0360132348564638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157980797926935
X601628.CH.EQUITY,0,0.160773724979377,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0032992800837424,0,0.273234028936214,0,0,0,0,0,0.00731734182126226,0,0,0.163856377812441,0,0,0,0,-0.0515694938484337,0,0,0,0,0,0,0,0,0.14036004889448,0,0.0983222509717227,0,0,0,0,0,0,0,0,0.109693514415673,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.284136840146012,0.250747898566726,0,-6.93889390390723e-18,0,0,0,0,0,0.400890855576924,0,0,0,0,0,0,0,0,0,-0.0628310470060708,0,0,0.00705286706764253,0,0,0.377895407245652,0,-0.0737467279930546,0,0,0.325257180216253,0,0,0,0,0,0,-0.117964181582993,-0.192798878696986,0,0,0,-0.0352523551576968,0,0,0
