,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.225573104525937,0,0,0.341441007302532,0,0,0,0,0,0.248475013518195,0,0,0,0,0,0,-0.0598563596264974,0,0,0,0,0,0,0,0,0,0,-0.0463362439309266,0,0,-0.133256513986611,-0.0258350285906458,0.0936649266242419,0,0,0,0.0417489255864655,0,0.104539604008613,0,0,0,0,-0.124877212838809,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.143739726447779,0,0,0,0.0198644357184515,0,0,0.20374550321496,0.023970488496696,0.0039601586784473,0,0,0,0,0,0,0.0704232938746128,0,0,0,0,0,0.0590569866150704,0,0,0,0,0,-0.0336065090562971,0,0,0,0,0.551021577812222,-0.0792974169752587,0.00840840119230457,0,0,0,0.060709228061443,0,0,0,0,0
X601939.CH.EQUITY,0.199228909088819,0,0,0,0,0,0,0,0,0.00654862839313908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425909803239919,0,0,0,0,0,0,0,0.112300221118002,0,-0.049413401056202,0,0,0,0,0
X601288.CH.EQUITY,0.0134336170484917,0,0,0,0.0509352038213013,0,0,0,0.00886127271574033,0,0,0,0.0881308229495347,0,0,0,0,0,0,0,0,0.362381086968066,0,0,0,0,0.0662575757324806,0,0,0,0,0,-0.0598492653929424,0,0,0,0,0,0,0.212913815029095,0,0,0,0,0,0,0,0.0804800583936624,0,0,0
X5.HK.EQUITY,0,-0.0374883065273165,0,0,0,0,0,0,0,0,0,0,0,0,0.178924087444438,0,0,0.164729428592015,0,0.000683013187743498,0.27626988903854,0,0,0.406937997792409,0,-0.040557594432777,0,0,-0.306727194598698,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0205991605200437,0,0,0,0,0,-0.141535301054009,-0.104367771555307,0.158991865133095,0
X601988.CH.EQUITY,0.0977858448780596,0,0,0.395153184824192,0,0,0,0,0,0.0937737243563688,0,0,0.0930192976174106,0,0,0,0,0,0,0,0,0.270864248408131,-0.113605591560217,0,0,0,-0.00885886923773365,0.155661767686509,0,0,0,-0.00481870240511968,0,0,0,0.0981826856696621,0,0,0,0,0,0,0,-0.0492090947067485,0,0.0191892228403545,0,0,0,0,0.0745510689102136
X600036.CH.EQUITY,0,0.707107056311113,0.0171048502608272,0,0,0,0,0,-0.182555635879795,0,0,0,-0.101107769549065,0,0,0,0,-0.0926892394478908,0.124481295886572,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.122124546977842,0,0,0,0,0,0,0,0,0.0750769923454055,0,0.212899582128697,0,0,0,0,0.00288701232911078,0,0,0,0.156092250866286
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0845215426144763,0,0,0,-0.134477086395134,0,0,0,0.241368268094955,0.0652680924757276,0.238426528240913,0,0,0.347444813331361,0,0,0.063977776736068,0,-0.0221410097594446,0,0,0,0,0,0,0,0.0716814833155479,0,0,-0.0338284215532142,0,0,0,0,0,0,0,0,0,0,0,-0.171646276756955
X601628.CH.EQUITY,0,0.130118053526435,0,0,0,0,0,0,0,0.0431117166474116,0,0,0,0,0,0.24044690072622,0,0,0,0.0481340598597746,0,0,0.154995638552219,0,0,0,0,0,-0.0302813251683919,0,0,0,0,0,0,0,0,0.214547281763058,0,0.113507641015402,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X601166.CH.EQUITY,0,0,0,0,0,0.299279014383094,0.0120000943860649,0,0.0586195891609496,0,0,0,0,0,0,0.484490597153312,0,0,0,0,0,0,-0.273056362067948,0,0,0,0,0.348900524791225,0,0,0,0,0,0.0383741225884139,0,0.293625181893752,0,0,0,0,0,0,0,-0.0602369969900047,0,0,0,0,-0.123339786004911,0,-0.155811742398568
