,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0342723785964069,0,0,0.126096743207492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268858719144382,0,0.675134566278931,-0.0937205155021114,0,0.142684851272869,0,0,0,0,0,0,0.0691617465745311,0,-0.226580149466832,0,0,0,0,0,0,0,0,0,0,-0.368651983686133,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0545177334867914,0.182875047948687,0.0773336701667549,0,0,0,0.0574676009113884,0,0,0,0,0,0,0,0,0.284748850823536,0,0,0,0,0,0,0,0,0,0.155070173686642,0,0,0,0,0,0,0,0,0,0,0.189632774864582,0,0,0,0,0.0147128867849264,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.849035064558349,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0773408011199023,0,0,0,0,0,0.017281324328329,0,0,0,0,0,0.122501111254489,-0.0929772620142091,0,0,0,0,0,0,-0.00673066956690737,0,0,0,0.0151344375590434,0,-0.0676108308112553,0,0.00422901743964237,0,0,0.0328538480022031,0,0,0
X601288.CH.EQUITY,0,0,0.845977007301444,0,0.0952491955175092,-0.0738772326873266,0,0,0,0,0,0,0,0.0134644541417031,0,0,0.0575323457134647,0.115048966941397,0,0,-0.00569373194676507,0,0,0,0,0,-0.0903666219379005,0.00968768951873414,0,0,0,0,0,0,0,-0.0209972729858789,0,0,-0.116635339532243,0,0,0,0,0,0,0,0,0,0,0,-0.00481394066341309,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0721410211717525,0,0,0.303740381681802,0,0,0,0,0,0,0,0,0,0,0.244837112804207,0,0,0,0.04334765962935,0,0,0,0,0,0,0,0,0,0,-0.126406427315085,0,0,0,0,0,0.117672454043295,0,0,0,0,0,-0.0161122351745321,0.231781319435168
X601628.CH.EQUITY,0,0,0,0,0,0,0.285568989627353,0,0,0,-0.0193853598947309,0,0,0,0,0,0,0,0,0,0,0,0.0363922351409413,0,0,0.0484597410384238,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.202983733831077,0.121119982606795,0,0,0,0,0.0799646820133694,0.0757558717324036,0.0805530375994675,0,0.0496439410870528,0
X600036.CH.EQUITY,0,0,0.159978981147689,0.228515942369534,0,0,0,0.0390783541692365,0.0138263592387553,0,0,0,0,0,0,0.117407296289669,0,0,0,0.0329152706457798,0,0,0,0,-0.0298564394290024,0,0,0.169197108860144,0,0,0,0,0,0.243631470690958,0,0,0,0,0,0,0,-0.0395740367730164,0,0,0,0,0,0.0305914124535714,0,0,0.109423182699978,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.00799004042612936,0,0,0,0,0,0,0,0,0,0,0,0.173192196557475,0.0511341054360814,0,-0.0611907809821155,0,0,0,0,-2.77555756156289e-17,0,0.230203764264169,0,0,0,0,0,0.0620704656221846,0.0845994477865626,0,0,0,0.131885761848717,1.38777878078145e-17,0,0,0,0.0116998781051307,0.448730940503296,0,0,0.142778819436291,0.0711536091057496
X5.HK.EQUITY,0,0,0,0,0,-0.247640801983412,0,0,0,0,0.0265028587719202,0,0,0,0,0,0.342007727809949,0,0,0,0,0.0834791360812109,0,0,0,0.285577171948355,0.128298266492486,0,0.151698730330328,0.176444440595428,0.125749827227328,0.0306862478222819,0,0,0,0,-0.112952832576533,0,0,0,0,-1.73472347597681e-18,0,0.222619278466038,0,0,0,-0.121339194496112,0,0,0.221703396659287,0
X601658.CH.Equity,0,0,0,0.225238804037161,0,0,0,0,0,0,0,0,0.0345273577174645,0,0,0,0,0.168045303220723,0.138373984035167,0,-0.222768888511693,0,0,0,0,0,-0.141706277750089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467194199639097,0,0,0,0.0491330537840314,4.33680868994202e-19,8.67361737988404e-19,0,0,0
X388.HK.EQUITY,0,0.214526424368706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859237686595671,0,0,0,0,0.307679519283856,0.144165995179704,0,0,0,0,0,0.191722290956206,-0.13100007812296,0,0,0,0,0,0,0,0,0.133329667686161,0.0508721475586514,0,0,0,-0.352532446840024,0,-0.197132242227759,0.0380479264457822,0,0,0,0,0.00876411268024438,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00134436177840526,0,0,0,0,0,0.0639708400621804,0.230204571415743,0,0,0,0,0,0,0,0,0,0.0474920614663488,0,0,0,0,0,0,0,0.333544427748477,0,0.0579373104824269,0,-1.73472347597681e-18,0,0,0,0.0656438008849325,0,0,0,0,0.0895540953829264,0.00357807853026997,0,0.00753778068087718,0,0.0230031605885317,0
