,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.360926491740036,0,0.308941780276773,0,0,0,0,3.46944695195361e-18,0.0476970839657974,0,0,0,0,0.0514758842367968,0,0,0,0,-0.0444609691769625,0,0,0,0,0,0,0,0.0431127723108588,0,0,0,0,0,0,0,0,0,0,0,0,0.0900648830234894,0,0,0,0,0,0.0587990804050199,0,0,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0,0
X601939.CH.EQUITY,0,0,0,0.283397296801456,0,0.0676979232330754,0,0,0,0,0,0,0,0.459183524127979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732361257239252,0,0,0.0127544800365294,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355178619933767,0,0.00690230733513,0,0,0.502554592601444,0.0229766281045729,0,0,0,0,0,0,0,0.0332198274116559,0,0,0,0,0,0,-0.034987302860274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012561442048241,0,0,0,0,0.0922262383155102,0,0.00296204012294075,0.0067965748982437,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.094100928970352,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.142409468437536,0,0,0,0,0,0,0,0,0,0.091565409828415,0.229844069525163,0,0,0.255177489355962,0,0,0.0904128853371634,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0555176617717434,0,-0.0213774317465058
X601988.CH.EQUITY,0.408417683731928,0,0.065914662725404,-1.38777878078145e-17,0,0,0,0,0.0416889024172784,0,0,0,0,0,0,0,0,0.0874578426780709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161190697681418,0,0,0,0.0309770417224292,0,0,0,0,0,0,0,0,0,0,0.202692611782019,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.20357210532224,0,0,-1.73472347597681e-18,0.282146383439866,0.0975984100754318,0,0,0,0.133737036749266,0,0,0,0,0,0,0,0,0,0,0.0340056937321684,0,0.109530037812459,0,0.0397366956555178,0,0,0,0,0.00330158969183875,0,0,0,0,0,0,0,0,0,0,0,0,0.028258454977433,6.93889390390723e-18,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.10104831862747,0,0,0,0,0,0,0,0.425039888346635,0,0,0.133198027522716,-2.77555756156289e-17,0.131519912579736,0,0,0,0,0,0,0,0,0.241852051530279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.292913659059109,0,0.222137669036968,0,-0.228820681294352,-0.118207420217216,0,0,0,0,0,0,0,1.01533054482371,0,0,0,0,0,0,0.167283175657023,0,0,0,-0.0835613134647191,0,0,0,0,0,-1.08524019361981,0,0,0,0.00536761250143987,0.943696490631413,-0.214184885401363,0,0,0,0,0
