,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.11301479726964,0,0.0508558026725165,0,0,0,-0.0756051463346534,0,0,0,0.495992603996549,0,0,0,-0.0722086596077505,0,0,0,0,0,0,0,0,0,0,0,0,0.0561525618281346,0,0,0,0,0,0,0,0.0887808526753461,0,0,0,0,0,0.216243260213192,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0577251556120932,0,0.127409829464888,0,0,0.122796362508386,0,0.100651408183764,1.38777878078145e-17,0,-0.101425987008296,0.111035935372724,0,0,0,0,0,0,-0.0703556059820387,0,0,0,0,0,0,0,0,0,0,0,0,0.163229972852378,0,0,0,0,-0.222106037339689,0,0.315845447398587,0.175011610483557,0.1716482386224,0,0,0,0,0,0.228623080872824,0,0
X601939.CH.EQUITY,0.337117495958188,0,0,0.288726348065345,0,0.0969857857892395,0,-0.0381347158529028,0,0,0,0,0,0,0.140825290430407,0.0375663186686052,0,0,0,0,0,0,0,0.0696602298880382,0,-0.0741661712645019,0,0,0,0,0,0,0,0,0,0,-0.0981943696551937,0,0,0.320401991744819,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.419572278078087,0,0.104804021413243,0,0,0.208632372473787,0,0,0.0737587831851662,0,0,0,0,0,0,-0.0471385951660151,0.0574001964132343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159885073319271,0,0,0,0,0,0,0,0,0.176782310692357,0,0,0
X5.HK.EQUITY,0,0,0,0.250749608109943,0,0.109637347127939,0,-0.334993690317201,0,0,0,0,0.0549214063600188,0,0,0,0,0,0,0,0.471334702031994,0,0,0,0,0.39919137591112,0,0,0,0,0,0,0,0.0353758362766144,0,0,0,0,0,0,0,0,0,0,0,0,0.203954268627769,0,-0.106654366186471,0,0,0
X601988.CH.EQUITY,0.164519427938954,0,0.258526571178589,0.0373006706712136,0,0,0,0,0.111858841261513,0,0.125773815044896,0,0,-0.222819659706264,0,0,0,0,0,0,0,0,0.0482907600731462,0.19734230614626,0,0,0,0.0316178003209238,0,0,-0.0513117373621047,0,0,0,0,0,0.0325672356690173,0,0,0,0,0,0,0.114909451987968,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.144015407083343,0,0,0,0,0.162457897807979,0,0.338415587035111,0.10091359392149,0,0,0,0,0.142805551850422,0,0,0,0,0,0,0,0,0,0,0.0976493369485654,0,0,0.0311390583002605,0,0,0,0.0897514493985543,0,0.0109042913100058,0,0,0,0,0,0,0.00942764056086687,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0282730811486619,0,0,0,0.179918990824132,0,0,0,-0.144994667005528,0,0,0,0,0.295989971956865,0.304614841113343,-0.060875422846676,0,0,0,0,0,0.146130570885853,0,0,0.0865011529603452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00797586429900939,0,0.0863300774162558,0,0,0,0,0.0253799355086768
X601628.CH.EQUITY,0.25781003014281,0.225085073539884,0,0,0.0199044656808688,0,0,0,0,0,0.0208312811729367,0,0,0,0,0,0,0.00292281416376626,0,0,0,0,0,0,0,0,0,0.0426417080940539,0,0,-0.00395545790726516,0,0,0,0,0,-0.026060514389933,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0313971322727746,0,0,-0.164582649653937,0,0.152942736584182
X601658.CH.Equity,0,0,0,0,0,0,-0.0528850611488113,0,0.0773920752665277,0,0,0,0,0,0,-0.190247012816076,0,0.0420547248556904,0,0,0,0,0,0,0,0,0,0,0,0,0.118839197123259,0,0,0,0,0,0,0.0611162936964038,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517760915686335,0
