,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.115541305471522,0,0.626268706190906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113257202425935,0,-0.0101826968960559,0,0.0143854049720754,0,0,0,0,0,0,0.076710273358238,-0.0224146361579345,-0.00408536965050808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0156800982331073,0,0,0,0.182861245948314,0,0,0,0,0,0.334235737637089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187958128806862,0,0,0.0905867876461676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144207134719336
X601939.CH.EQUITY,0,0,0,0,0.267015867827396,0,0,0,0,0.0770125243997616,0.120892086239167,0,0,0.00816390118991655,-0.0120439324689844,0.199006875273852,0,0,0.240609064827684,0,0,0,0,0,0,0,0.0292661001881116,0,0,0,0,0,0,0,0,0,0,0,0.103420176012004,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0186970576654148,0,0,0.252983369864324,0,0,0,0,0.165639747669315,0,0,0,0.23247096466368,0,0,0,0,0,0,0,0,0,0.0247749690517991,0,0,0,0.192822456642684,0,-3.46944695195361e-18,0,0,0,0,0,0.0862783056617275,0,0,0.104486263667103,0,0,0,0,0
X601288.CH.EQUITY,0.396341685745594,0.103673311889709,0,0,0,0,3.46944695195361e-18,-0.0198339515682613,0,0,6.93889390390723e-18,0,0,0.0581335795419771,0,0,0.0908611887382372,0,0,0,0,0,0,0,0,0,0,0,0.11060300186146,0,0,0,-0.0244626255819804,0,0,0,0,0,0,0,0,0.0265787865823355,0,0,0,0,0,0,0,0.283419745308765,-0.0517120053908935,-0.0568934196948346
X600036.CH.EQUITY,0.0113750252049153,0.205203740409628,0,0,0,0,0,0,0,0,0,0,0,0.276444831324621,0,0,0,0,0.100034674942646,0,0,0,0,0,0.00780887779885845,0.24871757671167,0,0.0873975753656615,0,0.0733102979224221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.205067742960747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712130332238713,0,0,0,0,0,0,0,0,0,0,0,-0.0423006052333872,0,0,-0.144639943916429,0,0,0,0,0,0,0,0,-0.033400101558452,0,0.0156811169252966,-0.0371956860687773,0.94693831574943,0,-0.0695839409335493,0
X1299.HK.EQUITY,0,0,-0.146486321929983,0,0,0,0,0,0,0.256194739793922,0,0,0,0,0,0,0,0,0,0,-0.116793948677274,0,0,0,0.182513315797449,0,0.26047824827325,0,0,0,0,0,0,0,0,0,0.0789985232564803,0.04856280449603,0,0,0,0.0415977268800457,0.115873906342491,0,0.137576420184422,0,0,0.0339525707468619,0,0,0,-0.0602265841544218
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.229903073070666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543400360624732,0,0,0.356206129172126,0.136995883173152,0,0,0,0,0,0,0.0677742877386113,0,0,0,0,0.167087078083428,0,0.341286455823101,0,0,0,0,-0.0660149225829278,0,0
X388.HK.EQUITY,0,0.0664701062594028,0,0.0963669821572263,0,0,0,0.0386209496376559,0,0,0,0,0.0174501909554345,0,0,0,0,0,0,0,0.0505247774087259,0.0687130813549785,0,0,0,0,0,0,0,0,0.15805435613641,0,0,0,0,0,0.0885695664806053,0.142302844305781,0.18553925115281,0,-0.19147444152309,0,0,0,0,0,0.308422600307488,0,0,0,0,0.0263088673070449
