,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.313809482024422,0,0.000443823666595157,0,0,0.354261938461173,0,0,0,0,0,0,0,0.0209598475104887,0,0,0,0,0,0,0,0,0.173994958143701,0,0.0226118482360655,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.105800338859254,0,0,0,0,0,0,0,0,0,0,0,-0.0308026273124529,0,0
X601318.CH.EQUITY,0,0,0.175994156175167,0,0,0,0.0190153464640665,0,0.166962263234852,0,0,0.0173232619148624,0.0931884934478183,0,0.0460137227059187,0,0,0.0334032093955504,0,0,0.198030487733994,0,0,0,0,0,0,0,0,0,0.012790447873133,0,0.0240460101124034,0,0,0,0,0.0472206743390387,0,0,0,0.0487332567388579,-0.0977774591460415,0,0,0,0,0.0711266011944189,0,0,0,0.086720374489492
X601939.CH.EQUITY,0.414121159193739,0.294296611412061,0,0,0,0,0,0.422389008090617,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0958558233451828,0,0,0,0,0,0,0.107030358846987,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0292119994140197,0,0,0,0,0,0,0,0,0,0,0.148846297722996,0
X601288.CH.EQUITY,0,0,0,0,0,0.00237329594858132,0,0.526725511073539,0,0,-0.0759835360089166,0.0570120676596453,0,0,0,0,0,0,0,0,0,0,0.0639393740219626,0,0.160725382600703,0,0,0,0.102227501399443,0,0,0,0.0446951281060838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402054520089973,0,0.0180610231492771,0.0101666024141411,0
X600036.CH.EQUITY,0,0.0574878749780432,0,0,0,0,0.120134683100504,0,0,0,0,-0.0658022074373426,0.0653294703775721,0,0,0.171118737034932,0,0.244176137401588,0,0,0,0,0,0.212812646031482,0,0.112770070388568,0.0497283118379381,0,0.0925081432530382,0,0,0,0,0,0,0,0,0,0,0,0.0488185910911296,0,0,0,0,0,0,-0.0995101204747495,0,0,-0.181424946532555,0.0261827258749673
X601628.CH.EQUITY,0.0677921825530636,0,0,0,-0.0121798257297069,0,0,0,0,0,0,0.0737872798545012,-0.0720879670226684,0,0,-0.273807176852408,0,0,0,-1.73472347597681e-18,0,0.0168133271821465,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0931396769086925,0.632991539497543,0,0,0,0,0,0,0,0,0.0156086465735028,0,0.0399376558650242,0,0,0.0643395282125494,0,0.0186553493248106,0.199011400050198
X1299.HK.EQUITY,0,0,-0.0225220402526007,0,0,0,0,-0.0858328291469204,0,0,0.105954893970623,-0.0160520334484802,0,0,0,0,0,0,0,0,0,0,0.133882775721237,0,0,0,0,0,0,0,0,0,0.0582744786215846,0,0,0,0,0.114940742597459,0,0.101870478388373,0.142304632367738,0.084894844809424,0.122192038168341,0,0,0,0,0,0,0.298525909729982,0,0
X601988.CH.EQUITY,0.138767100426715,0,0.0945408342707716,0.373341445235691,0,0,0,0,2.71050543121376e-20,0,0,0,0.223231645223213,0,0,0,0.110935013018697,0,8.67361737988404e-19,0,0,0,0.0173630873869562,0,0,0,0,0,0,0,0.12047214980912,0,0,0,0,0,0.0109095159556535,0,0,0,0,0,0.00595897784041911,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.10783783416657,0,0,0,0,0,0,0,0,0,0,0,-0.122137279643602,0,0,0,0,0,0,0.228546268482738,0,0.183811370520485,0,0,0.134680132736958,0,0,0,0,-0.00979056744267738,0,0.0800609119557435,0,0,0,0,0,-0.040615732898567,0.0733650661068104,0.22144135043041,0,0.251968719592344,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.124453431729233,0.058768024702856,-0.0151957992219805,0,0,0,0.0121943425146134,0.0591446676513508,0.14420416374606,0,0,0.11475542213733,0,0,0,0,0,0,0,0,0,0,0.0878601309786673,0,0.423293457245346,0,0,0,0,0,0.0280409054918498,0,0,0,0,0.0345311669529056,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.10532012193445,0,0,-0.0974052616196662
