,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.610734145977918,0,0.0367521311813837,0,0,0,0,0.007172718856902,0,0.0762116839983397,0,0,0,0,0,0,0.090600549880112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200436086698587,0,0,0,0.0847114378836107,0,0.0294912747979197,0,0,0,0,0,0.0431086173868345,-0.0151564072146223,0,0.0292629631647967
X601318.CH.EQUITY,0,0,0,0.118779230631565,0,0,0,0,0.0589417516306569,0,0,0,0,0,0,0,0,0,0.231198674186568,0,0,0,0,0,0,0.0383219200029773,0,0,0.0410755488968616,0,0,0,0.114086045599073,0,0,0,0,0,0,0.194654411885665,0.0755979968753783,0,0,0,0,0,0.0784581305715875,0,0,0,0
X601939.CH.EQUITY,0.110577834880641,0,0,0.336302650775151,0,0.242890633304861,0,0,0,0,0,0,0,0,0,0,0,0.0226916945528504,0,0.015874685601736,0,0,0,0,0,0,0,0,0.0534835859402827,0,0,0,0.116828975635647,0,0,0,0,0.0165430734325806,0,0,0,0,0,0,0,0,0,0,0,0,0.0453033771889489
X601288.CH.EQUITY,0.0134809321343382,0,0.290118257437639,0,0,0,0,0,0,0.213824416188516,0,0,0,0,0,0,0,0,0.0506426904822224,0,0,0,0,0,0.0126988232248891,0.22336197008932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730946872261891,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0221802961627284,0,0,0,0,0,0.456682347934967,0,0,0,0,0,0,0.0896484285725986,0,0.170919052630792,0.122772891018279,0,0,0,0,0,0,0.255336753620818,0,0,0,0,0.0613914776135292,0,0,0,0.0406765787601366,0,0,0,0,0,0,0,0,0,0,0,-0.755210060047087,0,0,-0.175720585001673,0.15782539078935,0
X601988.CH.EQUITY,0,0,0.10396131887007,0,0.035893351024127,0,0,0,0,0,0,0.0602270121959942,0,0.0493953360442424,0,0,0,0,0,0,0,0,0.621048092491356,0.0185374984537019,0,0,0,0,0,0.108202749382704,0,0,0,0,0,0,0,0,0,0.0519439948625535,0,0,0,0,0,0,0,0,0,0.0903850626918994,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0246896203552043,0,0,0,-0.023026920432246,0,0,0,0,0,0.0753475223225,0,0,0,0,0,-0.0077909301602462,0.70055893913629,0,0,0.0287380803816776,0.097549830159422,0,0,0,0,0,0,0,0,0,0,0,0.0667842044663806,0,0,0.049755463326068,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.264123840799578,4.33680868994202e-19,0,0.186334841505248,0,0,0,0,0.0846067598259779,0,0,0.0714199908473081,0,0,0,0,0,0,0,0.0161273457000976,0,0,0,0,0,0,-0.0347498747544572,0,0,0,0,0,0.0259852642900686,0,0.0280976790060144
X601628.CH.EQUITY,0,0.162573905683963,0,0,0.0108859113984418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457941963417997,0,0,0,0,0,0,0,0.152230624371125,0,0,0,0,0,0,0,0,0,0,0.369345304813606,0,0,0,0.215498902015958,0.064680575629408,0,0,0.0187902699470134,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0676119538693881,0,0,0,0.140843628974852,0,0,0,0,0,0,0.206910812174729,0,0,0,0,0,0,0,0.2406889878801,0,0,0,0,0,0,0.077269320572403,0,0,0.00353726671917917,0.0355498649853806,-0.00736934706912696,0,0,0.0116186018358109,0,0,0.237369895003472,0,0,0,0,0.0335502202801325,0,0,0.0140368238259855,0,0,0
