,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.238163105277257,0.0834398574736987,0,0,0.240428136246469,0,0,0.0333275865849607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131396287444054,0,0,0,0.0692690519808424,0.01464053262181,0,0,0.0535503247244341,0.0867609416740773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.187546194717719,0,0,0,0,0.095658120126273,0,0.101919178692128,0,0.1631256350046,0,0.127008748625559,0,0,0,0,0.228094809106863,0,0,0,0,0,0,0,0,0.11353844199342,0,0,0,0,0,0,0.0188715843421832,0,0,0,0,0,0,0,-0.104705387288119,0,0.0665950606928413,0.0464008197127455,0,0,0.0578813033404222,0,0
X600036.CH.EQUITY,0,0.08573295542925,0,0,0,0.0673834265648655,0,0,0,0,0,0,0.0694428350927749,0,0,0,0,0,0,0,0,0,0,0,0.0937047642428982,0.103414128090727,0,0.151970140936204,0,0,0,0,0.120081262644404,0,0,0,0,0,-0.0544642406732307,0,0,0,0,0,0,0,0,0,-0.0516225694669799,0.283570122341284,0,0
X601939.CH.EQUITY,0.625276555615838,0.170571487329645,0,0,0,0,0,0,0,0,0.0631942319550206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938704784275479,0,0,0,0,0,0,0,0,0,0,0.174583679662207,0,0,0,0,0,0,0,0,0,0,0.0952621943856602,0.00539219574018655,0
X601288.CH.EQUITY,0,0,0,0.177822978754815,0,0,0,0.439928512132705,0,0,0,0.00551571164520425,0,0,0,0,0,0,0,0,0,0,0,0,0.0560001235049583,0,0,0.0697985191217377,0,0,0,0,0.104752206056047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357384178193847
X1299.HK.EQUITY,0,0,0,0,-0.0539085758995711,0,0,-0.0692720968397425,0,0.187661546214999,0,0,-0.0023460786136576,0.0505821898052601,0,0,0,0,0,0,0,0,0,0.124225135757608,0,0,0,0,0,0,0,0,0.0825229426396634,0.0152727821361969,0,0,0,0.00843000818087569,0,0.172376010869298,0.15694100743757,0,0.0906518082719024,0,0,0,0,0.298945796124615,0,0,-0.106957797562617,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0513522570893448,0,0,0,0.450778043213765,0,0,0,0,0,0,0.0689551279886039,-0.034575811605778,0,0,0,0,0.222058134384813,0,0.0472963755469193,0,0,0,0,0.0170014120144871,0,0,0,0,0,0,0,-0.104960757868886,0,0,0,0,0,0,0,0.116089189794267,0,0,-0.0473045352968833,0,0.123884455759451,0,0,0,0,0,-0.0836652574813206
X5.HK.EQUITY,0,0.227179647342191,0,0.0747084484242302,0,0,0,0,0,-0.0983349248109187,0.0514610045897881,0.0612820177580305,0,0,0,0,0,0,0,0,0,0,0,0.230783180084146,0,0,0.118085727856635,0,0,0,0,0,0,0,0,0,0,0,0.251497900171906,0,0,0,0,0,0,0,0.0538128313057875,0,0,0,0,-0.0524257258220329
X388.HK.EQUITY,0,0,0,-0.19149007537078,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0865284599433044,0,0,0,0,0,0,0,0,0,0,0,0.0890695095490949,0,0,0,-0.189015939706072,-0.157357931451264,0,0,-0.136746250900935,0.236238438353505,0,0,0.164711202970925,0.020862364980771,0,0,0.264182237816652,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00402578089720174,0.099466032042925,0,0,0,0,0,-0.127389817309759,0,0,0.509569550792752,0,0,0,0,0,0,0,-0.0920427617295249,0,0,0,0,0,0,0.0936008785751763,-0.0213491598376383,0,0.0973925058937547,0.159388015284731,0,0,0,-0.0639980479659802,0,0,0,0,0,0,0,0,0,0,0.0590684644008038,0,0,0,-0.0124701440882442,-0.0375092442021515
X601658.CH.Equity,0,0,8.67361737988404e-19,0,0,-0.0270039241185197,0,0.421347570288363,0.0301803575335408,0,0,0,0,0.20446533802719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.432398804811573,0,0,0,-0.0450734392715552,0,0,0,0,0,0,0,0.176090847638533,0,0,0.30841764228702,0,0,0,0,0,-0.047053273544407,0.0896975904833636,-0.0701389595775842
X000001.CH.EQUITY,0,0.138017883964715,0.13697126270038,0,0,0.189109773374558,0,0,0,0,0.45885261881909,0,0,0,0,0,0.0726665564355373,0,0,0,0,0.137314196717183,0,0,0,0,0,0,0,-0.0779705831864452,-0.0634852242200608,0,0,-0.098230925842855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533203187373828,0,-0.0292326859023714,0.175928969811964
X601601.CH.EQUITY,0,0.361150956130967,0,0.13934430179838,0,0.189676036253031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473015791404687,0,0.121444082139617,0,-0.0728281382199131,0,0,0,0,0.206113017922205,0,0,0,-0.068832097413212,0,0.273087408966261,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0572102709795646,0,0,0,0,0,0,0,0,0,0,0,0.139725162321661,0,0,0.123361408765975,0,0,0.198326246182195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212027469020799,0,0,0,0,0,0,0.129853026829037,0,0,0,0.235381474158546,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.123144061000643,0,0,0,-0.038353031167703,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0287380128211543,0,0,0.259173660320174,-0.179281120457078,0,0,-0.0233283282770253,0,0.0117536297044367,0.662254604661701,0,0.0597580737923731,0,0,0,0,0.0156173897187587,-0.02986010384855,-0.0024925346989623,0,0,0,0,0,0,0,0,0,0,0
