,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.014666541277673,0,0.151890126786586,0,0.0111789529970234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675468534796781,0,0.259330951097092,0,0,0.0584182495918444,-0.124469897346032,0,0,0,0,0,0.269338233015399,-0.19366307108564,0,0,0,0,0,0,0,0,0,0,-0.139057871145244,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.075880514684509,0,0,0,0,0.0388726629487713,0,0,0,0,0,0,0,0,0.439744273027493,0,0,0,0,0,0,0,0,0.103385280935329,0,0,0,0,0,0,0,0,0.198001178707353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13834543003554
X601939.CH.EQUITY,0,0,0,0.853505939085376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761005700046071,0,0,0,0,0.113317565921491,0,-0.0324514549717864,0,0,0,0,0,-0.0260002834714869,0,0,0,0,0.0516314278575616,0,-0.0437411039806747,0,0,0,0,0.0386601365476813,0,0,0.0378680225822699
X601288.CH.EQUITY,0.0234258432530271,0,0.866022548504989,0,0,0,-0.0723005876579747,0,0,0,0,0,0.0227501035121812,0,0,0.0640759529587502,0,0.131222611621115,0,0,0,0,0,0,0,0.0387910450492174,-0.0391510295894915,0,0,0,0.00938034244827285,0,0,-0.0288269835511704,0,0,0,0,-0.124989040931961,0,0,0,0,0,0,0,0,-0.0260803486424744,0,0,-0.0276975437609414,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.152523870911094,0,0,0,0,0,0,1.12303839204618,0,0,0,0,0,-0.10530824445731,-0.0604520040220744,0,0,0.0762621304073961,0,0,0,0,0,0,0,0.00774287099075164,0,-0.213095730865887,0,0,-0.149546999882138,0,0,0,0,0,0,0.0449726841721689,0.0915167194651205,0,0,0,0,0.0218224858620011,0,0.22592172866003
X600036.CH.EQUITY,0,0,0.280327591995909,0.0981279615477422,0,0,0,0.0167657030819749,0.0194294600367325,0,0,0,0,0,0,0,0,0,0,0.0265164703154687,0,0,0,0,0,0.0662505678292025,0,0,0,0.103887857144294,0,0,0,0.363460788842799,0,0,0,0,0,0,0,-0.0559614410148207,0,0,0.0629685596501809,0,0.0708254146336983,0,0,0,0.064188055661515,0
X601628.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0525761335989243,0.0354266503366789,0.73121623466572,0,0,0,0,0.0354907222653466,0,0,0,0,0,0.131107764746455,0,0,0,0.0224968509079527,0,0,0,-0.115894707021686,0,0,0,-0.0333077996234742,0,0,0.152092610162063,-0.0136969870603935,0,0,0.0952587890667753,0,0,0,0,0,0,0,0,0.063451288972534,0.142258295887833
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.184092165271414,0,0,0,0,0,0,0,0,0,0,0,0.146586947927234,0.0815024377569595,0,-0.14484967662217,0,0,0,0,0,0.00915547117158737,0.162991392872164,0,0.179954294185231,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.450365382718884,0,0,0,0.102371579877836,0.0105695316270429
X5.HK.EQUITY,0,0,0,0,0,0,-0.152227914120568,0,0,0,0.0754401884021951,0,0,0,0,0.28729660036423,0,0,0,0,0,0.182719351659127,0,0,0.288450913095195,0.0338856477388381,0,0,0,0,0.0868966834402428,0.0419742907845487,0,0,0,0,0.134979513527575,0,0,-0.162137204636716,0,-0.0642526581421512,0,0.122420595946841,0,0,0,0,0,0,0.142645034256481,-0.0906233573160033
X601658.CH.Equity,0,0,0,0.233515200365767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219850648969381,0.074252791207452,0,-0.145552742400115,0,0,0,0,0,-0.129692053634542,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.403385216935935,0,0,0.0563289003117707,5.42101086242752e-20,0,0,1.73472347597681e-18,0,0
X388.HK.EQUITY,0,0.0118370716936674,0,0,0,0,0.350380161291749,0,0,-0.231088555992065,0,0,0.00460987955289891,0,0,0,0,0,-0.126739290555657,0,0,0.098515664294828,0,0,0,0,0,0.282149672429268,0,0,0.15267111681476,0,0,0,0,0,0,0,0.167062317781167,0,0,0,0,0,-0.1506902768941,0,0.122001193408638,0,0,0,0,0.0757042561903685
X600030.CH.EQUITY,0,0,0,0,0,0,0.120036105180672,0,0,0,0.0600904331634105,0,0.0530536283300709,0,0,0,0.306111929189006,0,0,0,0,0,0,0,-0.0143084468399842,0,0,0.0280996097071097,0,0,0,0,0.469586183423703,0,-0.0399342140364263,0,0,0,0,0,0,0.0201548624159324,0,0,0,-0.0332504664327553,0,0,0,0.0259574373592021,0,0
X601328.CH.EQUITY,0,0,0,0.114353601674229,0.0131190175650755,0,0,0,0,0,0,0,0,0,0.0466688618802228,0,0,0,0,0,0,0,0.358190104111368,0,0,0,0,0,0,0,0.00749433757039057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169788801867156,0,0,0,0,0.0350956768878831,0,0
X601166.CH.EQUITY,0,0,0,0,0.576907416277047,0.011015010925107,0,0,0,0.0455730015160664,0,0,0,0,0.0970902982061475,0.0724903706203884,0,0,0,0,0,0,0.0262906960007588,0,0,0,0.0366761222409791,0,0,-8.67361737988404e-19,0,0,0,0.0864206185083588,0,0,0,0,0,0,0,-0.0292892452633799,0,0,0,0,0,0,0,0.0320431486485446,0,0
X600000.CH.EQUITY,0,0.0355178645835612,0,0.0431999239181823,0,0,0,0.0382022706093104,0,0,0,0,0.169178711730019,0.479357553025748,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0805969317287393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0883526517310054,0,0,0,0,0,0.033291702432001,0,0,0,0,0,0,0,0,0.0735938258863424,0,0,0,0,0,0,0,0,0.0597217528125239,0.125740275297143,0.0883312237615267,0,0.169801428235134,0.145465096798807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605271420579301,0,0,0,0,0,-0.084681812895047
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0857987428669475,0,1.73472347597681e-18,0.553855248099368,0,0,0,0,0,0,0,-0.023379031484004,0,0,9.07985789171725e-05,0,0,0,0,0,0,0,0,0,0,-0.158083956392993,0,0.209130470380522,0.0135761195764503,0,-0.055569236791209,0,0,0.00726695943678499,0,0,0,0,0,0,0.097376767990882,0,0,0
X601319.CH.EQUITY,0,0,0,0.226443809818473,0,0,0,0,0,0,0,0,0.0113835401620436,0,0,0.0704644206038802,0,0,0,0.156469782236698,0,0,0,0,0,0,0,0,0,0,0,0,0.0578744550682953,0,0,0,0,0,0,0,0.271203666329216,-0.0326464923245737,0,0,0,0,0,0,0.19923263808434,0,-0.0782111831040915,-0.00817508240205155
X000001.CH.EQUITY,0,0.0809238595427913,0,0,0.111866238139253,0.0987681618458883,0,0,0.0847534968518299,0,0,0,0,0.00424014360094708,0,0,0,0,0,0.0885953179273398,0.0561065252477626,0,0,0,0,0,0,0,0,0,0,0,0,0.215798824041743,0,0,0,0.0760799451571807,0,0,0.0546524398288198,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.000842904032075646,0
X601601.CH.EQUITY,0,0.382075141859341,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0498754338120957,0,0,0,0,0,0,0,0,0,0.15520108538073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455152315639217,0,0,0,-0.0271086444681306,0,0.135325454796324,0,0,0,0,0,0,-0.0592504585814798,-0.117327331609806
X16.HK.EQUITY,0,-0.04169118158258,0,0,0,0,0,0.23620400983549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786703432390185,0,0.108582931317254,0,0.17068899144596,0,0,0,0,0,0,0,0,0,0,-0.00849781771076787,0.26956366089582,-0.00788210439663129,0,0.0309396040169126,0.207523428616453,0,0,0,-0.0885621749081447,0
X688.HK.EQUITY,0.132040450573116,0,0,0,0,0,0,0.158015989490575,0.00509846680407231,0,0,0,0,0,0.0772222637616052,0.0499766715616219,0,0,0,0,0,0,0,0,0,-0.185048011750006,0.0629322423759607,0,0.666779298439138,0,0,0,0,0,0,0,0,0,0,0,0,-0.00397399170998243,0,0.146581570616877,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0419325964858873,0,0,0,0,0,-0.128648993326495,0,0,0,0.156609814921214,0.153318961605304,0,0,0,0,0,0,0.123973188266392,0,0,0,0,0,0.117224868246096,0,0,0,0.0662046924020876,0,0,0.106212524871438,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395737033174143,0.345291847348415,0,0,0
X601998.CH.EQUITY,0.169857599476619,0,0,0,0.432048701880549,0,0,0,0,0,-0.0470561126795378,0,0,0.129965035355572,0,0,0,8.67361737988404e-19,0,0,0,0.0542962521804708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058690761997161,-0.0662418540936831,0,-0.113289565425689,0,0,0.294524250608008,0,-0.0902649514285227,0
X11.HK.EQUITY,-0.035548117815141,0,0,0,0,0,0,0.0198920291741521,0.390995944611108,0,-0.134973186340867,0,0,0,-0.0350772927179395,0,0,0,0,0,0.226594602612833,0,0,0,0,0.103868974391123,0,0,0,0,0,-0.179473630954288,0,0.0677807553723952,0,0,0.0682921154614577,0.214596141782255,0,0.01521768280154,0,0,0,0,0,0,0,0,0,0,0.0401187629358518,0.0221482960965822
X2388.HK.EQUITY,0,0,0,0,0,0.0367729531086211,0,0.072322916174592,0,0,0,0,0,0,0,0,0,0,0.0362680279442856,0,0,0,0,0,0.233620802059929,0,0,0,0,0,0,0,0,0,0,0,0.202082509249346,0,0,0,0,0,0,0,0,0,0.3741021974543,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.0337619971898469,0.381713965128653,0,0,0.164573317909163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696772348148605,0,0,0,0,0.0811673102416761,-4.33680868994202e-19,0,0.307232936395141,0,0,0,0,0.115223337714452,0,0,0,0.0402734063954969,0,0,0,0,0,-0.190831771241006
