,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.23607930492717,0,0.138060732263671,0,0.0317217828410601,0,0,0.250273924358707,0.0690795836625861,0,0.0952837633842519,0,0,0,0,0,0,0,0.0758021643903043,0,0,-0.0857475459098582,0,0,0,0,0,0,0,0,0,0,0,0,0.0634012467178354,0,0,0,0,0,0,0,0,0,0.0416334280361979,0.0264508332902619,0,0,0,0,0
X601939.CH.EQUITY,0.483664086300715,0,0,0,0,0,-0.0479897305182246,0,0,0.0165611142439996,0.192372918572517,0,0.229710294676876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149537724849881,0,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0,0
X601288.CH.EQUITY,0.346371865938266,0.0459688850960726,0,0,0.402132600158695,0,0,-0.0315288204119132,0,0,0.0627197471929951,0,0,0,0,0.114510185284719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211046237181502,0,0,0,0,0,0,0,0,0,0,0.0134511113460635,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0874307553732644,0,0.289779851341995,0,0,0,0,0,0,0.249452010182262,0,0,0.100291814505085,0,0,0,0,0,0.143472933318445,0,0.0690943623417434,0,0,0,0,0,-0.00853435617226306,0,0,0.0215060929219815,0,0,0,0,0,0,0,0,0.0445663153824274,0,0,0,0,0,0,0,0.0532787829081073,0,0,-0.0029503945798099,0
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0,0
X5.HK.EQUITY,0,-0.188038791543426,0,0,0,0,0,0,0,0,0,0,0,-0.0168892670163393,0,0,0,0,0,-0.331259273304045,0,0.188399638903877,1.15043915190501,0,-0.775563647321879,0,-0.0146407284522306,0.461219129182272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420969502608407,0,0,0,0,0,0,0,0,0.118280863507268,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0907286854354006,0,0,0,0,0,0,0,0,0.0284472893102072,0,0,0.246279722069842,0,0.345023762991334,0,0,0.060238811597134,0,0,0,0,0,0,0,0,0,0,0,0.0125581825083746,0,0,0,0,0,0,0,0,0,0.0721548864173187,0
X601658.CH.Equity,0,0.11366574285599,-0.271792238254782,0.29792024761091,0,0,0,0.120388959564522,0,0,0,0,0,0,0,-0.205416841757169,0,0,0,0,0,0.0386880776212885,0,0,0,0,0,0,0.679208763113464,-0.0531060575911801,0,0,0,0,0,0,0,0,0,0,0,-0.129549144143355,0,0,0,0.728924761131311,0,0,0,-0.101054285010222,0.0595323185141206,0
