,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X600000.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.130597862398757,0,0,0,0,0,0,0,0,0,0,-0.121319765751125,0.586989735172953,0,0.843912374155805,0,0.0550102876573697,-0.113665703510612,0,0,-0.129936386545514,0,0,0.00432040914669483,0,0,-0.0864981367562719,0,0,0,-0.345137254478651,-0.0628325853107422,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0.139965389443454,0,0,0,0,0,0,0,0,0.073753340173824,0,0,0,0.279841154771256,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.118570926761155,0,0,0,0,0,0.260364463624904,0,0,0,0,0,0,0,0,0.0419259207032556,0,0,0,0,-0.0208157123563359,0.118971072111499
X601939.CH.EQUITY,0,0,0,0.787638817164336,0.0698133908946989,0,0.0588622820452825,0,0,0,0,0,0,0.029845678617895,0,0,0,0,0,0,0,0,0.00385125000659973,0.0069268783613517,0,0,0,0,0,0,0,0.0753554131350379,0,0,0,0,0.00354730586877569,0,0,0,0,0,0,0,0,0,0,0,0.0341042753168986,0,0,0
X601288.CH.EQUITY,0.0273994389812171,0,0.896922143299213,0,-0.0663376528856355,0,0,0,0,0,0,0,0,0,0.0055163475294151,0,0.0370448555961045,0.103750087735841,0,0,0,0,0,0,0,-0.0678808643815919,0,0.0495481208320567,0,0,0,0,0,0,0,-0.0993010384089083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327127707434551,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.780176756585076,0,0,0,0.0537983110028666,0,0,0,0,0,-0.0113102608413552,0.123502068818515,0,0,0,0,0,0,-0.0343815459465742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339038135021173,0,0,0,0,0,0,0.104343027123823,0.14670439013351
X601988.CH.EQUITY,0,0,0,0,-0.139755073955628,0,0,0,0.0156098624505976,0,0,0,0,1.15541079268329,0,0,0,0,0,-0.115316036135632,-0.0264017521288582,0,0,0.0761043364030392,0,0,0,0,0,0,0,0,-0.21826152587975,0,0,0,0,-0.185432452691337,0,0,0,0.0285914889170883,0,0,0.0779325157081488,0,0,0,0,0,0,0.216317891314363
X600036.CH.EQUITY,0,0,0.300551414843342,0.0739312412851572,0,0,0,0,0.0690236009347091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021362698156081,0.0661070644585642,0,0,0,0.43858460086398,0,0,0,0,0,0,0,0,0,0,-0.0272677757000664,0.0590282572225404,0,0.0658707991935042,0,0,0,0.0344745047749546,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.193745781399653,0.0161541981531159,0,0.132576615157125,0,0,0,0,0,0,0,0,0.0755081507395754,0,0,-0.211362952599626,0,0,0,-3.46944695195361e-18,0.0177046211814332,0.2662373015069,0,0,0,0.0383165391727941,0,0,0,0,0,0,0,0.0425376032351945,0.0916343819490408,0,0,0,0.4638812216762,0,0.0179214202684874,0,0.111993840099931,0.0510783090514393
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0312539873834474,0,0,0,0,0,0,0.393163178930797,0,0,0,0,0,0,0,0.441720724819301,0,0,0.117100032852674,0.0190625396141347,0,0.291635861748577,0.0177005810870044,0,0,0,0,0,0,-0.357100749211664,0,0,0.139332379868069,0,-0.0600027673879439,0,0,-0.110793625817682,0,0,0,0.168528303882808,-0.107486076405734
X388.HK.EQUITY,0,0,0,0,0.4743370735811,0,0,0,0,0,-0.219451288847825,0,0,0,0,0,0,0,-0.242701560471435,0,0,0.0920446461463152,0,0,0,0.25815851146603,0,0,0,0,0,0,0,0,0,0,0,0.239758773722583,0,-0.0729680631070585,0,-0.237724264780128,0,0,-0.0514677753287272,0,0,0,0,0,-0.0688149791524386,0.0236054297278637
X601658.CH.Equity,0,0,0,0.202438278200712,0,0,0,0,0,0,0,0,0.0861397944418482,0,0,0,0,0.19956577327652,0.0693459078621361,3.46944695195361e-18,-0.260726723098129,0,0,0,0,-0.0999369648125238,0,0,0,0.059474203363596,0,0,0,0,0,0,0,0,0,0,0,0,0.463252291981451,0,0,0,0,0,0,0.0348662591657172,0,0
X600030.CH.EQUITY,0,0,0,0,0.152700739257871,0,0,0,0,0,0,0,0,0,0.0387384463842332,0.160026075290877,0,0,0,0,0,0,0,0,-0.0290468689750513,0,0.0189838670094698,0,0.124052768767873,0,0,0,0,0.484083977884151,0.0956774556167272,0,0,0,0,-0.0704833644866675,0,0,0,0.0277364441726255,0,0,0,0,-0.0511521487946476,0.0520133720628022,0,0
X600000.CH.EQUITY,0,0,0,0.0179368600037921,0,0,0.0856830434561882,0.0415316869713387,0,0,0,0,0,0.484430843107383,0.170681542838856,0,0,0,0,0,0,0,0,0,0,0.0451974019688129,0,0,0,0,0.0236748982381537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018929233970017,0,0,0,-0.0153594288174348,0
