,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0542633425579064,0,0,0,0,0,0,0.0205375510932745,0,0.192347089216406,0,0,0,0,0.44032047773035,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.140808261989107,0.470033664130537,0,0,0,0,0,0,0,0,0,0.078853956655565,0.0317982102872317
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0367071643457138,0,0,0,0,0,0,0,-4.33680868994202e-19,0.286584049134316,0.0845120430954815,0,0,0,0.0375442069209191,0,0,0.101240219203878,0,-2.71050543121376e-20,0,0,-0.0100423442731091,0,0,0,0,0.225943523268132,0,0,0,0.222694832621831,0,0.0281661996385317,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.577729184654444,0,0,0,0,0,0,0,0,0.0138832418822019,0,0,0,0,0,0,0,-0.0975075803347216,0,0,0.142249771917292,0,0.0884809212825264,0,0,-0.0363020053582138,-0.387044045157919,0.125437478234229,0,0,0,0,0,0,-0.224561410334592,0,0,0,0,0.0359352425509475,0.533190908011894,0,1.73472347597681e-18,0,0,0,0.135893120293024,0,0,0,0.109006824055054
X601288.CH.EQUITY,0,0,0,0,0,0,-0.306303390454169,0,0.208196578972588,0,0.638563087133384,0,0.0412919734053416,0,0,0,0,0,0,-0.0162714665091497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384511617731127,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0584951439661738,0,0,0,0.173579420501594,0.367839587354201,0,0,0,0,0,0,0,0,0.0168249412382354,0,0,0,0,0,0,0,0,0,0.00166273560465811,0,-0.207365718549138,0,0,0,0,0,0,0,0,0.120142833375191,0,0,0.296171951020796,0,0,0,0,0,0,-0.0882769006465499,0,0.048547423348248,0,0
X601988.CH.EQUITY,0,0,0,0,0.283457685819847,0,0,0,0.0696470185171253,0,0.131029213140464,0,0,0,0.168823888757717,0,0.102954182158594,0,0,-0.0505863783688428,0,0,0,0,0.0734745177675044,0,0,0,0,0,-0.241968142018008,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0200151790057564,0.0956577589574221,0
X1299.HK.EQUITY,0,0,0,0,0.170070211517733,0,0,0,0,0,0,0,0,0,0,0.0357342048634902,0.173713154581629,0,0,0,0,0,0,0,0,0.0648772798953703,0,0,0,0.122848336209574,0,0,0.10118416814969,0,0,0,0.440622912479934,0,0,0,0,0,0,-0.183784019319358,0,0,0,0,0,0,-0.0307763331687831
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.537052899085073,0,0.251451152053607,0.044610241534777,0,0,0.0607020285976218,0,0.0311915812141725,0,0,0,0,0,0,0,0,0,0,0.0409481830095442,0.0132146296342124,0,0,0,0,0,0,0,0,0,0,0.206969595715578,-0.142404657290676,0,0.343674328927726,0,0,0,0,0,0,-0.111269542061501
X601628.CH.EQUITY,0,0.185224438161131,0,0.0783067809411786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135262453828091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183909999440006,0.132211207590389,0,0,0,0,0,0.150687543728021,0.0997170912031399,0.139612160925335,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.7037941430147,0,0,0,0,0,0,0,0,0,0,0,0.134430275743996,0,0,0,0,0,0,0.0364565954435407,0,0,0,0,0,0,0,0,0,0,0,-0.00880666842804197,0,0,0.02050762802098,0,0.00344319250679621,0,0,-0.18526758091291,0,0,0.0478906945247717,0
X601166.CH.EQUITY,0.148514952198997,0,0,0.227692820826336,0,0,0,0.066182064195684,0.00258273583560208,0,0,0,0,0.279076773122454,0,0,0,0,0.0291737779413271,0,0,0,0,0,0,0,0,-0.00976192955840167,0,0,0,0,0,0.181087081493103,0,0,0,0,-0.133327845841785,0,0,0,0,0,0,0,0,0,0,0.0163719783993825,0
