,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.114101658246469,0,0,0,0,0,-0.00170920830231536,0,0,0,0,0,0,0,0,0,0,0,0.134499137671911,0,0.376273112153855,-0.121031136596955,0,0.0668877623577011,0,0,0,0,0.23233006947123,0,0,0,0,0,0,-0.231396101693723,-0.031759685090319,0,0,0,0,0,0,0,0,-0.132397559621988,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.141522391212782,0,0,0,0,0,0,0,0.0738616254371886,0,0,0,0,0.281024679193898,0,0,0,0,0,0,0,0,0,0.118192529087022,0,0,0,0,0,0,0.26049412538093,0,0,0,0,0,0,0,0,0.0420144138474614,0,0,0,0,-0.020836278257538,0.119632736128328
X601939.CH.EQUITY,0,0,0,0.802616513496621,0,0.0376052727359362,0.0468614419491655,0,0,0,0,0,0.0347172862265934,0,0,0,0,0,0,0,0,0,0.0141999228894952,0,0,0,0,0,0.00569589428038391,0,0,0,0.0725552568667888,0,0,0,0,0,0,0,0,0,-0.00174465924572095,0,0,0,0,0,0.0111077080995807,0.0459601687199993,0,0.0103491844669067
X601288.CH.EQUITY,0,0,0.913455236849709,0,0,-0.0661772556293224,0,0,0,0,0,0,0,0,0,0,0,0.114829438569799,0,0,0,0,0,0,0,0,-0.0147874083868355,0.0594824954390445,0,0,0,0,0,0,0,0,0,0,0,-0.104131616450217,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0486300306685231,0
X601988.CH.EQUITY,0,0,0,0,0,-0.0580028210668317,0,0,0,0,0,0,1.08566198347338,0,0,0,0,0,0,-0.260840554516849,-0.221619636336921,0,0,0.124102449944531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847920954258215
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.777543894135862,0,0,0.0537312117384587,0,0,0,0,0,0,-0.0108879256216778,0.122931311367378,0,0,0,0,0,0,0,-0.034831126975291,0,0,0,0,0,0,0,0,0,0,0,0,0.034118400692079,0,0,0,0,0,0,0.103844735468144,0.147226618455075
X600036.CH.EQUITY,0,0,0.327311825589312,0,0,-2.71050543121376e-20,0,0,0,-0.0219517675880279,0,0,0,0,0,0.171835178897638,0,0,0,0.0308612032750152,0,0,0,0,0,0,0,0.130733995493853,0.110577201570203,0,0,0.275789935960306,0,0,0,0,0,0,-0.0281727004662216,0,0,0,0,-0.0101504302386117,0.0346892688140604,0,0,0,0,0,0.0805806005521813,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.215491324262623,0,0,0.139462244471545,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.229599669139581,0,0,0,0.0695696398642409,0.0612350764385264,0,0.248900586294698,0,0,0.00936103545934967,0,0,0,0,0,0,0,0.130858197596677,0.0115206197443645,0,0,0,0.392920353107735,0,0,0.0486111366963165,0.107191776248318,0.0142000648418772
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382030416794715,0,0,0,0,0,0,0,0,0.46679815435871,0,0.0818288661115802,0.00514830532170938,0.297036617977447,0,0,0.0120493554415893,0,0,0,0,-0.330971306007897,0,0,0,0,0.125098535777964,-0.0813415636460175,0,0,-0.0708545791789233,0,0,0,0.155379050067262,-0.120281878374983
X388.HK.EQUITY,0,0,0,0,0,0.458122177723292,0,0,0,0,0,0,0,0,0,0,0,0,-0.433012897569085,0,0,0.123628041240361,0,0,0,0,0.267949055511319,0,0,0,0,0,0,0,0,0.19074657782206,0,0,-0.0514737443064885,0,0,0,-0.214520892527143,0,0,0,0.00485982050687689,0,0,0,-0.0398810173049248,3.46944695195361e-18
