,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.0572715193776124,0,0.139704419874135,0.178332253420345,0,0.351064465765767,0,0,0,0.000611954155507182,0,0.133058937422604,0,0,0,0,0,0,0,0,0,0.0119769872351829,0,0,0,0,0,0.104097239006329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.167374181544297,0,0,0,0,0.00035803136973756,0,0,0.24546562084643,0,0,0,0,0,0.0592428631399054,0.164753895302167,0,0.040350912586185,0.165184603610363,0,0,0,0,0,0,0,0.00334659408041503,0,0,-0.104252508293324,0.0757749037838882,0,0,0,0,0,0.108405720630153,0,0.100454334290782,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353589106286086
X601939.CH.EQUITY,0.255397534428604,0,0,0,0,0,0,0,0,0,0,0,0,0.415751496331882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201765165302847,0.102971710206159,0,0,0,0.0188511311010444,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.343958482357374,0,0.0265277398184353,0,0,0.487915978763394,0,0,0,0,0,0.00729819105892485,0,0,0.0356594865948265,0,0,0.00910327069105781,-0.0255900462674306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100401279126062,0,0,0
X5.HK.EQUITY,0,0,0,-0.019912384317199,0,0,0,0.152507717573968,0,0,0,0,0.163217434709063,0,0,0,0,0,0,0,0,0.245883379135015,0.838355511065009,0,0,0,0.228808196158996,0,0,0,0,0,0,0.0396216548291453,0,0,0.0689210131957261,0,0,0,0,0,-0.296172704054365,0,-0.107744383786314,0,0,0,0,0,0,-8.67361737988404e-19
X601988.CH.EQUITY,0,0.0592365905444547,0,0,0,0,0,0,0,0,0.107909899872057,0,0,0,0,0.219798901139271,0,0.0740038067069534,0,0,0,0,0,0.220160804844704,0,0,0,0,0,0,0,0.103797228963248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136932259877476,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.117636210041392,0,0,0,0.267543576601326,0,0,0,0.166832843304878,0,0,0,0,0,0,0,0,0,0,0.0482798063058699,0,0,0,0.161331933983337,0,0.150334972627419,0,0,0,0,0.0358544196269164,0,0,0,0,0,0,0,0,0,0.0241657513831931,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119853679763664,0,0,0.141538998172958,8.67361737988404e-19,0,0.2785337658924,0,0,0,0.0933519250338613,0,0,0,0,0,0,0.00847144248146915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.399131910320248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109545229180076,0,0,-2.77555756156289e-17,0.116284618113533,0,0,0,0.140628943744302,-0.0362346391475232,0,0,0,0.0130138030191042,0.258808099909977,0,0,0,0,0.116153107106721,0,-0.0463643248364948,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.295822750177951,0,0,0,0,0,0.236708171043395,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116620748237621,0,0,0.203040242285855,0,0,-0.120786036521013,0,0.25341609139391,0,0,0,-0.0382398118789044,0,0,0.848568868706838,0,0,0,0,0,0.328624189543633,-0.293178184680829,-0.175582851807471,0,0
X601328.CH.EQUITY,0,0,0.078397584767726,0.00838724522052042,0,0,0,0,0,0,0,0,0.0278008779896507,0.433856360215505,0.0631956151713552,0,0,0,0,0,0,0,0.028245428151047,0.175711563502566,0.133696592227041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199867262058336,0,0,0.0407276416377215,0.00786552767996608,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.288879435024,0,0,-0.0166047560794306,0.365660074590283,0,0,-0.0581069968182818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0814223061297326,0,0.0117753746485454,0.501957320540309,0,0,0,0,0,0,0,0,0.0587034403043141,0,0,0,0,0,0,0.0852531995832422,0,-0.180187824884873,0,-0.00956343226873245,0.0277157034116599
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0498395629573791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145978675009003,0.563346907214189,0,0,0,0,0,0,0,0.0150131738298234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.32426107052629,0.153198609708155,0,0,0,0.0311382734325266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527871245937067,0.137043915265409,0,0.133436143700716,0,0,0.208392464740464,0,0,0.00697946958637633,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.104267239123679,0,0,0,0,0,0,0,0.121792581936405,0,0,0,0,0,0,0.239719722191869,0,0,0,0,0.0373929689999646,0,0.0867092779946873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160284534989543,0,0,0
X000001.CH.EQUITY,0,0.0319719094287577,0,0,0,0.0353391641383963,0.0854608038019047,0,0,0,0,0.231108064694554,0,-1.38777878078145e-17,0.07859393307358,0,0,0,0.00349002388337019,0.096616156592981,0,0,0,0,0.2099638819923,0,0,0,0,0,0,0,0,0,0,0,0.179017683423057,0,0,0.095675694378685,0.012687030493846,0,0,0,0,0,0,0,0,0,0,0
