,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.386946059800608,0.232705977080915,0,0.193566976991215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109827870658807,0,-0.0985322184297652,0,0,0,0,0,0,0,0,0,0,0,0.25770512544275,0,0,0,0,0.0130983330117448,0,0,0,0,-0.149870775441804,0,0,-0.199729813210228,0,-0.05727802492439
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00404915943917357,0.104803935580214,0,0.0453455485199114,0,0,0.332607293363491,0,-0.0176638604429752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751655959185711,0.306444432982592,-0.048636066132165,0.0692102575252676,0,0.23971695247153,0,0,0,0,-0.0988320641032569,0,0
X601939.CH.EQUITY,0.296302749265169,0,0,0,0.0883479401278915,0,0,0,0,0,0,0,0,0.113519129475064,0,0,-6.93889390390723e-18,0,0,0,0.0382159909571525,0,0,0,0,0.294135859725125,0,0,0,0,0,0,0.131672799519837,0,0,0,0,0,0.00151296486606763,0,0,0,0.0301022708883434,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.134901843450418,0,0,0,0,0.0441795474807587,0,0,0.0710328134611842,0.0896467348697871,0,0,0,0,0,0,0,0,0,0,0.100965995462186,0,0,0,0,0.130025634477557,0,0,0,0,0,0,0,0,0.0464197888691141,0,0,0.0788065936985007,0,0.0670453953778537,0,0,0,0.27170773413794,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0808955129823451,0,0,0,0,0,-0.0149014742433338,-0.0765138349995451,0.399869104655187,0,0,0,0,0,0,-0.0530771079011683,0.290681593829886,0,0.166167566342036,0,0,0.366212212121142,0,-0.132643496999319,0,-0.0291286135133133,-0.0258246057960586,0,0,0,0,0,-0.161480938033605,0,0,0,0,0,0,0,0.181227076538711,0,0,0,0,-0.295763370664332,0,0,0.270631750726047,0
X601988.CH.EQUITY,0.0369766663783903,0,0,0.304156151304938,0,0,0,0,0,0.185814333753169,0.170546726337643,0,0,0,-0.082069635650664,0,-0.0111702101633419,0,0,0,0,0.110313076251275,0,0,0,0,0.138320750540452,0,0,0,0,0,0,0,0.0223152114208693,0,0,0,0,0.0785132325973048,0,0,0,0,0,0,0,0,-0.0523036265887165,0.0487800636420366,0.111839228428021
X600036.CH.EQUITY,0,0.248882552453946,0,0,0,0,0,0,0,0,0,0.0544165968773199,0,0.0837861845874797,0,0,0.0479348058242401,0,0.0336241657453245,0,0,0,0,0,0,0,-0.0796438899341695,0,0,0,0.0318090346913875,0.230948341208187,-0.157891943689048,0,0.129602767931857,0.042640871864141,0,0,0,0.189142702052761,0,0.0144979289974979,0,0,0,0,0,0,0,0.217307507296121,0
X1299.HK.EQUITY,0,0.0314527106196832,0,0,0,0,0,0,0,0,0,0,0,-0.0932121283048456,0,0,0,0.287866568729063,0.144804421948086,0,0.289793643651352,0,0,0,0.212384727413478,0,0,0.025917453605279,0,0,0,0,0,0,0,0,0,0,-0.112676350973109,0,0,0,0,0,0,0,0,0,0,0,-0.1917815331614
X601628.CH.EQUITY,0,0,0,0.0643144329131572,0,0,0,0,0,0,0.0205575408423879,0,0.0122858967834787,0,0,0,0.179771605312523,0,0,0,0,0,0.0346030380237003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317577315635409,0,0,0,0,0,0,0,0,0,0.14822474539064,0
X601328.CH.EQUITY,0.0521384546643413,0.0282312183096579,0.0531986562903335,0.0137566819570838,0.11014945581974,0.382761707609178,0,0,0,0,0,0.15291130095519,0.0941791839465105,0,0,0,0,0,0,0,0,0.0217404775441818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776181792974509,0,0,0.094734308947818,0,0,0
