,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10208697535204,0,0.0615463410134846,0,0,0,0,0.172650368622344,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.109747712726278,0,0,0,0,0.116545419688506,0.225132218887899,0,0,0.0138125333497859,0.00982304309111198,0,0,0,0.0249815245766656,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121910335524487,0,0,0,0,0,0,0,0.0882126974495768,0,0,0,0.0915482170316404,0,0,0,0,0,0.574345019473411,0,0,0,0,0,0,0.0784260063492692,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.092425446100415,0,0,0,0,0,0,0,0.370274862416212,0.0396301164526507,-1.38777878078145e-17,0,0,0,0,0.111576803442851,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0743385291906822,0,0,0,0.111380389784268,-0.0868484017916204,0,0,0,0,0,0,0,0,0,0.0484240436184104,0,0,0,0,0,0,0,0,0,-0.10304469855493
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.176821819322759,0,0,0,0.226656169786249,0,0,0,0,0,0.164341845513844,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324460706344963,3.46944695195361e-18,0,0.0177816434011251,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0.0496714680266507,0.109895911384365,0,0,0,0.000574238002573724,0,0,0,0,0,0,0.233566358666002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673090166770864,0.403992950848422,0,0,0,0,0,0.014605428409498,0,0,0,0,0,0,0,0.0327946399911159,0,0,0.0719956892662493,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.164306008024439,0,0.00326480596250801,0,0,0,0,0,0,0,0,0,0,0,-0.0296230511262764,0,0,0,0.287937632309697,0.15006448182925,0,0,0,0,0,0,0,0.0812196367507663,0,0,0,0,0.0166048905473976,0.11869335678844,0,0,0,0.0886415687572528,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222641344938457,0,0,0.127852118774758,0,0,0,0,0.0409237264182669,0,0,0.134670019097663,0.00258221284047047,0.206817066672253,0,0,0.217323519168472,0.0259895406126303,0,0,0
X823.HK.EQUITY,0.315243450303603,0,0,0,0,0,0.0361789055588925,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117788053815851,-0.103065515184698,0,0.506084477820285,-0.146869538586568,0,0,-0.000224922079831882,0,0,0,0,0,0,0,0,0,0.112163942027306,0.0259434724976962,0.0546813197491705
X300059.CH.EQUITY,0,0,0,0,0,0.087538952695161,0,0,0,0,0,0,0,0,0.406687848748477,0,0.00705737497609593,0,0,0,0,0,0,0,0,0,0.0265747856990401,3.46944695195361e-18,-0.112660212616952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387004170677619,0,0,0,0,0.133996482561237,0,0
X601229.CH.EQUITY,0,0.00390801459302361,0,0,0,0,0,0,0,0,0,0,0,0.42648133752894,0,0,0,0,0,0,0,0,0,0.0129887398299404,0,0,0,0,0,0.108478917328124,0.0639457896634084,0,0,0.101165795687156,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.236166644490767,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.000371452557733593,0,0,0,0,0.297520288863971,0,0.00097635859180674,0,0,0.0852489806560197,0,0.17467170715121,0.145365582143681,0,0,0,0,0,0,0,0,0,0,0,0.0366088908454299,0,0,0,0,0,0,0,0,0,0,0,0,0.0174180037049141,0,0.144106540754948,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.381182546427163,0,0,0,0,0.261147686698774,0,0.0378729711198128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730861365807462,0,0,0.0149069892010723,0,0,0,0,0,0,0.114791721481127,0,0,0,0,0,0,0,0,0,0,0,0,0.0878463437032281,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993587598139785,0,0,0,0.0549689009130688,0,0,0.0634398876551725,0,0,0,0,0.0330871578471802,0,0,0,0,0,0,0,0,0.0602195138570714,0,0,0.278279462288589,0,0,0,0,0,0,0.273233139971773,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268435086133848,0,0,0,0,0,0,0,0,0,0,0.026632099314562,0,0,0,0,0,0,0.0308791535999089,0,0.359482463528869,0,0,0,0.00444801183943124,0.115350531039978,0,0,0,0.0864121750409889,0,0,0,0,0.108052639367568,0.0215772849192654,0,0.0370334476928608
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.221282441877665,0,0,0.00870677927855151,0,0,0,0,0,0,0.00554021392660532,0,0,0.0543556857343759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685341952725035,0,0,0.321970665574151,0,0,0,0,0,0.288137126206116,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0635433734866181,0,0,0,0.0884247816134765,0,0.0369299455647504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147792347420764,0,0,0,0.0745710449195001,0,0,0,0,0,0,0,0,0,0,0.568768880817258,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0332127243953559,0,0,0,0,0,0,0.0437114405819656,0,0.0537830611985625,0,0,0,0,0,0,0,0,0,0.0547582761571502,0,0,0,0,0,0,0,0,0,0,0,0.0932367470946568,0.3196620877489,0,0,0,0,0,0.357257852255876,0,0,0,0,0.0728527910339044,0,-0.000928239068120592,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159797849261981,0,0,0.106671819003323,0,0,0,0,0,0.00919659794524857,0,0,0,0,0,0,0.160867039708962,0,0,0,0,0,0,0.116628450693045,0,0.00169373867161915,0,0,0,0,0,0,0.422766435288026,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0.153079680661739,0,0.143417480800299,0,0,0,0,0,0,0,0,0.323298076331286,0.102637026016744,0,0,0,0,0,0,0,0.152732258908993,0,-0.369156785957028,0,0,0,0,0,0,0,0,0,0,0,-0.0529023875377806,0,0,0.22266849581585,0,0,0,0,0,0,0,0.338738563192724,0
FXI.US.EQUITY,0,0,0.30562912258258,0,0,0.967355661481438,0,0,0,-0.0167076532396638,0,0,0,0,0,0,0,0,0.0114499932723504,0,0,0,0,0,-1.03592822549812,0,0,0,0,0,-0.0438553411930062,0,0,0,0,0,0,0,0.0875403871663828,0.0288729801573143,0,0.11309694260096,-0.145923970962488,0,0,0,0,0,0,-0.0797825780984373,0,0
CN2YR,0,-1.09999953104824,0,0,0,0,0,0,0,0,0,0,-1.01491415315217,0.0311780245513235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186221451840682,0,0,0.292692687877764,0.265464218815444,0.29121028036775,0,0,0,0,0,0.870841375957768,0,0,0,0,0.474540599597566,0,0
