,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.158626142293457,0,0,0.27501970343954,0,0,-0.0654651167825356,0,0.219643883580232,0,0,0,0,-0.0489437719105975,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.112403547189603,-0.101589555196316,0,0,0,0,0,0,0,0,0,0.039194506560287,0,0,0,0,0,0,-0.0649879462092719,0,0,0,-0.00696845573482914,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.18000142995316,0,0.0732413944568875,0,0.290058052657564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793646784990803,0,0,0,0,0,0,-0.274097058197156,0.251498312350885,0,0.00112279341670112,0.208416808860446,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.457099098795635,0,0,0.0459300496208246,0.104475217978153,0,0,0,0.0419617535984933,-6.93889390390723e-18,0,0,0,0.154013224133908,0,0,0,0,0,0.0283181290554865,0.132403906980856,0.0132922499317166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308249121669208,0,0,0,0,0,0,-0.141867916673237,0,0,1.73472347597681e-18,0,0
X601288.CH.EQUITY,0.356946558052839,0,0.111885556661981,0,0,0,0,0,0.0494626762820892,0,0,0,0,0,0,0,0,0,0,0,0.0452710810331316,0,0,0,0,0,0,0,0,0,0,0,0,0.0623622821754537,0,-0.0457358335279114,0,0.153922511407567,0.0741502170837269,0,0,0,0.248656077329542,0,0,0,0,0.0680876925179324,0,0,-0.0621986761993384
X5.HK.EQUITY,0,-0.235068300319065,0,0.402790953328418,0,0,0,-0.154881445654369,0,0,0.203157763172725,0,0,0,0,0,0.0776858457118302,0.0926826417359296,0,0,0,0.488936078193617,-0.0786718189335766,0,0,-0.0371082707940058,-0.00703018036340382,0,0,0,0,0,0,0,0,-0.174352684959417,0,0,0,0,0,0.0994989272072714,0,0,0,0,0,-0.161513221483242,0,0.0374356614235901,0
X601988.CH.EQUITY,0,0,0.115461139524076,0.258057788113018,0,0,0,0,0.021341908520898,0.179034379253715,0.302119951232518,0,0,0,0,0,-0.114881318365396,0,0,0,0,0,0,0.269679281863376,0,0.0701845331733751,0,-0.210961142442898,0,-0.0150125713985461,0,0,0,0,0,-0.0784232030157519,0,0,0,0,0,0.0774558074889942,0,0,0,0,0,0,0,0.016275497253983,0.108296751744355
X600036.CH.EQUITY,0,0.0924538943603151,0,0,0,0,0,0,0,0,0,0,0,0.187021135650603,0,0.0831338966765836,0,0,0.043783439469744,0,-1.73472347597681e-18,0.0254092518664553,0,0,0,-0.0425203675348365,0,0,0,0,0,0.275287115738082,0,-0.0440091222131752,0,0,0,0,0,0.0586557085442537,0,0,0,0,0,0,0.268567133518558,0,0.157820180202541,0.136732576188074,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0645341248700256,0,0,0,0,0,0,-0.0651045656412418,0,0,0,0.0744425171172579,0.144301620297573,0,0.159402716251685,0.0787257588577111,0.114571754961246,0,0,0,0,0,0.179971127722929,0,0,0,0.0353706639366384,0,0,0,0,0,0,0,0,0,0,0,0,0.0782395007108924,0,0,0,0,0
X601628.CH.EQUITY,0,0.0864855880491913,0,0.416606436904873,0,0,0,0,0,0,0,0,0.0843750449541488,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0346415764933544,0,0,0.0184534621191986,0.011389775922109,0,0,0,0,0,0,0.108690714994531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874807172350164,0.133935745448506
X601166.CH.EQUITY,0,0,0.00201793958068268,0,0,0.212498474062957,0.0620478405325423,0,0,0,0,0,0,0,0,0.267645051374087,0,0,0,0,0,0,0,0,0,0.186806634834925,0,0,0,0,0,0.366493678114094,0,0.108318039137739,0,0,0,0,0,0,0,0,-0.103751343001991,0,0,0,0,0,-0.0469249827528096,0,-0.158237031686391
X601328.CH.EQUITY,0,0.0107429541183577,0.0298354271224563,0,0.0772458606141555,0.289631195074012,0,0,0,0,0,0.155718772163542,0,0,0,0.0137391712551374,0,0,0.0214074373514011,0.149537709820077,0,0,0,0.170559704725242,0.122896499994494,0,0.0100949508126822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809065362892119,0,0,0,0,0,3.46944695195361e-18,0,0
X600000.CH.EQUITY,0,0.105296026294459,0,0,0,0.0799128582818265,0.310870228008966,0,0,0,0.289639746863463,0,0,0.134779081672884,0,0,0,0,-0.0785542259376901,0,0,0,0,0.00534431790299762,0,0,0,0.0644507347881572,0,0,0,0.0093734516049479,0,0,0,0.0860339818526865,0,0,0,0,0,0,0,0,0,0.0310945451109388,0,0,0,0,0.10456048241427
X601319.CH.EQUITY,0,0,0,0,0.0396536638824279,0,0,0.0804516890752816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171250062271413,0.00647666343194908,0,0.0526844759799624,0,0,0,0.023708111593199,0,0,0,0.00583956097092048,0.197074180571104,0,0.0351616674999617,-0.0477383514526109,0,0,0,0,0,0.0550338288476021,0,0,0.285108418247148,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0907030763035929,0,0,0,0,0,0,0,0,0,0,0,0,-0.132853597735034,0,0,0,0,0,0.186924514721941,0,0,0,0.263951487631775,0,0,0.271881112755724,0,0,0,0,0,0,0,0,0,0,0,-0.1846391548276
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616275103994267,0,0,0,0,0,0,0,0.00431852150460777,0,0,0,0.149227425459356,0,0,0.394415143424106,0,0,0,0,0,0,0,0,0,0.105027930273586,0,0.20825537374924,0.0955140296704928,0,0,0,0,0.237362422271932,0,0,0,0.0222604420207894
X601601.CH.EQUITY,0,0.363324190190375,0.0795675821973013,0,0,0,0,0,0.0994950648222978,0,0,0,0,0.132491597550976,0,0,0.0156368958670738,0,0.193646388421708,0,0,0,0,0,0,0,0,0,0,0.0678591803165631,0,0,-3.46944695195361e-18,0,0,0,0,0,0.10801922381702,0,0,-0.11858899387073,0,0,0,-0.0898665518286491,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.0670812398939103,0,0,0,0,0,0,0,0,0.213739108055577,0,0.00576077018072139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19509779696781,0,0,0,0,0,0,0,0,0,0.178629076137259,4.33680868994202e-19,0.154029996805402,0,0.176690104421633,0,0,-0.130583351374385,0,0,0.178921485664327,0
X11.HK.EQUITY,0.309264597314949,0,0,0,0.0438471248685027,0,0,0.187522454602455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527516295658299,0,0,0,0,0,-0.232600739857073,0,3.46944695195361e-18,0,0,0,0,0.010773537461013,0,0,0,-0.0709980231180291,0,0,0,0,0,0,-0.056740826267602,-0.0866318010728672,0,0,-0.0396859347434643,0
