,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.146452441771133,0,0.0778620770717414,0,0,0,0,0,0,0.346171933428916,0.129631232566331,0,0,0,-0.137897399516076,0,0,0,0,0,0,0,0,0,0,0,0.00100867729625588,0,0,0,0,0.17225218174067,0,0,0,0,0,0,0,0,0.127799282126813,0,0,0,0.064111525205303,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0,0
X601939.CH.EQUITY,0.484105828602768,0,0,0,0,0.17893518154087,0,0,0,0,0,0,0,0.0590579337497609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375061821856513,-0.120865972619008,0,0,0.0496617951122314,0,0,-0.0474857388575331,0,0,0,0,0
X601288.CH.EQUITY,0.577995622204291,0.0534298760735921,0.173281290392084,0,0.00358102314608804,0.040129924358305,0,0,0.045166909024577,0,0,0,0,0,0.0219231809372729,0,0,0,0,0,0,0,0,0,0,0,0.00833808568299828,0,0,0,0,0,0,0.127856516148386,0.0526110979981981,0,0,0,0.103673700246049,0,0,0,0,0,0,0,0,0,0.103049005403783,0,0
X5.HK.EQUITY,0,-0.0566206114894233,0.104098674963579,0.0920790170976176,0,0.16560581971166,0,-0.0566422304700789,0,0,0,0.273937619228408,0,0,0,0,0,0.69101133495722,0,0,0,0,0,0,0,0,-0.19472752176249,0,0,0,0,0,0,0,0.0240636806841155,0,0,0,0,0,0,0,0,0,0,0.0865526202196175,0,0,-0.0597672569149408,0,0
X601988.CH.EQUITY,0.204792742469557,0,0.108295266940606,0.0940450296032462,0,0,0,0,0.0740898490774284,0.0782308426651506,0,0,-0.260127575430763,0,0,0,0,0,0,0,0.30091953120742,0,0.0739077227262806,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0472474509002901,0,0.141633188479463,0,0,0,0,0,0,0,0.0610956944091279
X600036.CH.EQUITY,0,0.153989420729369,0,0,0,0,0,0.0800981021650988,0,0,0,0,0,0.248794814944862,0,0.0482662648679635,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0.238893862361043,0,0,0,0,0.143226510961021,0,0,0,0.0465925337316637,0.104594107534121,0,0,0,0,0,0,0,0.00358764513291524,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0136996782386338,0.0357657210090223,0,0,0.216167759221974,0,0,0,-0.159160064748409,0,0,0.288193711212175,0.240776303597315,0,0,0,0,0.050355369663812,0,0,0,0.150367021538389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766779630364178,0,0.157129590092349,0,0,0,0,0
X601628.CH.EQUITY,0.287387364475984,0.289245656146668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473230567722312,0,0,0,0,0,0,0,0.0540769260375246,0,0,0,0,0,-0.0803736520818121,0.118181230125951,0,0,0,0,0,0,0,0,0,0,0,0.0824754771031079,0,-0.193669451768721,0,0,0.218308137337178
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0200614260234702,0,0,0,0.0381610256095281,0,0,0,0,0,0.307960177764248,0,0,0,0,0,0,0,0,0.0990439147253135,0.205428640095039,-0.0869046483211093,0.0457170828280751,0.194181784996043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121184000377718,0,0,0,0,0,0,0.00383892100026841,0
X600000.CH.EQUITY,0,0.0406490616057751,0,0,0,0.0968082507490998,0.186283981888237,-0.0356870268516579,0,0,0.287338919106765,0,0,0.109837033484455,0,-0.05421000427609,0,0,0,0,0.0328687224892575,0,0,0,0,0,0,0.195397957383639,0,-0.0202520361115847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378528601566021,0.196215560573167,0,0,0
