,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.466813412615966,0,0,0.416379408478818,0,0,0,0,0,0,0,0,0,-0.062269168020793,0,0,-0.0584413718303734,0,0,0.0192351434859903,0,0,0,0,0,0,0,0,0,0,0,0,0.226619840984429,0,0,0,0,0,0,0,0,0,0,-0.0953601403345665,0,0,-0.191721902909288,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0158089847701414,0,0,0,0,0,0,0.167839217062617,0,0,0.263828180222233,0,0,0,0,0,0,0,0,0,0,0,0.0373808858072626,0.0195911997931973,0,0,0,0.0881508991962075,0,0,0,0,0,0.356325954567917,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.174658421330528,0,0,0,0,0,0,0,0,0,0.0452037298333607,0,0,0,0,0,0,0,0,0,0.115794586244252,0,0,0,0.0300520088889114,0.399110199737925,0,0,0,0,0,0,0,0,0,0.109627280338258,0,0,0,0,0,0,0,0.0457965399931831,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0445991678269419,0,0,0,0,0.0757314907206027,0,0,0,0,0.0849553040887677,0,0,0,0,0,0,0,0,0,0.0638606288618676,0,0,0,0,0.148017710147829,-0.0411525569289107,0,0,0,0,0,-0.000286794200257773,0,0,0.0208326153528092,0,0.0108936570522085,0,0.262110761838811,0,0,0,0.237505422446531,0,0,0,0.0369557310668844,0,0,0
X5.HK.EQUITY,0,-0.0996320473505254,0,0,0,0,0,0,0,0,0,0,0,0,0.0526690552862747,0,0,0.107852787723503,0,0.378136650800556,0,0,0.367227902617343,0,0,0,0,0,-0.248107287481648,0,0,0,-0.0603446750058854,0,0,-0.00580072769041754,0,0,0,0,0,0,0,0,0,-0.0133624636723994,0,-0.10130600143868,-0.0719042890736775,0.22994310301384,0
X601988.CH.EQUITY,0.166132479549802,0.00332544374072961,0,0.38193377236406,0,0,0,0,0,0.105756034780169,6.93889390390723e-18,0,0.138440818819938,0,0,0,0,0,0,0,0,0.0668181887920583,0,0,0,0,0.0374822134872792,0,0,0,0,0,0,0.131488935012012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116960130346028
X600036.CH.EQUITY,0,0.267947432520454,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.109239584217874,0,0.0666317226470682,0,0,0.0206866406977061,0,0.0306073642026639,0,-0.00289988866190274,0,0,0,0,0,-0.0598532911082496,0,-0.0141968585090113,0,1.73472347597681e-18,0.242844736136753,0,0.121317923855595,0.0454314602265056,-0.179698318865167,0,0,0,0.205331770796853,0,0,0,0,0,0,0,0,0,0.218488582177703,0
X1299.HK.EQUITY,0,0.0423787073439682,0,0,0,0,0,0,0,0,0,0,0,-0.101526987244243,0.00524231876826244,0.015426828278687,0,0.282924618165992,0.165600873049516,0,0.293679259470194,0,0,0.233275402453296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127673060347284,0,0,0,0,0,0,0,0,0,0,0,-0.210838154463396
X601628.CH.EQUITY,0,0.189242802429623,0,0,0,0,0,0,0,0.0725479446199691,0,0,0,0,0,0,0.240223679235375,0,0,0,0.155115707764678,0,0,0,0,0,0,0,-0.10084355395365,0,0,0,0.111023392962424,0,0,0,0,0.100772103231367,-0.0591756026134506,0.147355167507371,0,0.0241148058997444,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.111436294048486,0,0,0.266934292579777,0.0944426035785691,0,0,0,0,0,0,0,0,0,0.273147750263801,0,0,0,0,0,0,0,0,0,0.10576888256639,0,0,0,0,0,0,0.315554513140847,0,0.121598489329893,0,0,0,0,0,0,-0.105073433508608,0,0,0,0,0,0,0,-0.0994842841024097
