,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.465199475163213,0,0,0,0.066587502270981,0,0,0.00888934208882654,0.117638012805059,0,0,0.165046533514827,0,0,0,0.0731185285832513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588790607639249,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0293819499637627,0.0982992457867919,0.265117138380099,0,0,0,0,0,0,0.0531210438831544,0,0.325176806934293,0.0889710900613006,0,0.064834591341192,0,0,0,0,0.0250941855825635,0,0,0,-0.0396394875886043,0,0,0,0,0,0,0,0,0,0.0508054306524646,0,0.0019488727351645,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.135622876682931,0,0,0.495805007096753,0.0910274802411714,0.0745367235165075,0,0,0,0.0668563724527002,0,0,0,0,0,-6.93889390390723e-18,0,-0.0336672922282073,0,0,0,0,0,0,0,0,0,0.199329475674463,0,-0.0106408700577753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454178867306246
X601288.CH.EQUITY,0,0,0.159538212412049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288738628780076,0,0,0.124272815706688,0,0,0,0.0767702867894588,0,0,0,0.0532667940929929,0,0,0,0,0,0,0.0856395486443765,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565706830483415,0,0,0.206144542732881,0,0.206662696376126,0,0,0,0.211969747506745,-0.00846188822545418,0,0,0,0,0,0.195461579476872,0,-0.24252900416989,0,0,0,0,0.0447069719955911,0,0,-0.0597620832818177,0,0,0,0,0,0.196423738810499,0,0,0,0,0.0805425398062419,0,0,0,0,0,0,0.171789067258485,-0.00759231131020716,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.263880385386427,0,0,0,0.107570379057858,0,0,0,0,0,0,0.0353827467058514,0.109203523408601,0,0,0,0,0,0,0,0.0891561097890501,0,0,0,0,-0.192158549378327,0,0.0607044863748257,0,0,0,0,0,0,0,0,0,0.080334461068202,0,0,0,0,0,0,0,0.151722359244585,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141732474175714,0,0,0.123309717772097,0,-0.106510484237026,0,0,0,0,0,0.502285522922184,0,0,0.0796212293481565,0,0,0.0932238284540789,0.124173181463057,-0.065579263646607,0,0,0,0.0596992805102167,0,0,0,0,0,0.264169010601329,0,0,0,0.129793357419905,0,0,0,0.0655196655004434
X1299.HK.EQUITY,0,0,0,0,0.133662560752036,0,0,0,0,0,0,0,0,0.046079252365659,0,0,0.191470540080389,0,0,0,0,0,0,0,0,0.0375643930580567,0.159776098697368,0,0.153400412932287,0,0.0480898172863307,0,0,0,0.111360981547557,0,0,0,0,0,0,0,0,0,-0.0944453958495968,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.182515772706339,0,0.164827217133594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682313976187726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755796224577766,0,0,0.38699018840054,0,0,0.0348845265659315,0.0187022351825102,0,0.133399837729001,0,0.0563615562131721,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.362415629964357,0,0,0,0,0,0,0,0,0.412063570001743,0,0,0,0,0,0,0,0,0.0239443423505599,0.0717022882824034,0.132491668109273,0,0,0,0,0,0,0,-0.00772859253377551,0,0,0.0109519767511143,0,0,0,0,0,0.0897974690853929,0,-0.0516332156321746,0.213449386130294,0,0,0,0.079861174829215,0,0,0,0
