,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0600476765413853,0,0.43754904979453,0.119417737796813,0.0665864602301671,0,0,0,0,0,0,0,0,0,0,0.174501503936247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989819781215113,0,0,0,0,0.0285489947917587,0,0,0,0.091224372006035,0,0,0.0371933308751358,0.0664085335800299,-0.1558134440609,0.0470811080969155
X601318.CH.EQUITY,0,0,0.0377180100034288,0.137348228026382,0,0,0,0,0.12697608215391,0,0,0.0546674387147112,0.0386426775413207,0,0,0.0249443966969375,1.73472347597681e-18,0.130870388423684,0,0.185616695456589,0,0,0.121956538414718,0,0,0,0,0,0.0203547940227123,0,0.0745134138678035,0,0,0,0,0,0.0060131860761826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113141766967492
X601939.CH.EQUITY,0,0,0,0,0.228630326622724,0,-0.0464065984250606,0,0,0,-0.0294371991603185,0.143894898758683,0,0.0637610085745206,0,0,0,0,0.178403947502056,0,0.0245139268137975,0,-0.144748041125321,0,0.450907983003906,0,0.151236242065329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.194009043742133,0,0,0,0,0.137157887815871,0.0921935422666757,0,0,0,0,0.192130666744351,0.0969470370194535,0,0,0,0,0,0,0,0,0,0,0,0.259590872052428,0,0,0,0.0608054780344217,0,0,0,0,0,0,0,0,0,0.0295138267134189,0.00512732000052659,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.180036845728184,0,0.0757125321120561,0,0,0.107152845799556,0,0.312226407501943,0,0,-3.46944695195361e-18,0.109253962067568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874251268241904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428929622723354,0,0,0,0,0.111903821619661,0,0,0,0.0859737490399663,-0.0872916557099065
X601628.CH.EQUITY,0,0,0,-0.052042036438942,0.0183113655845999,0,0,0,0,0,0.0672120503915122,0,0,-0.0842133143788325,0,0,0,0,0.0611547123756186,0,-0.0209941663666396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710408257646925,0,0,0,0,0,0,0.172478831037402,0,-0.0288619694221437,0,0,0.192410394669638,0,0,0,0,0.196007766518174
X1299.HK.EQUITY,0,0,-0.0792152126034729,0,0,0,0,-0.0453461720119306,0,0,0.140586186454725,0,0,0,0,0,0,0,0,0,0,0,0.0500143221900642,0.108490517763991,0,0,0,-0.24381998506932,0,0,0,0.018998962653961,0,0,0,0,0,0,0,0.265608713756708,0,0.236704927048681,0.116456969489343,0.22523643949673,0.0273032184422702,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0855288547002888,0,0,0.452599200449013,0.134587571878213,0,0,0,0,0,0,0,0,0,0,0,0,0.146166112106579,0,0,0,0,0,0.144074460398116,0.146949158894783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0321606513018893,0,0,0.0103164363817968,0.0188870147981374,0,0,0,0,0,0,0,0.207644881839678,0,0.099623007160892,0,0.12828577082367,0,0,0,0,0.0296155681155972,0,0,0,0,0,0,0,0.0128232810194707,0,0.243962144391114,0,-0.0669438411331632,0,0,0.19138362327984,0,0,0,0,0.0830317530505678,0,0,0
X601166.CH.EQUITY,0,0,0.0502886702980708,0.0572501880239122,0,0.0276186456585064,0,0,0,0,0,0.0193902229735854,0.106099145229215,0.0682128474288597,0,0,0,0,0,0,0,0,0,0,0,0.163805097785874,0,0.368978239498827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.00490736044279958,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.145757501458464,0,-0.151633990249108,0.214691926836453,0,0,0,0,0,0,0,0.344589325328084,0,0,0,0.00589870404649146,0,0,0,0.248905602455003,0.0143997164829504,0,0,0,0,0,0,0,0,0.0741894516644441,0,0,0,0,0,0,-0.0344737465202993,0.0616253360887785,0,0,0,0.080741208110983,0,0,0,0,0,0.122901618971965,0
X601658.CH.Equity,0.254259282444155,0.0864624636898059,0,0,0.03727264644666,0,0,0,0,0.320149928557379,-0.0341142760877999,0,0,0.175580883576067,0,0.0154312308883306,0,0,0,0,-0.00639141286051325,0,0,0,0,0,0,0.163818198674507,0.0567523586085094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126414753809932,0,0,0,0,0
X000001.CH.EQUITY,0,0.0733177632939903,0,0.403118208725349,0,0,0,0,0,0,0.0659989778901861,0,0,0,0,0,0,0,0,0.0583457626638634,0,0,0.0278568529937894,0.257960017157705,0,0.405208695143674,0,0,0,0,-0.275377339473265,-0.101252104433059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131755973120971,0,0.0807681731456834,0.0022955804299911
X000002.CH.EQUITY,0,-0.0428541106701572,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0328688832271655,0,0,0,0.0120517615276313,0,0,0,0,0.733927998377527,0,0,-0.040132680661031,0,0,0.0909248221590316,0,0,0,0,0,0,0.0331740099895475,0,0,0,0,0,0,0,-0.019042845478198,0,0.0385961346465689
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0137386720829618,0,0,0,0,0,0,0,0,0.42673459213756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175517544422064,0,0.171036445028276,0,0.13069540820069,0,0,0,0,0.266268122072526,0,0,0,0.0541106038327692,0.0524780289524771,0,0,0,0
X601601.CH.EQUITY,0,0.211735207651525,0,0,0.122464310993195,0,0,0,0,0,-0.090846929273789,0.0184705319730649,0.13999295294384,0,0,0,0,0,0,0.257186495073076,0,0,0,0,0,0.0785854767674829,0,0.0400223449128994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114238169592352
