,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.262835117302722,0,0.179435888667246,0,0,0,0,0,0,0.122498948433701,0,0,0,0.0675104598367959,0,0,0.00124538176238645,0,0,0,0,0,0,0,0,0,0,0,0.145383641505882,0.0150777322194965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.194584802604984,0
X601939.CH.EQUITY,0.475500758816711,0,0,0.205518890889573,0,0,0,0,0,0,0,0,0,0.0662240462836103,-0.168780986504421,0,0,0,0,0,0,0,0,0,0,0.207363380249196,0,0,0,0,0,0,0,0,0,0,0,-0.0174824670025964,0,0,0,0,0,0,0,0,0,0.0845900231253374,0.0655540036195169,0,-0.0244085445303767,0
X601318.CH.EQUITY,0,0,0,0,0.152115166501465,0.160675004362274,0,0,0,0,0,0,0.0309731349727221,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.136964652411634,0,0,0,0,0,0.0569381609425964,0,0.0308150399255032,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296444646959496,0.094671626168672,0,0,0.174297799784755,0,0,0,0,0,0,0,0,0.18498927707582,0,0,0,0,0.0447632978044871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119221498404614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.484415942471889,0,0,0,0,0,0.307113220691315,0,0,0,0,0.086234815921087,0.190226392165798,0,0.0401727929634295,0,0,0,0,0,0,0,0,0.0494696899426011,0,0,0,0,0,0,0,0,0,0,-0.536191775017425,0,0,0,0,0,0,0,0,0.0890553077851632,0,0,0,0,0.223456833219321
X600036.CH.EQUITY,0,0.0497236263651881,0,0,0,0,0,0,0,0,0,0,0.169956705163576,0,0,0,0,0.0286665825676528,0,0,0,0,0.207902348102484,0.0133159401703896,0,0,0,0,0,0,0,0,0.357869263434118,0,0,0,0,0,0,-3.46944695195361e-18,0,0.112137844098624,0,0.142511658059962,0,0,0,0.00285489852527443,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.212712225115564,0,0,0.434887920551538,6.93889390390723e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0708877243005617,0,0,0,0,0,0,0,0,0,0,0.0405805293098921,0,0.0777521349194106,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0668977417904556,0,0,0,0,0,-0.110208984635158,0,0,0,0,0,0,0,0,0.0813711299526331,0,0.293803976417456,0.121171113833068,0,0,0,0,0,0,0,0.0410282316246947,0,0,0,0.0764993028333962,0,0,0,0,0.00341146822613407,0.114823419196881,0,0,0,0,0,0,0,0,0.164617724477152,0.0605391840736308
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363041620748175,0,0,-0.0781773693335529,0,0,0,-0.405456192643432,0,0.629779554417928,0,0.0661278580007786,0,0.695753463613482,0,0,0,0,0,0,0,0,0,0,0.0433631222816394,0,0,0,0,0,0,-0.135913218946036,0,0.257831407142272,0,0,0,0
X601658.CH.Equity,0,0,0,0.078067399000838,0.0730038486258605,0,0,0,0,0,0,-0.0453988580870294,0,0.098091661182242,0,0,0,0.143785754429734,0,0,0.289176630857467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318550716143893,0,0.109530707498946,0,-0.150133888665468,-0.154206782035592,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.356520671462296,0,0,0.278150827848137,0,0,0,0,0,-0.00900501364765089,0,0,0,0,0,0.136740896522715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183892455813752,0,0.0175235951653279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494048530787158,0,0,0
