,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.202405425134078,0,0.102254414591014,0,0.0307265360194087,0,-0.0647481234679701,0,0,0,0.412659735690903,0,0,0,-0.115448463758364,0,0,0,0,0,0,0,0,0,0,0,0,0.0975433422326063,0.022701574963245,0,0,0,0,0,-0.0848073733166873,0,0.166465298709403,0,0,0,0,0,0.0842982130076779,0,0,0.0790359578489125,0,0,0,0,0.0189690779135197
X601318.CH.EQUITY,0,0,0,0,0,0,0.00255091284019427,0,0.103702075595264,0,0.0152227318226145,0,0,-0.155903891648827,0,0.0794144948410486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218927086980223,0,0,0,0,-0.251825054344469,0,0.433661412180735,0.109207742401945,0.0340028445327985,0,0,0,0,0,0.180761825438723,0,0
X601939.CH.EQUITY,0.138271846519342,-8.67361737988404e-19,0,0.363776642129247,0,0.0718484739788575,0,-0.0783901126945257,0,0,0,0,0,0,0.0889812789562164,0,0,0,0,-0.019794960100429,0,0.102220194920282,0,0,0,-0.0883252708791914,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154253080912042,0.491690687554445,0,0,0,0,0,0,0,0,0,0.00175221728643371,0,0
X601288.CH.EQUITY,0.406573376849917,0,0.155613273150723,0,0,0.159412892535982,0,0,0.0445703111427327,0,0,0,0,0.0313543744332101,-0.00302597180048258,-0.143448437445358,0.0517565211213517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121972409524035,0,0,0,0,0,0,0,0,0.181735741032996,0,0,0,0,0,0,0,0,0.191310008090388,0,0,-0.0152288661322776
X5.HK.EQUITY,0,-0.127680104932056,0.0274430442658726,0.286142531081544,0,0,0,-0.250269982686075,0,0,0,0,0.144583272204581,0,0,0,0,0,0,0,0.540077268352479,0,0,0,0,0.303894307121981,0,-0.0108735148577862,0,0,0,0,0,0.02218350680256,0,0,0,0,0,0,0,0,0,0,0,0,0.201554640253141,0,-0.07183965476476,0,0,0
X601988.CH.EQUITY,0.177727807094862,0,0.122268641541937,0.121011913508304,0,0,0,0,0.0953089544386203,0,0.0971446085245433,0,0,-0.271842427854321,0,0,0,0,0,0,0,0,0.0767341513417852,0.270246239748685,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.132135220842899,0,0,0,0,0,0,0,0,0.0249299341240699
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0808158539513191,0,0,0,0,0.00697773945875134,0,0.291961878952834,0.22380889722044,0,0.036560706100417,0,0,0.0830403421243716,0,0.000655872680467285,0,0,0,0,0,0,0,0,0.0792311504039701,0,0,0.0369422312355265,0,0,0,0,0,0,0,0,0,0,0,0,0.117834576053524,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0335408061025946,0.0695939629005494,0,0,0,0.138510373535258,0,0,0,-0.145107309344424,0,6.93889390390723e-18,0,0.37020304204916,0,0.25191836735651,0,0.0424677118060076,0,0,0,0,0.103119624163248,0,0,-0.00418172688787262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.124292428699417,0.32059641801302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301287705956137,0,0.0266899293326404,0,0,0,0,0,0,0,0,0,0.118706082604164,0.0152265699633768,0,0.0475566202599142,0,0,0,0,0,0,-0.365682952881568,0,0,0.0689825712156152,0,0,0.195711404737339,0,0,0.205317718767128,0,0,0,0,0.0956594160300622
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127264821100343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0325434217301463,0,0,0,0.463698845792348,0,0,0,0,0,0,0,0,0.232970895707331,0,0,0,0.0140876408690971,0,0,0,0,0,0,0,0,0.04813643817025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178765164061501,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0261369162414584,0,0,0.0655323495351524,0,0,0,0,0,0,0.287676066015965,0,0,0,0,0,0,0,0,0.154362847167874,-0.120118404811364,0.122352100290478,0,0.171358258702712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208420111059789,0.155549129631973,0,0.0104573463262678,0,0,0,0,0,0.0314953111382653,0
X600000.CH.EQUITY,0,0.0377256840840673,0,0,0,0.0662306774441914,0.193589768764158,0,0,0,0,0.338916594929776,0,0,0.0657543494239379,-0.0482128986620116,0,0,0,0,-0.00427449211752871,0,0,0.00740856965049423,0,0,0,0,0.176797628418482,0,0,-0.0883828347381844,0,0,0,0.0205764791280827,0,0,0,0,0,0,0,0,0,0,0,0.0595174988380028,0,0.199549721711011,0,0
